,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
657,four-leaves-1,Black Sesame Mochi,Jasmine L.,food,mochivery chewy fragrant,mochivery chewy fragrant,mochiveri chewi fragrant,1
658,frenzlink-cafeteria,The $2 Kopitiam in CBD with Noodles Selling at $2 Only!,Maureen Ow,food,different noodle mee siam prawn noodles wanton noddles bak chor,different noodle mee siam prawn noodle wanton noddle bak chor,differ noodl mee siam prawn noodl wanton noddl bak chor,0
659,frunatic,Burger ($20++),Ợ Địt,food,food healthy,food healthy,food healthi,0
660,frunatic,Burger ($20++),Ợ Địt,time,occupied tables lunchtime,occupied table lunchtime,occupi tabl lunchtim,-1
661,frunatic,Poke ($16++),Ợ Địt,time,occupied tables lunchtime,occupied table lunchtime,occupi tabl lunchtim,-1
662,frunatic,Soup ($7++),Ợ Địt,food,food healthy,food healthy,food healthi,0
663,frunatic,Soup ($7++),Ợ Địt,time,occupied tables lunchtime wait,occupied table lunchtime wait,occupi tabl lunchtim wait,-1
664,fu-xing-mei-shi-stall-23dunman-hawker,Hong Kong Style Steamed Fish Head,Lye Yin Leong,food,steamed fish headfish fresh,steamed fish headfish fresh,steam fish headfish fresh,0
665,geometry,Alexandra // Gelato,Eatssentially .,food,tart min tart,tart min tart,tart min tart,0
666,geometry,Alexandra // Gelato,Eatssentially .,service,free wifi,free wifi,free wifi,1
667,geometry,Alexandra // Gelato,Eatssentially .,time,bing bong waiting time,bing bong waiting time,bing bong wait time,0
668,geometry,Handcrafted Tart with double scoops.,Caecilia Caecilia,food,choosing earl grey tie guanyin pistachio flavours,choosing earl grey tie guanyin pistachio flavour,choos earl grey tie guanyin pistachio flavour,0
669,geometry,Happiness In A Cone,Zhengyu Chua,food,great ice cream,great ice cream,great ice cream,1
670,geometry,Ice Cream Waffle,Ivan Chee,food,ice cream belgian waffle ordered ala carte,ice cream belgian waffle ordered ala carte,ice cream belgian waffl order ala cart,0
671,geometry,Panna Cotta ($3.90),Eustacia Tan,food,dotted berry sauce condensed milk,dotted berry sauce condensed milk,dot berri sauc condens milk,0
672,geometry,Pistachio Ice cream,desserts first,ambience,loved place,loved place,love place,1
673,geometry,Pistachio Ice cream,desserts first,food,pistachio ice creamone better creams tasted sweet liking cream tasting instead pretty,pistachio ice creamone better cream tasted sweet liking cream tasting instead pretty,pistachio ice creamon better cream tast sweet like cream tast instead pretti,1
674,geometry,So-so icecream,Katie Yeo,food,icecream premium category felt tasted pretty regular,icecream premium category felt tasted pretty regular,icecream premium categori felt tast pretti regular,-1
675,geometry,Surprisingly Delicious,Clive Lim,food,salted egg chicken waffle smoked salmon rosti decent,salted egg chicken waffle smoked salmon rosti decent,salt egg chicken waffl smoke salmon rosti decent,1
676,geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,food,good cheap succulent yes singaporeans eat food good,good cheap succulent yes singaporean eat food good,good cheap succul ye singaporean eat food good,1
677,geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,portion,small portion,small portion,small portion,-1
678,geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,price,good cheap good cheap,good cheap good cheap,good cheap good cheap,1
679,geylang-lorong-9-beef-kway-teow,Beef hor fun / kway teow...,Saunda Ng,food,hor fun kway teow,hor fun kway teow,hor fun kway teow,0
680,geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,food,beef horfun says menu worth sambal potato leaves,beef horfun say menu worth sambal potato leaf,beef horfun say menu worth sambal potato leav,1
681,geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,portion,portion small portion,portion small portion,portion small portion,-1
682,geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,time,waiting time,waiting time,wait time,0
683,geylang-lorong-9-beef-kway-teow,Late night supper!,Live2 eatntravel,food,horfun slippery smooth pity tenderiser beef salted yolk prawns prawn rolls taste pretty average,horfun slippery smooth pity tenderiser beef salted yolk prawn prawn roll taste pretty average,horfun slipperi smooth piti tenderis beef salt yolk prawn prawn roll tast pretti averag,0
684,geylang-lorong-9-beef-kway-teow,Normal Plate Of Beef Hor Fun,Wai Sek Mao (Glutton Cat),food,hor funnot sure famous special,hor funnot sure famous special,hor funnot sure famou special,0
685,geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,food,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorit includ noodlelov beefhorfun hungrygowher burpplemessyeat time beef horfun favorit,1
686,geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,portion,green veges miserable piece,green veges miserable piece,green vege miser piec,-1
687,geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,time,queue wait tables,queue wait table,queue wait tabl,0
688,geylang-lorong-9-beef-kway-teow,"Singapore food hunt 📌 [Aljunied, Singapore 🇸🇬]👇🏻#oneadayinSG
———————————————
✔️ Beef Crispy Noodle, S$7
✔️ Beef Hor Fun, S$7
✔️ Sambal Kang Kung, S$12
.",oneaday photologue,food,beef crispy noodle hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,beef crispi noodl hor fun sambal kang kung nice,1
689,hai-wei-yuan,BBQ Stingray,_ Dannyliciious _,ambience,place years nothing change,place year nothing change,place year noth chang,0
690,hapy-daze-cafe-bistro,Dinner @ Happy Daze - featuring Lamb Shank.,Rachael Seraphina,food,featuring lamb,featuring lamb,featur lamb,0
691,hapy-daze-cafe-bistro,Lamb Shanks,Gremlin O,portion,shanks huge portion huge portion,shank huge portion huge portion,shank huge portion huge portion,1
692,harrianns-suntec,4⭐ One of my favourite laksa cos the gravy is so thick.,Jerlin Tan,food,favourite laksa cos gravy scallop laksa changed normal,favourite laksa co gravy scallop laksa changed normal,favourit laksa co gravi scallop laksa chang normal,1
693,harrianns-suntec,Kueh Salat ($1.10),Mu 🥐,food,glutinous rice layers neither firm,glutinous rice layer neither firm,glutin rice layer neither firm,0
694,harrianns-suntec,Ondeh Gula Melaka,Yan Fang Lim,food,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,1
695,harrianns-suntec,Salted Vegetable Duck Soup,Loong Wye & Michelle Kwan,food,vegetable duck soupsalted soup set not tough comes cup tea coffee calamansi juice comes cup tea coffee calamansi juice duck meat tough,vegetable duck soupsalted soup set not tough come cup tea coffee calamansi juice come cup tea coffee calamansi juice duck meat tough,veget duck soupsalt soup set not tough come cup tea coffe calamansi juic come cup tea coffe calamansi juic duck meat tough,1
696,harrianns-suntec,Salted Vegetable Duck Soup,Loong Wye & Michelle Kwan,price,value,value,valu,1
697,harrianns-suntec,This Nonya Place has been in operation for a while & I finally visited it today.,Judy Choong,food,sour preference nonya place operation finally visited,sour preference nonya place operation finally visited,sour prefer nonya place oper final visit,0
698,harrianns-suntec,This Nonya Place has been in operation for a while & I finally visited it today.,Judy Choong,price,bit pricey,bit pricey,bit pricey,-1
699,heng-kee-lor-mee,Lor Mee,Alex Chua,food,gravy starchy flavourful noodles able boiled egg chicken meat gravy,gravy starchy flavourful noodle able boiled egg chicken meat gravy,gravi starchi flavour noodl abl boil egg chicken meat gravi,1
700,heng-kee-lor-mee,Lor Mee,Alex Chua,time,served quickly nonexistent queue bowl gets served quickly,served quickly nonexistent queue bowl get served quickly,serv quickli nonexist queue bowl get serv quickli,1
701,henri-charpentier-orchard-central,Fromage (Original),Amos Tan,food,cheese taste,cheese taste,chees tast,0
702,henri-charpentier-orchard-central,Matcha Cheesecake [$3],Wei Zhi Chiang,food,wanted try new hanjuku fromage itoen matcha,wanted try new hanjuku fromage itoen matcha,want tri new hanjuku fromag itoen matcha,0
703,henri-charpentier-orchard-central,"On most days, @timchee do not allow me to indulge in my desserts craving.",ni eats,food,lit sweet fragrant dry liking tasted odd remind pudding sweet fragrant,lit sweet fragrant dry liking tasted odd remind pudding sweet fragrant,lit sweet fragrant dri like tast odd remind pud sweet fragrant,1
704,henri-charpentier-orchard-central,"On most days, @timchee do not allow me to indulge in my desserts craving.",ni eats,service,lit,lit,lit,1
705,henri-charpentier-orchard-central,"Strawberry roll cake, $4.60.",Yvonne Lo,food,looks small oversized palm substantial hides ichigo strawberry gone cheese cakes,look small oversized palm substantial hide ichigo strawberry gone cheese cake,look small overs palm substanti hide ichigo strawberri gone chees cake,1
706,henri-charpentier-orchard-central,"Strawberry roll cake, $4.60.",Yvonne Lo,portion,looks small oversized palm substantial,look small oversized palm substantial,look small overs palm substanti,-1
707,henri-charpentier-orchard-central,Tiramisu ($9),Jessica Chew,food,italian classic dessert elegant light right level sweetness right level sweetness not particularly awed,italian classic dessert elegant light right level sweetness right level sweetness not particularly awed,italian classic dessert eleg light right level sweet right level sweet not particularli awe,1
708,henri-charpentier-orchard-central,"🍋/ Lemon Tart
Tried lemon tart for the first time yesterday.",YiTian Yu,food,lemon tart tried lemon tarts previously igsg eating lemon tarts previously igsg,lemon tart tried lemon tart previously igsg eating lemon tart previously igsg,lemon tart tri lemon tart previous igsg eat lemon tart previous igsg,1
709,hill-street-fried-kway-teow,A short queue of just 6 people.,Kris Lim,food,char kway teow tasted good not happily slurp,char kway teow tasted good not happily slurp,char kway teow tast good not happili slurp,0
710,hill-street-fried-kway-teow,A short queue of just 6 people.,Kris Lim,portion,good not breath,good not breath,good not breath,-1
711,hill-street-fried-kway-teow,A short queue of just 6 people.,Kris Lim,time,short queue grown longer,short queue grown longer,short queue grown longer,0
712,hill-street-fried-kway-teow,Craving for char kway teow.,Kris Lim,time,perennial long queue perennial long queue,perennial long queue perennial long queue,perenni long queue perenni long queue,-1
713,hill-street-fried-kway-teow,One Of The Most Famous Char Kway Teow In 🇸🇬,Whatisdigesting 😋,food,taste michelin plate ckt special mind blowingly good crispy pork lard,taste michelin plate ckt special mind blowingly good crispy pork lard,tast michelin plate ckt special mind blowingli good crispi pork lard,1
714,hill-street-fried-kway-teow,One Of The Most Famous Char Kway Teow In 🇸🇬,Whatisdigesting 😋,portion,priced portion great substantial hum,priced portion great substantial hum,price portion great substanti hum,1
715,hill-street-fried-kway-teow,One Of The Most Famous Char Kway Teow In 🇸🇬,Whatisdigesting 😋,service,special mind blowingly good,special mind blowingly good,special mind blowingli good,1
716,hill-street-fried-kway-teow,So sinful but so delish.,Kris Lim,food,removed bits pieces pork lard,removed bit piece pork lard,remov bit piec pork lard,0
717,hokkai-villa,Decent Japanese Restaurant,Jerrold A,food,fried rice good grilled squid teriyaki cod tasty overpriced small offer beer promotions fried rice good,fried rice good grilled squid teriyaki cod tasty overpriced small offer beer promotion fried rice good,fri rice good grill squid teriyaki cod tasti overpr small offer beer promot fri rice good,1
718,hokkai-villa,Decent Japanese Restaurant,Jerrold A,portion,overpriced small,overpriced small,overpr small,-1
719,hokkai-villa,Decent Japanese Restaurant,Jerrold A,price,cheap,cheap,cheap,1
720,hokkai-villa,Unsatisfying Meal,Sarah Ng,food,white rice instead seasoned pickles overpowered fish wait min raw food forgot slice hotate amaebi nothing fancy not big fan ikura,white rice instead seasoned pickle overpowered fish wait min raw food forgot slice hotate amaebi nothing fancy not big fan ikura,white rice instead season pickl overpow fish wait min raw food forgot slice hotat amaebi noth fanci not big fan ikura,-1
721,hokkai-villa,Unsatisfying Meal,Sarah Ng,price,affordable,affordable,afford,1
722,hokkai-villa,Water Is Free,ms skinny,service,bad waitress came ok black faced,bad waitress came ok black faced,bad waitress came ok black face,-1
723,hokkai-villa,Weekend Ala Carte Buffet,Charmaine Koh,price,average not worth price,average not worth price,averag not worth price,-1
724,hokkai-villa,Weekend Ala Carte Buffet,Charmaine Koh,service,better service staff attitude good better service staff attitude good,better service staff attitude good better service staff attitude good,better servic staff attitud good better servic staff attitud good,-1
725,hong-kiat-seafood-restaurant,"Horfun, Bitter Gourd Pork, Salted Egg Pork Rib",Et Et,food,bitter gourd pork salted egg ribhorfun tasteless noodles slightly harder usual soft meat,bitter gourd pork salted egg ribhorfun tasteless noodle slightly harder usual soft meat,bitter gourd pork salt egg ribhorfun tasteless noodl slightli harder usual soft meat,-1
726,hong-kiat-seafood-restaurant,Salted Egg Sotong #burpple,James Ho,food,egg sotong,egg sotong,egg sotong,0
727,hong-kiat-seafood-restaurant,[Hong Kiat Seafood Restaurant] - Crab Bee Hoon.,SG Food On Foot,ambience,comfort garden,comfort garden,comfort garden,1
728,hong-kiat-seafood-restaurant,[Hong Kiat Seafood Restaurant] - Crab Bee Hoon.,SG Food On Foot,food,hong kiat seafood restaurant crab bee broth lacked depth,hong kiat seafood restaurant crab bee broth lacked depth,hong kiat seafood restaur crab bee broth lack depth,-1
729,hong-kong-jin-tian-roast-meat,Roast Meat & Char Siew,Thiam Peng Tan,food,roast meat char siewi told cantonese owner closed times visited today open decent chunky crispy skin,roast meat char siewi told cantonese owner closed time visited today open decent chunky crispy skin,roast meat char siewi told cantones owner close time visit today open decent chunki crispi skin,1
730,hong-kong-jin-tian-roast-meat,"Soy Chicken Noodles
_
Once, very popular in Tiong Bahru area, was forced to give up the shop space, because the owner wanted a 200% increased in rental in favour of some french pastry cafe.",Alex Loh,food,favour french pastry cafe roasted duck lost pork belly char siu,favour french pastry cafe roasted duck lost pork belly char siu,favour french pastri cafe roast duck lost pork belli char siu,0
731,hong-kong-style-chee-cheong-fun,Char Siew Chee Cheong Fun,MichelleLIN T,food,char siew read pin wei cheong fun good reviews unnaturally sweet soy sauce clinged tastebuds,char siew read pin wei cheong fun good review unnaturally sweet soy sauce clinged tastebud,char siew read pin wei cheong fun good review unnatur sweet soy sauc cling tastebud,-1
732,hong-kong-style-chee-cheong-fun,Char Siew Chee Cheong Fun,MichelleLIN T,time,snaking queue looked like,snaking queue looked like,snake queue look like,-1
733,hong-kong-style-chee-cheong-fun,Char Siew Chee Cheong Fun ($3).,Miss Ha ~,food,char siew rice mixture hot steaming sweet soy sauce sesame seeds sweeter cheong fun,char siew rice mixture hot steaming sweet soy sauce sesame seed sweeter cheong fun,char siew rice mixtur hot steam sweet soy sauc sesam seed sweeter cheong fun,0
734,hong-kong-style-chee-cheong-fun,Char Siew Chee Cheong Fun ($3).,Miss Ha ~,service,skillfully deliver plate,skillfully deliver plate,skill deliv plate,1
735,hong-kong-style-chee-cheong-fun,Char Siew Chee Cheong Fun ($3).,Miss Ha ~,time,prepared queue,prepared queue,prepar queue,-1
736,hong-seng-eating-house,Hotplate Mixed Grill @ Hock Kee Western,Jansen Sun,food,westernfried fish interesting batter not soggy soaked sauce sweetness served abit strong marinated meat,westernfried fish interesting batter not soggy soaked sauce sweetness served abit strong marinated meat,westernfri fish interest batter not soggi soak sauc sweet serv abit strong marin meat,0
737,hong-seng-eating-house,Hotplate Mixed Grill @ Hock Kee Western,Jansen Sun,portion,huge portion fantastic,huge portion fantastic,huge portion fantast,1
738,hong-seng-eating-house,Hotplate Mixed Grill @ Hock Kee Western,Jansen Sun,price,hefty price dollars considering not fantastic,hefty price dollar considering not fantastic,hefti price dollar consid not fantast,-1
739,hua-fong-kee-food-court,Roasted Pork Noodle,Doreen Tan,food,pork noodleroasted noodle roasted meat duck,pork noodleroasted noodle roasted meat duck,pork noodleroast noodl roast meat duck,0
740,ikura-japanese-thomson-plaza,1 FOR 1 DONBURI,M C,food,ikura equally good fresh rice nice ikura equally good sashimi fresh rice nice,ikura equally good fresh rice nice ikura equally good sashimi fresh rice nice,ikura equal good fresh rice nice ikura equal good sashimi fresh rice nice,1
741,ikura-japanese-thomson-plaza,1 FOR 1 DONBURI,M C,portion,looked small portion ended nice,looked small portion ended nice,look small portion end nice,-1
742,ikura-japanese-thomson-plaza,Bara Chiraishi ($15),foodie 😛,food,mentaiko sauce complemented,mentaiko sauce complemented,mentaiko sauc complement,1
743,ikura-japanese-thomson-plaza,Chirashi Donburi (1 For 1),Yan Jing Tan,portion,mini generous portion,mini generous portion,mini gener portion,1
744,ikura-japanese-thomson-plaza,Garlic Chahan ($9),Irene Arieputri,food,fried rice feel tad underseasoned,fried rice feel tad underseasoned,fri rice feel tad underseason,-1
745,ikura-japanese-thomson-plaza,Garlic Chahan ($9),Irene Arieputri,price,given price tag,given price tag,given price tag,0
746,ikura-japanese-thomson-plaza,Japanese Curry,Aaron Lee,food,add meat small chicken additional bad carrots fully cooked,add meat small chicken additional bad carrot fully cooked,add meat small chicken addit bad carrot fulli cook,-1
747,ikura-japanese-thomson-plaza,Japanese Curry,Aaron Lee,portion,small chicken additional,small chicken additional,small chicken addit,-1
748,ikura-japanese-thomson-plaza,Japanese Curry,Aaron Lee,price,price paid,price paid,price paid,0
749,ikura-japanese-thomson-plaza,Meh..,melfredo eats,portion,small,small,small,-1
750,ikura-japanese-thomson-plaza,Meh..,melfredo eats,price,worth use burpple instead oh,worth use burpple instead oh,worth use burppl instead oh,1
751,ikura-japanese-thomson-plaza,Salmon Amaebi Don ($15),foodie 😛,food,sweet salmon plain no sauce,sweet salmon plain no sauce,sweet salmon plain no sauc,-1
752,ikura-japanese-thomson-plaza,Seafood Dobin Mushi ($14),Irene Arieputri,food,poured tea cup extra broth nice dash lemon juice elevate mild flavour poured tea cup,poured tea cup extra broth nice dash lemon juice elevate mild flavour poured tea cup,pour tea cup extra broth nice dash lemon juic elev mild flavour pour tea cup,0
753,ikura-japanese-thomson-plaza,Tamagoyaki ($8),foodie 😛,food,disappointing plain neither creamy sweet,disappointing plain neither creamy sweet,disappoint plain neither creami sweet,-1
754,imperial-treasure-noodle-congee-house,Silky Congee ( Preserved Egg And Lean Meat ),MichelleLIN T,food,preserved egg lean meat porridge left highly disappointed glory bland not suggestive silky smooth addictive pork strips marinated marinated porridge marinated,preserved egg lean meat porridge left highly disappointed glory bland not suggestive silky smooth addictive pork strip marinated marinated porridge marinated,preserv egg lean meat porridg left highli disappoint glori bland not suggest silki smooth addict pork strip marin marin porridg marin,-1
755,imperial-treasure-noodle-congee-house,Sizzling hot egg tarts is simply irresistable!,Andy Xu,food,hot egg tarts simply,hot egg tart simply,hot egg tart simpli,0
756,imperial-treasure-noodle-congee-house,鹽香貴妃雞 (半隻) $16,K T,food,steamed chicken,steamed chicken,steam chicken,0
757,issho-izakaya,"Bara Chirashi Don
Assorted sashimi chunks and quail egg over Japanese Rice.",Doreen Tan,food,assorted sashimi chunks quail egg japanese,assorted sashimi chunk quail egg japanese,assort sashimi chunk quail egg japanes,0
758,issho-izakaya,Bara chirashi at $23.80++.,chutoro eats,food,raw quail egg special sauce tastes heavily soy better sweetness expect better variety quality ingredients,raw quail egg special sauce taste heavily soy better sweetness expect better variety quality ingredient,raw quail egg special sauc tast heavili soy better sweet expect better varieti qualiti ingredi,-1
759,issho-izakaya,Bara chirashi at $23.80++.,chutoro eats,price,value money,value money,valu money,0
760,issho-izakaya,Forget The Food...the Beer's Only $1,Andrew Tan,food,eery wednesday pint beer,eery wednesday pint beer,eeri wednesday pint beer,0
761,issho-izakaya,Issho Ramen!,Jacelyn See,food,pretty decent meal selected noodles,pretty decent meal selected noodle,pretti decent meal select noodl,1
762,issho-izakaya,Pricey For The Small-ish Portions,Veronica Phua,food,expected especially rice bowl,expected especially rice bowl,expect especi rice bowl,-1
763,issho-izakaya,Pricey For The Small-ish Portions,Veronica Phua,portion,small ish portionsinitially excited try place reading reviews people turned expected especially rice bowl items,small ish portionsinitially excited try place reading review people turned expected especially rice bowl item,small ish portionsiniti excit tri place read review peopl turn expect especi rice bowl item,-1
764,issho-izakaya,"Sashimi Moriawase ($42, 15pcs)",Amanda Liu,food,consisted salmon akami tuna natural sweetness,consisted salmon akami tuna natural sweetness,consist salmon akami tuna natur sweet,0
765,issho-izakaya,"Sashimi Moriawase ($42, 15pcs)",Amanda Liu,portion,smaller portion,smaller portion,smaller portion,-1
766,issho-izakaya,Unagi Don,Khaw Han Chung,food,dongrilled teriyaki glazed eel sliced egg japanese rice teriyaki sauce sweet,dongrilled teriyaki glazed eel sliced egg japanese rice teriyaki sauce sweet,dongril teriyaki glaze eel slice egg japanes rice teriyaki sauc sweet,0
767,issho-izakaya,Wakame Soba,May Foodie,food,sobahealthy soupy soba seaweeds,sobahealthy soupy soba seaweed,sobahealthi soupi soba seawe,0
768,jalan-batu-hawker-centre-market,Black coffee start a day ..,Mark Lai Seng,food,black coffee start day,black coffee start day,black coffe start day,0
769,jalan-batu-hawker-centre-market,"Roasted Chicken Rice from Hong Kee Chicken Rice
The chicken rice was rather fragrant despite being mixed with plain rice due to a lack of the former.",Alex Chua,food,chicken rice hong fragrant despite mixed plain not bad,chicken rice hong fragrant despite mixed plain not bad,chicken rice hong fragrant despit mix plain not bad,1
770,jalan-sultan-prawn-mee,Jalan Sultan Prawn Mee,Amanda Tay,food,jalan sultan prawn mee,jalan sultan prawn mee,jalan sultan prawn mee,0
771,jalan-sultan-prawn-mee,My late lunch with Awesome Jalan Sultan Prawn Mee!,Joe Yang,food,awesome jalan sultan prawn shiok,awesome jalan sultan prawn shiok,awesom jalan sultan prawn shiok,1
772,jalan-sultan-prawn-mee,Open At 8am ☀️,Jade W,food,flavours soup nice,flavour soup nice,flavour soup nice,1
773,jalan-sultan-prawn-mee,Pork Ribs Prawn Mee Soup,Kevin M,food,prawn mee soupfrom jalan sultan decent portion small add paprika powder enjoy coffee,prawn mee soupfrom jalan sultan decent portion small add paprika powder enjoy coffee,prawn mee soupfrom jalan sultan decent portion small add paprika powder enjoy coffe,1
774,jalan-sultan-prawn-mee,Pork Ribs Prawn Mee Soup,Kevin M,portion,decent portion small size,decent portion small size,decent portion small size,-1
775,jalan-sultan-prawn-mee,Pork Ribs Prawn Mee Soup,Ryan H,food,pork ribs prawn mee soupthe prawn broth packed flavour extremely addictive looks like sauce soup tender looks like sauce soup,pork rib prawn mee soupthe prawn broth packed flavour extremely addictive look like sauce soup tender look like sauce soup,pork rib prawn mee soupth prawn broth pack flavour extrem addict look like sauc soup tender look like sauc soup,1
776,jalan-sultan-prawn-mee,Pork Ribs Prawn Mee Soup,Ryan H,portion,chewy albeit small tender chewy albeit small,chewy albeit small tender chewy albeit small,chewi albeit small tender chewi albeit small,-1
777,jalan-sultan-prawn-mee,Prawn Mee Soup ($6.00) at Jalan Sultan Prawn Mee.,Joe Yang,food,prawn mee love,prawn mee love,prawn mee love,1
778,jalan-sultan-prawn-mee,Prawn Noodles,Zerlyn W. ❄️,food,big option comes huge bowl generous size prawns normal prawn plus point broth albeit little fishy diners afraid stronger taste,big option come huge bowl generous size prawn normal prawn plus point broth albeit little fishy diner afraid stronger taste,big option come huge bowl gener size prawn normal prawn plu point broth albeit littl fishi diner afraid stronger tast,0
779,jalan-sultan-prawn-mee,Prawn Noodles,Zerlyn W. ❄️,portion,big option comes huge bowl generous size prawns,big option come huge bowl generous size prawn,big option come huge bowl gener size prawn,1
780,jalan-sultan-prawn-mee,"🍤 The prawn mee here is legit, although the portion of noodles were a little small for me.",Alvin Lee,food,prawn mee legit portion noodles little small prawnmee seafood,prawn mee legit portion noodle little small prawnmee seafood,prawn mee legit portion noodl littl small prawnme seafood,1
781,jalan-sultan-prawn-mee,"🍤 The prawn mee here is legit, although the portion of noodles were a little small for me.",Alvin Lee,portion,legit portion noodles little small,legit portion noodle little small,legit portion noodl littl small,-1
782,james-quesadillas-amoy,Salted Egg Chicken Rice Bowl,TW Teo,food,salted egg chicken taste better eat coated curry leaves fresh ingredients fresh,salted egg chicken taste better eat coated curry leaf fresh ingredient fresh,salt egg chicken tast better eat coat curri leav fresh ingredi fresh,1
783,jason-niang-dou-fu,"Claypot Yong Tau Fu in ""Chye Por"" Sauce ",Veronica Phua,ambience,air conditioning staff,air conditioning staff,air condit staff,1
784,jason-niang-dou-fu,"Claypot Yong Tau Fu in ""Chye Por"" Sauce ",Veronica Phua,food,yong tau fu chye por sauce returned standalone ytf specialist eatery today decided preserved radish fragrant gravy chopped garlic went ed brinjal plain rice better fit,yong tau fu chye por sauce returned standalone ytf specialist eatery today decided preserved radish fragrant gravy chopped garlic went ed brinjal plain rice better fit,yong tau fu chye por sauc return standalon ytf specialist eateri today decid preserv radish fragrant gravi chop garlic went ed brinjal plain rice better fit,1
785,jason-niang-dou-fu,"Claypot Yong Tau Fu in ""Chye Por"" Sauce ",Veronica Phua,price,cost,cost,cost,0
786,jason-niang-dou-fu,"Claypot Yong Tau Fu in ""Chye Por"" Sauce ",Veronica Phua,service,friendly bunch,friendly bunch,friendli bunch,1
787,jason-niang-dou-fu,Laksa Yong Tau Foo,Vanessa S,food,yong tau foothis slightly pricey quality ingredients,yong tau foothis slightly pricey quality ingredient,yong tau foothi slightli pricey qualiti ingredi,1
788,jason-niang-dou-fu,Laksa Yong Tau Foo,Vanessa S,price,slightly pricey alright location,slightly pricey alright location,slightli pricey alright locat,-1
789,jason-niang-dou-fu,Tom Yum and Dry Yong Tau Foo,Alinurbi Ahmad,food,tom yum not bad good soup no special tom yum,tom yum not bad good soup no special tom yum,tom yum not bad good soup no special tom yum,1
790,jason-niang-dou-fu,Tom Yum and Dry Yong Tau Foo,Alinurbi Ahmad,portion,relatively good,relatively good,rel good,1
791,jason-niang-dou-fu,Tom Yum and Dry Yong Tau Foo,Alinurbi Ahmad,service,good,good,good,1
792,jia-le-roasted-food,Suckling Pig.,Jeremy Tan,food,yummy amazing dinner lunch,yummy amazing dinner lunch,yummi amaz dinner lunch,1
793,jia-le-roasted-food,肥婆叉烧.,Jeremy Tan,food,yummy amazing dinner lunch,yummy amazing dinner lunch,yummi amaz dinner lunch,1
794,katong-gourmet-centre,Nice fish soup in Katong Shopping Centre 😋😋 many nice memories of this SC.,Clar Eng,food,katong shopping centre nice memories,katong shopping centre nice memory,katong shop centr nice memori,1
795,katong-gourmet-centre,Sze Chuan Ma La Noodles,Irina Tan,ambience,filthy place battled cockroaches tasted,filthy place battled cockroach tasted,filthi place battl cockroach tast,-1
796,katong-gourmet-centre,Sze Chuan Ma La Noodles,Irina Tan,food,sze chuan good authentic left wondering food clean good authentic good authentic,sze chuan good authentic left wondering food clean good authentic good authentic,sze chuan good authent left wonder food clean good authent good authent,1
797,kent-thong-turtle-soup,Herbal Turtle Soup,Louisa Lau,portion,smallest portion,smallest portion,smallest portion,-1
798,kent-thong-turtle-soup,Kent Thong Turtle Soup @ Chinatown Complex Food Centre,Maureen Ow,food,turtle soup chinatown complex food centrethey use base black chicken fragrant,turtle soup chinatown complex food centrethey use base black chicken fragrant,turtl soup chinatown complex food centrethey use base black chicken fragrant,1
799,kfc-193,"As Always, KFC Never Fails To Disappoint...Will It Ever Rise Back Up To Its Former Glory? Mozzarella Zinger Meal W/ Spicy Tater Tots ($8.80)",Eunice Foo,food,glory mozzarella zinger meal spicy promised cheese pull came high charred bacon overly browned block immediately apparent patty burnt batter deconstructed burger,glory mozzarella zinger meal spicy promised cheese pull came high charred bacon overly browned block immediately apparent patty burnt batter deconstructed burger,glori mozzarella zinger meal spici promis chees pull came high char bacon overli brown block immedi appar patti burnt batter deconstruct burger,-1
800,kfc-193,Shoyu Crunch,Thiam Peng Tan,food,bad flavour thought released tasted nothing like memory spicy sesame seeds fried chicken,bad flavour thought released tasted nothing like memory spicy sesame seed fried chicken,bad flavour thought releas tast noth like memori spici sesam seed fri chicken,-1
801,killiney-kopitiam-13,Chicken Chop With Rice,Louis Tan,food,chop ricenot fan sour sauce unfortunately,chop ricenot fan sour sauce unfortunately,chop ricenot fan sour sauc unfortun,-1
802,killiney-kopitiam-13,I thought the Penang Curry Mee at Killiney Kopitiam wasn't half bad.,Veronica Phua,food,thought penang curry mee,thought penang curry mee,thought penang curri mee,0
