Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
3997,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,savoury,[],['savoury'],1,food,food
3998,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"meat, cooked",['cooked'],['cooked'],0,food,
3999,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"chicken, pies",['pies'],[],0,food,
4000,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"curry, puffs",['puffs'],['curry'],0,food,
4001,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"sample, curry, puff","['sample', 'puff']",['curry'],0,food,
4002,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"generous, portions",['portions'],['generous'],0,,
4003,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"potato, cubes",['cubes'],['potato'],0,food,
4004,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,food,"wonderful, buttery, pastry","['wonderful', 'buttery']",['wonderful'],1,food,food
4005,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,price,"absolutely, steal, value","['absolutely', 'steal']","['absolutely', 'steal']",1,price,price
4006,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,price,"money, set",['set'],['set'],0,,
4007,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,portion,"filled, generous, portions","['filled', 'portions']","['filled', 'generous']",1,portion,portion
4008,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,ambience,"dim, sum, place","['dim', 'sum']","['dim', 'sum']",0,,
4009,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,ambience,"known, ’, actually, several","['known', '’', 'actually', 'several']","['known', '’', 'actually', 'several']",0,,
4010,oven-marvel-at-sushine-plaza,Here’s a little secret I’m sharing with you on the foodie haven happening inside the nondescript Sunshine Plaza.,"Besides the many printing shops and dim sum place that this place is known for, there’s actually several hidden gems that’s changing the landscape of this place. Recommended by @gladysng_27, there’s two pit stops that you have to make when here, one a little Japanese eatery and another a bakery wizardry. Located at the centre of the first level, they are located a few units away from each other and you will most probably miss it if you didn’t look closely as there’s no fanciful decoration both inside and out. However, if there’s one thing that you can rely on, it’s definitely your sense of smell. My first stop is to Ichi Tei and there was no denying me from getting the Saba Set ($10), which was absolutely a steal and value-for-money set as you get a huge piece of grilled saba that has been spiced with shio, miso soup, Japanese rice and a side salad. The star of the show is undeniably the saba as it was grilled perfectly and with a squeeze of lemon, it elevated the dish and gives life to it, with the right balance of tangy and savoury while the meat cooked to the right texture. Next up, it’s to Oven Marvel, which is a homemade bakery that’s so discreet that you wouldn’t know how popular they are. Specialising in only chicken pies, muffins and curry puffs, most stuff are baked to order and usually gets sold out very quickly. Based on the few minutes that I was there, there were several people who went in, got their pre-ordered items that are packed in boxes and left, which is a testament to their popularity. Even their countertop don’t have much bakes left on sale, however we were fortunately to sample their curry puff ($2.80), which was filled with generous portions of potato cubes and chicken meat, encased in a wonderful buttery pastry.
••••••••••••••••••••
📍Ichi Tei & Oven Marvel
91 Bencoolen Street, Sunshine Plaza, Unit 01-52 and 01-55, Singapore 189652",Julius Lim,@juliuslim,ambience,"no, fanciful, decoration, inside","['no', 'fanciful', 'inside']","['no', 'fanciful', 'inside']",0,ambience,ambience
4011,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"sunshine, plaza","['sunshine', 'plaza']",['sunshine'],0,,
4012,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"hilton, hotel, pastry, chef","['hilton', 'hotel', 'chef']",['hilton'],0,,
4013,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"johnny, ngiam","['johnny', 'ngiam']",['johnny'],0,,
4014,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"beautiful, aroma","['beautiful', 'aroma']",['beautiful'],1,food,food
4015,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"find, chunks, chicken","['find', 'chunks']","['find', 'chunks']",0,food,food
4016,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"mashed, potato, filling","['mashed', 'filling']","['mashed', 'potato', 'filling']",0,food,
4017,oven-marvel-at-sushine-plaza,Best $4 I've ever spent on a pie.,"Tucked away in Sunshine Plaza, Oven Marvel is a cozy bakery started by ex-Hilton Hotel pastry chef, Chef Johnny Ngiam. The puff pastry is buttery and flaky, and has a beautiful aroma. The pastry balance is just right, buttery but not too oily, yet not dry. You'll find chunks of chicken and unshrivelled peas in a peppery, creamy mashed potato filling, complementing the pastry in the most wonderful way. This is the kind of pie that reminisces bakeries in the hood back in the days. What a great savoury snack to have at any time!
_______________
Oven Marvel
91 Bencoolen Street
#01-51
Sunshine Plaza
Singapore 189652
.
#eatbooksg #yoursingapore #ForeverHungry #hungrygowhere #hungrygowheresg #singaporefood #shiok #yum #iweeklyfood #sgfooddiary #exploreflavours #dojoeats #chickenpie",A Taste of Dojo,@atasteofdojo,food,"wonderful, way","['wonderful', 'way']",['wonderful'],1,food,food
