restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,food,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,chicken chop sep sat snack le dad not tender tender tender,0.0
amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,portion,big piece piece not,big piece piece not,big piec piec not,big piece piece not,big piece piece not,big piec piec not,big piece piece not,big piec piec not,big piece piece not,0.0
amk-central-s11-blk-711-ang-mo-kio-ave-8-1,Chicken Chop (Mushroom Sauce),Ikigai J,price,definitely value,definitely value,definit valu,definitely value,definitely value,definit valu,definitely value,definit valu,definitely value,1.0
angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #spaghetti,Sharon Chan,food,western steakhouse food,western steakhouse food,western steakhous food,western steakhouse food,western steakhouse food,western steakhous food,western steakhouse food,western steakhous food,western steakhouse food,0.0
angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #steak #ribeye,Sharon Chan,food,western steakhouse food steak,western steakhouse food steak,western steakhous food steak,western steakhouse food steak,western steakhouse food steak,western steakhous food steak,western steakhouse food steak,western steakhous food steak,western steakhouse food steak,0.0
angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,ambience,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,1.0
angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,food,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkrib restaur delici restaur delici restaur delici,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkrib restaur delici restaur delici restaur delici,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,foodreviewssg foodreviewsasia porkrib restaur delici restaur delici restaur delici,foodreviewssg foodreviewsasia porkribs restaurant delicious restaurant delicious restaurant delicious,1.0
angus-steakhouse-takashimaya,What a longggg rib!,Food Reviews SG,service,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,great servic ambienc food foodreviewssg foodreviewsasia porkrib,great service ambience food foodreviewssg foodreviewsasia porkribs,1.0
angus-steakhouse-takashimaya,chicken breast,Marxssy 🙊,food,comes bread salad main course dessert,come bread salad main course dessert,come bread salad main cours dessert,comes bread salad main course dessert,comes bread salad main course dessert,come bread salad main cours dessert,come bread salad main course dessert,come bread salad main cours dessert,come bread salad main course dessert,0.0
aone-claypot-house-2,Braised Meat Claypot rice #burpple,James Ho,food,meat claypot rice burpplebraised,meat claypot rice burpplebraised,meat claypot rice burpplebrais,meat claypot rice burpplebraised,meat claypot rice burpplebraised,meat claypot rice burpplebrais,meat claypot rice burpplebraised,meat claypot rice burpplebrais,meat claypot rice burpplebraised,0.0
aone-claypot-house-2,Craving for a big pot of Frog Leg Porridge!,Joe Yang,food,frog leg porridge pot frog,frog leg porridge pot frog,frog leg porridg pot frog,frog leg porridge pot frog,frog leg porridge pot frog,frog leg porridg pot frog,frog leg porridge pot frog,frog leg porridg pot frog,frog leg porridge pot frog,0.0
aroy-dee-thai-restuarant,"4 S's, Sweet, Sour, Savoury and Spicy.",PeanutLoti PB Sandwich,food,sour savoury fried rice noodles seafood peanuts extra crunch,sour savoury fried rice noodle seafood peanut extra crunch,sour savouri fri rice noodl seafood peanut extra crunch,sour savoury fried rice noodles seafood peanuts extra crunch,sour savoury fried rice noodles seafood peanuts extra crunch,sour savouri fri rice noodl seafood peanut extra crunch,sour savoury fried rice noodle seafood peanut extra crunch,sour savouri fri rice noodl seafood peanut extra crunch,sour savoury fried rice noodle seafood peanut extra crunch,0.0
aroy-dee-thai-restuarant,Dinner Time..,Jade Lim,food,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,tagsforlikes yummy,tagsforlikes yummy,tagsforlik yummi,tagsforlikes yummy,tagsforlik yummi,tagsforlikes yummy,1.0
artrestaurant,Amalfi Lemon & White Chocolate Lingotto with Red Berries,Doreen Tan,food,lemon white chocolate lingotto red pops airy cake sponge,lemon white chocolate lingotto red pop airy cake sponge,lemon white chocol lingotto red pop airi cake spong,lemon white chocolate lingotto red pops airy cake sponge,lemon white chocolate lingotto red pops airy cake sponge,lemon white chocol lingotto red pop airi cake spong,lemon white chocolate lingotto red pop airy cake sponge,lemon white chocol lingotto red pop airi cake spong,lemon white chocolate lingotto red pop airy cake sponge,0.0
artrestaurant,Amalfi Lemon & White Chocolate Lingotto with Red Berries,Doreen Tan,service,ask staff,ask staff,ask staff,ask staff,ask staff,ask staff,ask staff,ask staff,ask staff,0.0
artrestaurant,Loved The Italian Seabass - One Of The Degustation Menu: $78 / $108 / $138 before taxes),Veronica Phua,food,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,1.0
artrestaurant,Pretty curls of sweet melon over thin slices of parma ham and hidden underneath all that were fresh rocket leaves!,Jay Elle,food,slices parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slices parma ham fresh rocket melon better,slices parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,1.0
artrestaurant,Tagliolini with crab and pachino tomatoes.,Happy GreedyFoodie,food,pachino tomatoes perfect pasta sauce tasty crab,pachino tomato perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomatoes perfect pasta sauce tasty crab,pachino tomatoes perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomato perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomato perfect pasta sauce tasty crab,1.0
aussie-roll,Aussie Rolls,MichelleLIN T,food,felt flavour quality,felt flavour quality,felt flavour qualiti,felt flavour quality,felt flavour quality,felt flavour qualiti,felt flavour quality,felt flavour qualiti,felt flavour quality,0.0
aussie-roll,Aussie Style Sushi,Jasmean Choi,food,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,0.0
aussie-roll,Comfort And Simple To-Go,Tansy .,food,quick satisfying meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,1.0
aussie-roll,Comfort And Simple To-Go,Tansy .,price,reasonably priced portion,reasonably priced portion,reason price portion,reasonably priced portion,reasonably priced portion,reason price portion,reasonably priced portion,reason price portion,reasonably priced portion,1.0
aussie-roll,Handrolls,Doreen Tan,food,smoked salmon,smoked salmon,smoke salmon,smoked salmon,smoked salmon,smoke salmon,smoked salmon,smoke salmon,smoked salmon,0.0
aussie-roll,Quick Bites-chicken Terriyaki And Salmon Avocado,Just Keep Eating,food,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decide row,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide row,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide row,0.0
aussie-roll,today's #lunch #aussieroll aiya should have bought the fish katsu roll but these is nice too!,Edmund Weixian,food,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,1.0
ayam-penyet-president-7,Affordable Indonesian Cuisine at Hillion Mall,Hungry Ghost,food,fried chicken indonesian cuisine hillion mallayam penyet president,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,0.0
ayam-penyet-president-7,Barbeque Half Chicken,The Fine Diner SG,food,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,1.0
ayam-penyet-president-7,Rice Cake ($1),LoveFood_ LiveLife,food,white rice ingredients opted lighter form carbs,white rice ingredient opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredients opted lighter form carbs,white rice ingredients opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredient opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredient opted lighter form carbs,0.0
ayam-penyet-president-7,Tahu Telor ($6.50),LoveFood_ LiveLife,food,deep fried beancurd tower egg peanut sauce comes,deep fried beancurd tower egg peanut sauce come,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce comes,deep fried beancurd tower egg peanut sauce comes,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce come,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce come,0.0
ayam-penyet-president-at-nex,Fried Chicken,Juzcrap C,food,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,-1.0
ayam-penyet-president-at-nex,Grilled Chicken,Juzcrap C,food,drizzled chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,1.0
azmaya-honten,Azmaya Honten Japanese Restaurant,Janice Yip,food,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,0.0
azmaya-honten,Beef/Pork Buffet Lunch ($19.90),Athena Khoo,food,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,0.0
azmaya-honten,Pork BBQ Buffet,terence yeo,food,comes greens shiitake mushrooms,come green shiitake mushroom,come green shiitak mushroom,comes greens shiitake mushrooms,comes greens shiitake mushrooms,come green shiitak mushroom,come green shiitake mushroom,come green shiitak mushroom,come green shiitake mushroom,0.0
azmaya-honten,"Rainy weather antidote, a grilled dinner with all i can eat beef and pork.",Phoebe MQ,food,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,0.0
azmaya-honten,"Very hearty broth, albeit limited meat",Cherie Heng,food,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,1.0
b2-food-hall-takashimaya,Have you gotten your purple sweet potato fix?,ni eats,food,sweet potato converts soft serve like gelato,sweet potato convert soft serve like gelato,sweet potato convert soft serv like gelato,sweet potato converts soft serve like gelato,sweet potato converts soft serve like gelato,sweet potato convert soft serv like gelato,sweet potato convert soft serve like gelato,sweet potato convert soft serv like gelato,sweet potato convert soft serve like gelato,0.0
b2-food-hall-takashimaya,I didn't know how to resist this packaging 🙄 #igsg #sgfood #sgfoodies #juice #pink #toocute #fooddiary #beautifulcuisines #eeeeeats #instafood_sg #exploresingapore #exploresingaporeeats #buzzfeast #burpple #singaporeinsiders,YiTian Yu,food,resist packaging igsg juice pink toocute fooddiary,resist packaging igsg juice pink toocute fooddiary,resist packag igsg juic pink toocut fooddiari,resist packaging igsg juice pink toocute fooddiary,resist packaging igsg juice pink toocute fooddiary,resist packag igsg juic pink toocut fooddiari,resist packaging igsg juice pink toocute fooddiary,resist packag igsg juic pink toocut fooddiari,resist packaging igsg juice pink toocute fooddiary,0.0
b2-food-hall-takashimaya,It’s back!,Eugene Loh,food,best green tea worlds scoop packed flavours satisfying matcha sauce,best green tea world scoop packed flavour satisfying matcha sauce,best green tea world scoop pack flavour satisfi matcha sauc,best green tea worlds scoop packed flavours satisfying matcha sauce,best green tea worlds scoop packed flavours satisfying matcha sauce,best green tea world scoop pack flavour satisfi matcha sauc,best green tea world scoop packed flavour satisfying matcha sauce,best green tea world scoop pack flavour satisfi matcha sauc,best green tea world scoop packed flavour satisfying matcha sauce,1.0
b2-food-hall-takashimaya,Some melon soft serve ($6) to chase the heat away?,Greedy Tummy,food,dried seafood bento sets japanese soft serve flavours like milk azuki bean parfait godiva ice cream looked good looked good,dried seafood bento set japanese soft serve flavour like milk azuki bean parfait godiva ice cream looked good looked good,dri seafood bento set japanes soft serv flavour like milk azuki bean parfait godiva ice cream look good look good,dried seafood bento sets japanese soft serve flavours like milk azuki bean parfait godiva ice cream looked good looked good,dried seafood bento sets japanese soft serve flavours like milk azuki bean parfait godiva ice cream looked good looked good,dri seafood bento set japanes soft serv flavour like milk azuki bean parfait godiva ice cream look good look good,dried seafood bento set japanese soft serve flavour like milk azuki bean parfait godiva ice cream looked good looked good,dri seafood bento set japanes soft serv flavour like milk azuki bean parfait godiva ice cream look good look good,dried seafood bento set japanese soft serve flavour like milk azuki bean parfait godiva ice cream looked good looked good,1.0
balithai-2,"#lunch at #balithai #shiok but the price increase so abit sian but still #good lah
#sg #singapore #NEX #foodporn #instafood",Valerie Koh,food,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,balithai shiok price increas abit sian good lah balithai good balithai shiok price increas abit sian good lah,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,balithai shiok price increas abit sian good lah balithai good balithai shiok price increas abit sian good lah,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,balithai shiok price increas abit sian good lah balithai good balithai shiok price increas abit sian good lah,balithai shiok price increase abit sian good lah balithai good balithai shiok price increase abit sian good lah,1.0
balithai-2,"#lunch at #balithai #shiok but the price increase so abit sian but still #good lah
#sg #singapore #NEX #foodporn #instafood",Valerie Koh,price,shiok price increase abit sian,shiok price increase abit sian,shiok price increas abit sian,shiok price increase abit sian,shiok price increase abit sian,shiok price increas abit sian,shiok price increase abit sian,shiok price increas abit sian,shiok price increase abit sian,-1.0
bami-express,Egg And Floss Banh Mi,MichelleLIN T,ambience,good reviews place love,good review place love,good review place love,good reviews place love,good reviews place love,good review place love,good review place love,good review place love,good review place love,1.0
bami-express,Egg And Floss Banh Mi,MichelleLIN T,food,good reviews toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,good review toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,good review toast baguett better given hous not toast toast baguett toast toast baguett toast baguett,good reviews toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,good reviews toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,good review toast baguett better given hous not toast toast baguett toast toast baguett toast baguett,good review toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,good review toast baguett better given hous not toast toast baguett toast toast baguett toast baguett,good review toasted baguette better given house not toasted toasted baguette toasted toasted baguette toasted baguette,1.0
bami-express,Egg And Floss Banh Mi,MichelleLIN T,portion,floss banh mistill hungry serving portion small,floss banh mistill hungry serving portion small,floss banh mistil hungri serv portion small,floss banh mistill hungry serving portion small,floss banh mistill hungry serving portion small,floss banh mistil hungri serv portion small,floss banh mistill hungry serving portion small,floss banh mistil hungri serv portion small,floss banh mistill hungry serving portion small,-1.0
bami-express,Egg And Floss Banh Mi,MichelleLIN T,price,small price,small price,small price,small price,small price,small price,small price,small price,small price,1.0
bami-express,Egg And Floss Banh Mi,MichelleLIN T,service,good reviews,good review,good review,good reviews,good reviews,good review,good review,good review,good review,1.0
bangkok-jam-2,Fish Cakes,Ợ Địt,ambience,good place,good place,good place,good place,good place,good place,good place,good place,good place,1.0
bangkok-jam-2,Fish Cakes,Ợ Địt,food,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,cakesw visit joint origin bangkok jam singapor open reliabl neither good terribl reliabl neither good terribl deal like entertain,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,cakesw visit joint origin bangkok jam singapor open reliabl neither good terribl reliabl neither good terribl deal like entertain,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,cakesw visit joint origin bangkok jam singapor open reliabl neither good terribl reliabl neither good terribl deal like entertain,cakeswe visiting joint original bangkok jam singapore opened reliable neither good terrible reliable neither good terrible deal like entertainer,0.0
bangkok-jam-2,Fish Cakes,Ợ Địt,price,prices reasonable reasonable especially deal like entertainer prices reasonable,price reasonable reasonable especially deal like entertainer price reasonable,price reason reason especi deal like entertain price reason,prices reasonable reasonable especially deal like entertainer prices reasonable,prices reasonable reasonable especially deal like entertainer prices reasonable,price reason reason especi deal like entertain price reason,price reasonable reasonable especially deal like entertainer price reasonable,price reason reason especi deal like entertain price reason,price reasonable reasonable especially deal like entertainer price reasonable,1.0
bangkok-jam-2,Salted Fish Fried Rice,Steve G,food,salted fish thai flavours details return reciprocate close authenticity thai flavours details close authenticity thai flavours details thai flavours details,salted fish thai flavour detail return reciprocate close authenticity thai flavour detail close authenticity thai flavour detail thai flavour detail,salt fish thai flavour detail return reciproc close authent thai flavour detail close authent thai flavour detail thai flavour detail,salted fish thai flavours details return reciprocate close authenticity thai flavours details close authenticity thai flavours details thai flavours details,salted fish thai flavours details return reciprocate close authenticity thai flavours details close authenticity thai flavours details thai flavours details,salt fish thai flavour detail return reciproc close authent thai flavour detail close authent thai flavour detail thai flavour detail,salted fish thai flavour detail return reciprocate close authenticity thai flavour detail close authenticity thai flavour detail thai flavour detail,salt fish thai flavour detail return reciproc close authent thai flavour detail close authent thai flavour detail thai flavour detail,salted fish thai flavour detail return reciprocate close authenticity thai flavour detail close authenticity thai flavour detail thai flavour detail,0.0
bangkok-jam-2,They Really Jammed These Pieces Of Ham ($12.90++),Ợ Địt,food,jammed pieces ham ok not good better standalone thai joints chains like basil thai kitchen paragon good bit sweet mark diabetics collapse eating ok not good better standalone thai joints chains like basil thai kitchen paragon,jammed piece ham ok not good better standalone thai joint chain like basil thai kitchen paragon good bit sweet mark diabetic collapse eating ok not good better standalone thai joint chain like basil thai kitchen paragon,jam piec ham ok not good better standalon thai joint chain like basil thai kitchen paragon good bit sweet mark diabet collaps eat ok not good better standalon thai joint chain like basil thai kitchen paragon,jammed pieces ham ok not good better standalone thai joints chains like basil thai kitchen paragon good bit sweet mark diabetics collapse eating ok not good better standalone thai joints chains like basil thai kitchen paragon,jammed pieces ham ok not good better standalone thai joints chains like basil thai kitchen paragon good bit sweet mark diabetics collapse eating ok not good better standalone thai joints chains like basil thai kitchen paragon,jam piec ham ok not good better standalon thai joint chain like basil thai kitchen paragon good bit sweet mark diabet collaps eat ok not good better standalon thai joint chain like basil thai kitchen paragon,jammed piece ham ok not good better standalone thai joint chain like basil thai kitchen paragon good bit sweet mark diabetic collapse eating ok not good better standalone thai joint chain like basil thai kitchen paragon,jam piec ham ok not good better standalon thai joint chain like basil thai kitchen paragon good bit sweet mark diabet collaps eat ok not good better standalon thai joint chain like basil thai kitchen paragon,jammed piece ham ok not good better standalone thai joint chain like basil thai kitchen paragon good bit sweet mark diabetic collapse eating ok not good better standalone thai joint chain like basil thai kitchen paragon,-1.0
banh-mi-888,Beef Pho,Niki Quin,food,soup salty oily beef dry surprising pho vietnamese tasted better,soup salty oily beef dry surprising pho vietnamese tasted better,soup salti oili beef dri surpris pho vietnames tast better,soup salty oily beef dry surprising pho vietnamese tasted better,soup salty oily beef dry surprising pho vietnamese tasted better,soup salti oili beef dri surpris pho vietnames tast better,soup salty oily beef dry surprising pho vietnamese tasted better,soup salti oili beef dri surpris pho vietnames tast better,soup salty oily beef dry surprising pho vietnamese tasted better,-1.0
banh-mi-888,Grilled chicken + deep-fried spring roll + pickled vegetables + vermicelli.,Jackson Sim,food,deep fried spring roll pickled vegetables minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,deep fried spring roll pickled vegetable minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,deep fri spring roll pickl veget minc chicken prawn season fish sauc roll rice paper pretti decent pho good vietnames coffe heard chicken pho good,deep fried spring roll pickled vegetables minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,deep fried spring roll pickled vegetables minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,deep fri spring roll pickl veget minc chicken prawn season fish sauc roll rice paper pretti decent pho good vietnames coffe heard chicken pho good,deep fried spring roll pickled vegetable minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,deep fri spring roll pickl veget minc chicken prawn season fish sauc roll rice paper pretti decent pho good vietnames coffe heard chicken pho good,deep fried spring roll pickled vegetable minced chicken prawn seasoned fish sauce rolled rice paper pretty decent pho good vietnamese coffee heard chicken pho good,1.0
banh-mi-888,Not So Good Vietnamese,Kelly Must Eat,food,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodles better vietnamesei thought vietnamese cook authentic ph,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodle better vietnamesei thought vietnamese cook authentic ph,vietnamesei thought vietnames cook authent ph dri grill chicken noodl better vietnamesei thought vietnames cook authent ph,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodles better vietnamesei thought vietnamese cook authentic ph,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodles better vietnamesei thought vietnamese cook authentic ph,vietnamesei thought vietnames cook authent ph dri grill chicken noodl better vietnamesei thought vietnames cook authent ph,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodle better vietnamesei thought vietnamese cook authentic ph,vietnamesei thought vietnames cook authent ph dri grill chicken noodl better vietnamesei thought vietnames cook authent ph,vietnamesei thought vietnamese cook authentic ph dry grilled chicken noodle better vietnamesei thought vietnamese cook authentic ph,0.0
banh-mi-888,So much vegetables you can't even see my rice noodles!,Spoons Of Delights,food,rice noodles grilled chicken spring roll minced meat prawn kind,rice noodle grilled chicken spring roll minced meat prawn kind,rice noodl grill chicken spring roll minc meat prawn kind,rice noodles grilled chicken spring roll minced meat prawn kind,rice noodles grilled chicken spring roll minced meat prawn kind,rice noodl grill chicken spring roll minc meat prawn kind,rice noodle grilled chicken spring roll minced meat prawn kind,rice noodl grill chicken spring roll minc meat prawn kind,rice noodle grilled chicken spring roll minced meat prawn kind,0.0
