model,analyzer,lowercase,ngram_range,aspect,type,C,class_weight,penalty,solver,val_f1,val_recall,val_precision,val_accuracy,test_f1,test_recall,test_precision,test_accuracy,alpha,gamma,kernel,criterion,min_samples_split,strategy
logreg,word,True,"(1, 1)",original,original,1.0,balanced,l2,lbfgs,0.7791608293265069,0.7681785457163427,0.793881424389046,0.7681785457163427,0.7548567565948053,0.7490774907749077,0.7672423004241653,0.7490774907749077,,,,,,
logreg,word,True,"(1, 1)",original,original,1.0,balanced,l2,newton-cg,0.7791608293265069,0.7681785457163427,0.793881424389046,0.7681785457163427,0.7548567565948053,0.7490774907749077,0.7672423004241653,0.7490774907749077,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,balanced,,,0.7790843275027804,0.7871591908531222,0.7857837872464463,0.7871591908531222,0.734465437430626,0.7342026078234705,0.7550843562662097,0.7342026078234705,,,,gini,10.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced,,,0.7790701221917704,0.793315743183817,0.7911261787089328,0.793315743183817,0.710437951935114,0.7151454363089268,0.7401788106590631,0.7151454363089268,,,,entropy,10.0,
logreg,word,True,"(1, 3)",new_aspect_1,stem,0.5,balanced,l2,lbfgs,0.7789715078743099,0.7766051011433597,0.7868713233812524,0.7766051011433597,0.7322657767283048,0.7342026078234705,0.7562101878163738,0.7342026078234705,,,,,,
logreg,word,True,"(1, 3)",new_aspect_1,stem,0.5,balanced,l2,newton-cg,0.7789715078743099,0.7766051011433597,0.7868713233812524,0.7766051011433597,0.7322657767283048,0.7342026078234705,0.7562101878163738,0.7342026078234705,,,,,,
logreg,word,True,"(1, 1)",original,original,1.5,balanced,l2,lbfgs,0.7788677459677474,0.769618430525558,0.7911792660413391,0.769618430525558,0.7549687949113845,0.7498154981549815,0.7664476132495812,0.7498154981549815,,,,,,
logreg,word,True,"(1, 1)",original,original,1.5,balanced,l2,newton-cg,0.7788677459677474,0.769618430525558,0.7911792660413391,0.769618430525558,0.7549687949113845,0.7498154981549815,0.7664476132495812,0.7498154981549815,,,,,,
svm,word,True,"(1, 3)",new_aspect_1,original,1.5,,,,0.7788359623950935,0.7924362357080035,0.7853677027863772,0.7924362357080035,0.7064664439626077,0.7251755265797393,0.7517706346623038,0.7251755265797393,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,balanced,,,0.7787156400721487,0.7871591908531222,0.7826155999983004,0.7871591908531222,0.7312826030119262,0.7402206619859579,0.7493246137640319,0.7402206619859579,,,,gini,10.0,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,balanced_subsample,,,0.7786503040899139,0.793315743183817,0.790608472193577,0.793315743183817,0.7160103272422503,0.7181544633901705,0.7449798666026296,0.7181544633901705,,,,gini,10.0,
svm,word,True,"(1, 3)",original,original,1.5,,,,0.7786033136069167,0.8056155507559395,0.8011773474029286,0.8056155507559395,0.7385245919068729,0.7660516605166051,0.7781888556879722,0.7660516605166051,,scale,rbf,,,
svm,word,True,"(1, 3)",original,stem,1.5,,,,0.7784171028887228,0.8041756659467243,0.7960731589693409,0.8041756659467243,0.7489446209941298,0.7749077490774908,0.7922910177986142,0.7749077490774908,,scale,rbf,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,balanced,,,0.7783242992088026,0.7897977132805629,0.7824597714308585,0.7897977132805629,0.7212611738776352,0.7321965897693079,0.7407439351704382,0.7321965897693079,,,,gini,5.0,
logreg,word,True,"(1, 1)",original,lemma,1.0,balanced,l2,lbfgs,0.7780990829300934,0.7674586033117351,0.7926359209249448,0.7674586033117351,0.7540724181131844,0.7476014760147601,0.7668710744167031,0.7476014760147601,,,,,,
logreg,word,True,"(1, 1)",original,lemma,1.0,balanced,l2,newton-cg,0.7780990829300934,0.7674586033117351,0.7926359209249448,0.7674586033117351,0.7540724181131844,0.7476014760147601,0.7668710744167031,0.7476014760147601,,,,,,
svm,word,True,"(1, 1)",new_aspect_1,stem,1.0,balanced,,,0.7779584203891786,0.7845206684256816,0.783000012809574,0.7845206684256816,0.7233851016526568,0.7342026078234705,0.7481656299130831,0.7342026078234705,,scale,rbf,,,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,,,,0.7779562222679125,0.7968337730870713,0.7932495290720982,0.7968337730870713,0.7128812643975412,0.7311935807422267,0.7516485224818166,0.7311935807422267,,,,gini,10.0,
logreg,word,True,"(1, 2)",original,lemma,1.5,,l2,lbfgs,0.7778914552198309,0.8056155507559395,0.7973211445409949,0.8056155507559395,0.7360827409187681,0.766789667896679,0.7811636854036702,0.766789667896679,,,,,,
logreg,word,True,"(1, 2)",original,lemma,1.5,,l2,newton-cg,0.7778914552198309,0.8056155507559395,0.7973211445409949,0.8056155507559395,0.7360827409187681,0.766789667896679,0.7811636854036702,0.766789667896679,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,balanced_subsample,,,0.7778893893541091,0.7871591908531222,0.7815977327180893,0.7871591908531222,0.722386157455894,0.7221664994984955,0.7474920611020472,0.7221664994984955,,,,gini,10.0,
rf,word,True,"(1, 3)",new_aspect_1,stem,,balanced_subsample,,,0.7778796308228186,0.7897977132805629,0.7813620510019218,0.7897977132805629,0.7335465290386676,0.7432296890672017,0.7564184033601844,0.7432296890672017,,,,gini,10.0,
svm,word,True,"(1, 1)",new_aspect_1,stem,1.0,,,,0.7777115542590785,0.7977132805628848,0.7931779310538501,0.7977132805628848,0.6922717319785953,0.7151454363089268,0.7547900059834995,0.7151454363089268,,scale,sigmoid,,,
rf,word,True,"(1, 3)",new_aspect_1,stem,,balanced,,,0.7776132872025645,0.7924362357080035,0.7888152326865716,0.7924362357080035,0.7086688764352145,0.7191574724172518,0.7255716712218054,0.7191574724172518,,,,entropy,5.0,
rf,word,True,"(1, 2)",new_aspect_1,stem,,balanced_subsample,,,0.7776088533494239,0.7871591908531222,0.7851942462210839,0.7871591908531222,0.7279971619426704,0.7352056168505516,0.74053904440392,0.7352056168505516,,,,entropy,10.0,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,balanced,,,0.7775728979422917,0.7915567282321899,0.7886500679967346,0.7915567282321899,0.7227363672703512,0.724172517552658,0.7485819245262471,0.724172517552658,,,,gini,10.0,
logreg,word,True,"(1, 2)",original,stem,1.0,,l2,lbfgs,0.7774311172515106,0.8077753779697624,0.8047996160307176,0.8077753779697624,0.7242167075299863,0.7608856088560886,0.7749328949206254,0.7608856088560886,,,,,,
logreg,word,True,"(1, 2)",original,stem,1.0,,l2,newton-cg,0.7774311172515106,0.8077753779697624,0.8047996160307176,0.8077753779697624,0.7242167075299863,0.7608856088560886,0.7749328949206254,0.7608856088560886,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,stem,,balanced_subsample,,,0.7774262018820904,0.7941952506596306,0.7907433996367986,0.7941952506596306,0.7053194635862935,0.7161484453360081,0.724464313009395,0.7161484453360081,,,,gini,2.0,
rf,word,True,"(1, 3)",new_aspect_1,original,,balanced,,,0.7773747928402477,0.793315743183817,0.7912359861129756,0.793315743183817,0.7162954620949022,0.7291875626880642,0.7411909069614137,0.7291875626880642,,,,gini,10.0,
logreg,word,True,"(1, 1)",original,original,0.5,balanced,l2,lbfgs,0.77736890025356,0.7667386609071274,0.7920082026718203,0.7667386609071274,0.751471705559919,0.7461254612546125,0.7667098013011817,0.7461254612546125,,,,,,
logreg,word,True,"(1, 1)",original,original,0.5,balanced,l2,newton-cg,0.77736890025356,0.7667386609071274,0.7920082026718203,0.7667386609071274,0.751471705559919,0.7461254612546125,0.7667098013011817,0.7461254612546125,,,,,,
rf,word,True,"(1, 2)",new_aspect_1,lemma,,balanced,,,0.7771764056108736,0.7915567282321899,0.7900590311649012,0.7915567282321899,0.7187739083256621,0.7211634904714143,0.7455747196604268,0.7211634904714143,,,,entropy,10.0,
logreg,word,True,"(1, 2)",new_aspect_1,stem,0.5,balanced,l2,lbfgs,0.7770638580951761,0.7739665787159191,0.7861431710205911,0.7739665787159191,0.7300584599358201,0.7311935807422267,0.7521852391260935,0.7311935807422267,,,,,,
logreg,word,True,"(1, 2)",new_aspect_1,stem,0.5,balanced,l2,newton-cg,0.7770638580951761,0.7739665787159191,0.7861431710205911,0.7739665787159191,0.7300584599358201,0.7311935807422267,0.7521852391260935,0.7311935807422267,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,,,,0.7769262171866341,0.793315743183817,0.7883093898512059,0.793315743183817,0.7088804586135288,0.7261785356068204,0.7526439947283906,0.7261785356068204,,,,entropy,2.0,
svm,word,True,"(1, 1)",original,stem,1.0,,,,0.776894134954995,0.8063354931605472,0.8004458275957363,0.8063354931605472,0.72936924234914,0.76309963099631,0.7868868725060685,0.76309963099631,,scale,rbf,,,
svm,word,True,"(1, 1)",original,stem,0.5,balanced,,,0.7768912364407559,0.7854571634269258,0.7848478152570019,0.7854571634269258,0.751751918741585,0.7660516605166051,0.7712829004498942,0.7660516605166051,,scale,rbf,,,
rf,word,True,"(1, 3)",new_aspect_1,stem,,balanced_subsample,,,0.7768892808512731,0.7889182058047494,0.7825702054239543,0.7889182058047494,0.7261951234406437,0.7331995987963892,0.737556809802727,0.7331995987963892,,,,entropy,10.0,
svm,word,True,"(1, 2)",original,original,1.0,balanced,,,0.7767898358042292,0.7660187185025198,0.7915344576987648,0.7660187185025198,0.7560576166984708,0.7453874538745388,0.775796320048703,0.7453874538745388,,scale,sigmoid,,,
logreg,word,True,"(1, 1)",original,stem,1.5,,l2,lbfgs,0.7767206594613207,0.8041756659467243,0.7929524603836532,0.8041756659467243,0.7458125936122222,0.7741697416974169,0.7868218723501925,0.7741697416974169,,,,,,
logreg,word,True,"(1, 1)",original,stem,1.5,,l2,newton-cg,0.7767206594613207,0.8041756659467243,0.7929524603836532,0.8041756659467243,0.7458125936122222,0.7741697416974169,0.7868218723501925,0.7741697416974169,,,,,,
logreg,word,True,"(1, 1)",new_aspect_1,stem,0.5,balanced,l2,lbfgs,0.7766165503531041,0.7686895338610378,0.7915383867957387,0.7686895338610378,0.7321920348682656,0.7321965897693079,0.7533186836781833,0.7321965897693079,,,,,,
logreg,word,True,"(1, 1)",new_aspect_1,stem,0.5,balanced,l2,newton-cg,0.7766165503531041,0.7686895338610378,0.7915383867957387,0.7686895338610378,0.7321920348682656,0.7321965897693079,0.7533186836781833,0.7321965897693079,,,,,,
rf,word,True,"(1, 2)",new_aspect_1,lemma,,balanced,,,0.7764583950904574,0.7924362357080035,0.7916272789033787,0.7924362357080035,0.7199467762546387,0.7231695085255767,0.7451481775229042,0.7231695085255767,,,,gini,5.0,
logreg,word,True,"(1, 1)",original,original,1.5,,l2,lbfgs,0.7764437161482225,0.802735781137509,0.7913890305860958,0.802735781137509,0.7393105792274968,0.7697416974169742,0.7804913908169918,0.7697416974169742,,,,,,
logreg,word,True,"(1, 1)",original,original,1.5,,l2,newton-cg,0.7764437161482225,0.802735781137509,0.7913890305860958,0.802735781137509,0.7393105792274968,0.7697416974169742,0.7804913908169918,0.7697416974169742,,,,,,
svm,word,True,"(1, 2)",new_aspect_1,stem,1.0,balanced,,,0.7764088638719909,0.7695690413368513,0.7870305428607164,0.7695690413368513,0.7126030321636455,0.7091273821464393,0.7373808833309423,0.7091273821464393,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,balanced_subsample,,,0.7763956722652461,0.7871591908531222,0.7821212469851571,0.7871591908531222,0.7252814332692599,0.7271815446339017,0.7498727354551521,0.7271815446339017,,,,entropy,10.0,
svm,word,True,"(1, 3)",new_aspect_1,stem,1.0,,,,0.776346404888952,0.7950747581354441,0.7900120366688739,0.7950747581354441,0.6999917344455029,0.7221664994984955,0.7627742558171868,0.7221664994984955,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,,,,0.7763396709848899,0.7924362357080035,0.7870337722982752,0.7924362357080035,0.7079152178309625,0.7251755265797393,0.7489460863794392,0.7251755265797393,,,,entropy,5.0,
svm,word,True,"(1, 2)",new_aspect_1,stem,0.5,balanced,,,0.7762917280093217,0.7695690413368513,0.7954584726702907,0.7695690413368513,0.7109515073134454,0.7121364092276831,0.7417707188339424,0.7121364092276831,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,,,,0.7762406697363178,0.7924362357080035,0.7866236806723467,0.7924362357080035,0.7127619786463975,0.7291875626880642,0.7544487991052404,0.7291875626880642,,,,entropy,5.0,
svm,word,True,"(1, 2)",new_aspect_1,stem,1.5,balanced,,,0.7761850100576335,0.7862796833773087,0.7823488286590325,0.7862796833773087,0.7177862550266674,0.7291875626880642,0.7441925351266193,0.7291875626880642,,scale,rbf,,,
rf,word,True,"(1, 1)",new_aspect_1,stem,,,,,0.7761072835595916,0.7915567282321899,0.786491998385528,0.7915567282321899,0.7250339581966743,0.7392176529588766,0.7617210129934618,0.7392176529588766,,,,gini,2.0,
svm,word,True,"(1, 3)",new_aspect_1,stem,0.5,balanced,,,0.776071167914533,0.772207563764292,0.7935904765511764,0.772207563764292,0.7105551143082125,0.7121364092276831,0.7415474184858626,0.7121364092276831,,scale,sigmoid,,,
logreg,word,True,"(1, 3)",original,stem,1.5,,l2,lbfgs,0.7760526532242187,0.8034557235421166,0.7930964971078176,0.8034557235421166,0.7376757755995446,0.7682656826568266,0.7816282223645135,0.7682656826568266,,,,,,
logreg,word,True,"(1, 3)",original,stem,1.5,,l2,newton-cg,0.7760526532242187,0.8034557235421166,0.7930964971078176,0.8034557235421166,0.7376757755995446,0.7682656826568266,0.7816282223645135,0.7682656826568266,,,,,,
rf,word,True,"(1, 2)",new_aspect_1,stem,,,,,0.7760368909153423,0.7941952506596306,0.7933334028257056,0.7941952506596306,0.7061396009850678,0.724172517552658,0.7547751504584522,0.724172517552658,,,,entropy,5.0,
rf,word,True,"(1, 1)",new_aspect_1,original,,,,,0.776028873574209,0.7906772207563765,0.7823188024734165,0.7906772207563765,0.7185458544897101,0.7342026078234705,0.7517142742723462,0.7342026078234705,,,,gini,10.0,
svm,word,True,"(1, 3)",original,lemma,1.5,balanced,,,0.7758940589960448,0.7674586033117351,0.7872663090178592,0.7674586033117351,0.7506701023345346,0.7402214022140221,0.7680420415420015,0.7402214022140221,,scale,sigmoid,,,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced_subsample,,,0.7758898803428409,0.7941952506596306,0.7950649363751711,0.7941952506596306,0.7082408270541793,0.7221664994984955,0.7340256476449218,0.7221664994984955,,,,entropy,5.0,
svm,word,True,"(1, 1)",new_aspect_1,stem,1.5,balanced,,,0.7758091613922894,0.781882145998241,0.7790535748069072,0.781882145998241,0.7207164000500802,0.7301905717151455,0.7399864589550939,0.7301905717151455,,scale,rbf,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,,,,0.7757458255743581,0.7924362357080035,0.7865151946005463,0.7924362357080035,0.7181867709269296,0.7342026078234705,0.7591990511605826,0.7342026078234705,,,,gini,2.0,
svm,word,True,"(1, 2)",new_aspect_1,stem,1.0,,,,0.7757297245713315,0.7941952506596306,0.7873561509779875,0.7941952506596306,0.6998160558922168,0.7221664994984955,0.7615641312384527,0.7221664994984955,,scale,sigmoid,,,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced_subsample,,,0.7755788882752725,0.793315743183817,0.7910328967105205,0.793315743183817,0.7047853543365097,0.708124373119358,0.7307719830509658,0.708124373119358,,,,gini,5.0,
rf,word,True,"(1, 2)",new_aspect_1,stem,,balanced,,,0.7755290221927124,0.7880386983289358,0.7822368228840983,0.7880386983289358,0.7388878978276529,0.7482447342026078,0.7613194506554711,0.7482447342026078,,,,gini,5.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced,,,0.775396856839249,0.793315743183817,0.7918695497445356,0.793315743183817,0.7123244228355722,0.7251755265797393,0.7367540021043492,0.7251755265797393,,,,entropy,5.0,
svm,word,True,"(1, 3)",new_aspect_1,original,1.0,balanced,,,0.7753729750795154,0.772207563764292,0.7822295848197492,0.772207563764292,0.7178116799814104,0.7131394182547643,0.7430617655194341,0.7131394182547643,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,balanced_subsample,,,0.7753514518239285,0.7845206684256816,0.7839741755318811,0.7845206684256816,0.7344240222439192,0.7342026078234705,0.7561446082939937,0.7342026078234705,,,,gini,10.0,
logreg,word,True,"(1, 3)",original,lemma,1.5,,l2,lbfgs,0.7753346572320245,0.8034557235421166,0.7939233315507127,0.8034557235421166,0.729569357948564,0.7623616236162362,0.7763822448337231,0.7623616236162362,,,,,,
logreg,word,True,"(1, 3)",original,lemma,1.5,,l2,newton-cg,0.7753346572320245,0.8034557235421166,0.7939233315507127,0.8034557235421166,0.729569357948564,0.7623616236162362,0.7763822448337231,0.7623616236162362,,,,,,
rf,word,True,"(1, 3)",new_aspect_1,original,,,,,0.7753135254761815,0.793315743183817,0.7893026112783953,0.793315743183817,0.7171386980023694,0.7342026078234705,0.7575419379832619,0.7342026078234705,,,,gini,10.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced,,,0.7751382395536887,0.7906772207563765,0.7885184558203246,0.7906772207563765,0.7049246793641682,0.7091273821464393,0.7338659153719003,0.7091273821464393,,,,gini,5.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,,,,0.7749796164975487,0.7924362357080035,0.7853859144588593,0.7924362357080035,0.7163484499273896,0.7331995987963892,0.7535045771392743,0.7331995987963892,,,,gini,10.0,
rf,word,True,"(1, 2)",new_aspect_1,lemma,,,,,0.7749466031181719,0.7941952506596306,0.7911531820842977,0.7941952506596306,0.6942529814680202,0.7151454363089268,0.7476634681173027,0.7151454363089268,,,,entropy,5.0,
rf,word,True,"(1, 2)",new_aspect_1,stem,,,,,0.7748483235106325,0.7924362357080035,0.789744787166974,0.7924362357080035,0.7006598168354525,0.7211634904714143,0.7549198852864142,0.7211634904714143,,,,entropy,2.0,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,balanced,,,0.7747472532082589,0.7854001759014951,0.7838112689507919,0.7854001759014951,0.7302181379060144,0.7331995987963892,0.7501591761539167,0.7331995987963892,,,,entropy,10.0,
svm,word,True,"(1, 1)",original,original,0.5,balanced,,,0.7747393130627472,0.7904967602591793,0.7881624820286264,0.7904967602591793,0.7380100013834617,0.7542435424354244,0.756244886749202,0.7542435424354244,,scale,rbf,,,
rf,word,True,"(1, 2)",new_aspect_1,stem,,balanced_subsample,,,0.7745247968298689,0.7889182058047494,0.783046748633902,0.7889182058047494,0.7379143419098602,0.7482447342026078,0.7590324891540768,0.7482447342026078,,,,entropy,5.0,
rf,word,True,"(1, 1)",new_aspect_1,original,,balanced,,,0.7744553580741506,0.783641160949868,0.7790688662417952,0.783641160949868,0.7148166819895883,0.7141424272818455,0.7450533014079529,0.7141424272818455,,,,entropy,10.0,
svm,word,True,"(1, 3)",new_aspect_1,stem,1.0,balanced,,,0.7744367408453671,0.7695690413368513,0.7836239400259879,0.7695690413368513,0.7168456854259616,0.7111334002006018,0.7453687298736188,0.7111334002006018,,scale,sigmoid,,,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,,,,0.7744276910206546,0.7959542656112577,0.7985239584926914,0.7959542656112577,0.6973118692709583,0.7181544633901705,0.7473626911632104,0.7181544633901705,,,,gini,2.0,
rf,word,True,"(1, 1)",new_aspect_1,original,,,,,0.7743199870670978,0.7915567282321899,0.7870946102758031,0.7915567282321899,0.7161561596829519,0.7321965897693079,0.7553719911416342,0.7321965897693079,,,,entropy,10.0,
logreg,word,True,"(1, 3)",original,original,1.5,,l2,lbfgs,0.7742405125066691,0.802735781137509,0.7943552151706922,0.802735781137509,0.7321972487012117,0.7653136531365313,0.7801530766076892,0.7653136531365313,,,,,,
logreg,word,True,"(1, 3)",original,original,1.5,,l2,newton-cg,0.7742405125066691,0.802735781137509,0.7943552151706922,0.802735781137509,0.7321972487012117,0.7653136531365313,0.7801530766076892,0.7653136531365313,,,,,,
rf,word,True,"(1, 3)",new_aspect_1,original,,,,,0.7742124502197852,0.793315743183817,0.7884113073474434,0.793315743183817,0.7097514798785071,0.728184553660983,0.7590956628074051,0.728184553660983,,,,gini,5.0,
svm,word,True,"(1, 1)",new_aspect_1,lemma,1.0,balanced,,,0.7741819370423998,0.7827616534740546,0.7817297721752418,0.7827616534740546,0.7047794362589346,0.7121364092276831,0.7326500927373514,0.7121364092276831,,scale,rbf,,,
svm,word,True,"(1, 2)",original,stem,1.5,balanced,,,0.7739588903905807,0.7609791216702664,0.7939524700935903,0.7609791216702664,0.7579078588232944,0.7416974169741697,0.7823319773488544,0.7416974169741697,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,stem,,balanced,,,0.7738223548293605,0.7906772207563765,0.7845159497004701,0.7906772207563765,0.7112016466970531,0.7251755265797393,0.741088578895084,0.7251755265797393,,,,gini,2.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,,,,0.7738107706255135,0.7941952506596306,0.7948176670671444,0.7941952506596306,0.7020330817201695,0.7221664994984955,0.7561522182202602,0.7221664994984955,,,,entropy,2.0,
svm,word,True,"(1, 3)",new_aspect_1,lemma,1.0,balanced,,,0.7736605483193656,0.7695690413368513,0.7837912276149622,0.7695690413368513,0.7190539598980782,0.7171514543630892,0.7425384709156112,0.7171514543630892,,scale,sigmoid,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,,,,0.7736447732614721,0.7889182058047494,0.780730777397907,0.7889182058047494,0.7237328187774111,0.7392176529588766,0.7621161421029575,0.7392176529588766,,,,gini,5.0,
svm,word,True,"(1, 3)",original,stem,1.5,balanced,,,0.7735979108667773,0.761699064074874,0.7910188782772468,0.761699064074874,0.7579808621642705,0.7431734317343174,0.7823273609214997,0.7431734317343174,,scale,sigmoid,,,
rf,word,True,"(1, 3)",new_aspect_1,stem,,,,,0.7735716681951789,0.7924362357080035,0.7903903124227584,0.7924362357080035,0.7168057990886999,0.7342026078234705,0.7603933146176898,0.7342026078234705,,,,gini,2.0,
rf,word,True,"(1, 3)",new_aspect_1,original,,balanced_subsample,,,0.773553438678147,0.7915567282321899,0.7915522937179721,0.7915567282321899,0.6988948696906124,0.7031093279839519,0.730492621378008,0.7031093279839519,,,,entropy,10.0,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,balanced_subsample,,,0.7734090048281969,0.7889182058047494,0.7864036122911591,0.7889182058047494,0.7001496202747648,0.7061183550651956,0.7329645540474283,0.7061183550651956,,,,entropy,10.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,,,,0.7733409935410364,0.793315743183817,0.791883284886875,0.793315743183817,0.7056867127554349,0.7231695085255767,0.7499417441925716,0.7231695085255767,,,,gini,2.0,
svm,word,True,"(1, 3)",new_aspect_1,stem,1.5,balanced,,,0.773328137376836,0.7862796833773087,0.7813827262580184,0.7862796833773087,0.7118553168734411,0.724172517552658,0.7401244327481112,0.724172517552658,,scale,rbf,,,
rf,word,True,"(1, 2)",new_aspect_1,original,,balanced_subsample,,,0.7732275451975764,0.7889182058047494,0.7857355377215128,0.7889182058047494,0.7217281761523623,0.7342026078234705,0.7476157143980082,0.7342026078234705,,,,entropy,10.0,
rf,word,True,"(1, 2)",new_aspect_1,original,,,,,0.773184626803837,0.7924362357080035,0.7884581110349129,0.7924362357080035,0.7102209218906455,0.728184553660983,0.7543511487196639,0.728184553660983,,,,gini,5.0,
logreg,word,True,"(1, 3)",new_aspect_1,stem,1.0,balanced,l2,lbfgs,0.7731183718277185,0.7695690413368513,0.782534570703865,0.7695690413368513,0.7311519711965229,0.7331995987963892,0.7485553039208122,0.7331995987963892,,,,,,
logreg,word,True,"(1, 3)",new_aspect_1,stem,1.0,balanced,l2,newton-cg,0.7731183718277185,0.7695690413368513,0.782534570703865,0.7695690413368513,0.7311519711965229,0.7331995987963892,0.7485553039208122,0.7331995987963892,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,lemma,,balanced_subsample,,,0.7731160296234703,0.7880386983289358,0.7852017332375,0.7880386983289358,0.7145955649216286,0.7181544633901705,0.7434767569190996,0.7181544633901705,,,,entropy,5.0,
svm,word,True,"(1, 3)",new_aspect_1,original,1.5,balanced,,,0.7730184873106388,0.7695690413368513,0.7783227943986085,0.7695690413368513,0.7163361425283067,0.7101303911735206,0.7394860140752865,0.7101303911735206,,scale,sigmoid,,,
svm,word,True,"(1, 2)",original,lemma,1.5,balanced,,,0.7730043863403668,0.7631389488840893,0.7865918485156006,0.7631389488840893,0.7557644591146012,0.744649446494465,0.7735666702245213,0.744649446494465,,scale,sigmoid,,,
logreg,word,True,"(1, 2)",new_aspect_1,original,1.5,balanced,l2,lbfgs,0.7729287063449505,0.7713280562884784,0.7795464576467215,0.7713280562884784,0.7195756800082624,0.7221664994984955,0.7352881097558235,0.7221664994984955,,,,,,
logreg,word,True,"(1, 2)",new_aspect_1,original,1.5,balanced,l2,newton-cg,0.7729287063449505,0.7713280562884784,0.7795464576467215,0.7713280562884784,0.7195756800082624,0.7221664994984955,0.7352881097558235,0.7221664994984955,,,,,,
rf,word,True,"(1, 1)",new_aspect_1,original,,,,,0.7729117887004584,0.7897977132805629,0.7844733706995514,0.7897977132805629,0.7145749219539108,0.7311935807422267,0.7558121347993688,0.7311935807422267,,,,gini,2.0,
svm,word,True,"(1, 1)",original,lemma,1.0,,,,0.7728303232241598,0.8048956083513319,0.8042202630753484,0.8048956083513319,0.7255371221294336,0.759409594095941,0.7781001160602027,0.759409594095941,,scale,rbf,,,
svm,word,True,"(1, 1)",new_aspect_1,lemma,1.5,balanced,,,0.772813957541247,0.781882145998241,0.7785757131502437,0.781882145998241,0.712328492679589,0.7181544633901705,0.7345301329641101,0.7181544633901705,,scale,rbf,,,
rf,word,True,"(1, 3)",new_aspect_1,lemma,,,,,0.7727573467871534,0.7941952506596306,0.7937844747334588,0.7941952506596306,0.699537091233305,0.720160481444333,0.7493059287413766,0.720160481444333,,,,gini,5.0,
rf,word,True,"(1, 2)",new_aspect_1,lemma,,balanced_subsample,,,0.772688101587584,0.7880386983289358,0.7866295475469869,0.7880386983289358,0.7104296965614891,0.7121364092276831,0.7439843507928422,0.7121364092276831,,,,entropy,10.0,
logreg,word,True,"(1, 3)",original,lemma,0.5,balanced,none,lbfgs,0.7725734607373516,0.7789776817854571,0.7713073436801745,0.7789776817854571,0.7133752912246241,0.7180811808118082,0.7161741571118528,0.7180811808118082,,,,,,
logreg,word,True,"(1, 3)",original,lemma,1.0,balanced,none,lbfgs,0.7725734607373516,0.7789776817854571,0.7713073436801745,0.7789776817854571,0.7133752912246241,0.7180811808118082,0.7161741571118528,0.7180811808118082,,,,,,
logreg,word,True,"(1, 3)",original,lemma,1.5,balanced,none,lbfgs,0.7725734607373516,0.7789776817854571,0.7713073436801745,0.7789776817854571,0.7133752912246241,0.7180811808118082,0.7161741571118528,0.7180811808118082,,,,,,
svm,word,True,"(1, 2)",new_aspect_1,original,1.0,balanced,,,0.7725368414166818,0.7678100263852242,0.7802989044752283,0.7678100263852242,0.7232069987544588,0.7171514543630892,0.7497467772193163,0.7171514543630892,,scale,sigmoid,,,
logreg,word,True,"(1, 1)",original,stem,1.0,,l2,lbfgs,0.77248444788244,0.802735781137509,0.7927538315912371,0.802735781137509,0.7363555819196841,0.7682656826568266,0.7836867425710372,0.7682656826568266,,,,,,
logreg,word,True,"(1, 1)",original,stem,1.0,,l2,newton-cg,0.77248444788244,0.802735781137509,0.7927538315912371,0.802735781137509,0.7363555819196841,0.7682656826568266,0.7836867425710372,0.7682656826568266,,,,,,
svm,word,True,"(1, 1)",new_aspect_1,lemma,1.5,,,,0.7724278370393362,0.7862796833773087,0.7775367639496187,0.7862796833773087,0.7014693169678539,0.7211634904714143,0.7468585941525966,0.7211634904714143,,scale,sigmoid,,,
