restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,label,new_aspect_1,new_aspect_2
jin-fine-dining,"At 50% discount, dining here was more palatable for those seeking some quality-for-money Japanese cuisine.","Tere were some hits and misses, and expect small portions although their menu items featured some premium quality ingredients.
Instead of the popular Chirashi bowls, we went for their sashimi platter. Thick and fresh cuts for most, almost we wished the Mekajiki could be firmer. Aburi sushis were good, so was their mentaiko crab legs. Nonetheless, perhaps we would just stick to their Chirashi on the next visit.",I makan Sg,@imakansg,food,"good , so was their mentaiko crab legs ",1,food,food
jin-fine-dining,"Glad to have enjoyed a great 8-course meal @ JIN FINE DINING, hosted by Chef Thomas Kok.","☺️ One of the highlights for me is definitely this sashimi platter! MY FIRST TASTE OF OTORO (tuna belly)! 🐠 Salmon sashimi please move over, I'm a tuna fan now. 😌 //
Download #GRABZAPP to receive exclusive deals and benefits at JIN as well as other restaurants! 😉",Lirong Sun,@lirongs,food,first taste of otoro ( tuna belly ),0,food,
jin-fine-dining,"Glad to have enjoyed a great 8-course meal @ JIN FINE DINING, hosted by Chef Thomas Kok.","☺️ One of the highlights for me is definitely this sashimi platter! MY FIRST TASTE OF OTORO (tuna belly)! 🐠 Salmon sashimi please move over, I'm a tuna fan now. 😌 //
Download #GRABZAPP to receive exclusive deals and benefits at JIN as well as other restaurants! 😉",Lirong Sun,@lirongs,food,"move over , i 'm a tuna fan now ",1,food,food
jin-fine-dining,"Jin Chirashi Don ($35++ before #entertainerapp)
Pros: Very plentiful, comes with salmon salad appetiser.","Loaded with ingredients, even a dollop of uni. I didn't finish and surprisingly was satiated till quite late in the evening. Service was attentive.
Cons: The sashimi was not as cold as one would expect, which was a tad disconcerting.
Overall if you manage to get a friend with a one for one deal or come during the magic eatigo hour where the menu is 50% off, this place is a great steal.
#sgrestaurant #sgfood #instafood #sgfoodie #chirashi #sashimi #japanesefood #burpple",Lynn Kwek,@linnidity,service,satiated till quite late in the evening,1,portion,portion
jin-fine-dining,"Jin Chirashi Don ($35++ before #entertainerapp)
Pros: Very plentiful, comes with salmon salad appetiser.","Loaded with ingredients, even a dollop of uni. I didn't finish and surprisingly was satiated till quite late in the evening. Service was attentive.
Cons: The sashimi was not as cold as one would expect, which was a tad disconcerting.
Overall if you manage to get a friend with a one for one deal or come during the magic eatigo hour where the menu is 50% off, this place is a great steal.
#sgrestaurant #sgfood #instafood #sgfoodie #chirashi #sashimi #japanesefood #burpple",Lynn Kwek,@linnidity,service,was attentive,1,service,service
jin-fine-dining,"Jin Fine Dining, even though located in a hotel, is so value for money.","The portions were generous, ingredients were fresh and service was great. Left the place with a satisfied tummy.
~
1 for 1 with @entertainersg or 50% off with @eatigo_sg
•
Una Don SGD28.00",Sg Nomster,@sgnomster,service,fresh and service was great,1,service,service
joe-dough-6,Piccolo Latte $4.50,Recommended if you prefer a small Latte that doesn’t leave you feeling bloated (little caffeine milk shot we call) 👌🤗 #babylatte,Kugel Kaffee,@KugelKaffee,food,little caffeine milk shot,0,food,food
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,and it,0,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,", a ",0,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,rated gula melaka pandan cake to share,0,food,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,two large hot drinks,1,portion,portion
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,trying this cake,0,food,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,i can understand why,0,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,’s been receiving great reviews from the burpple community,1,food,food
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,dessicated coconut is,0,food,food
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,made in heaven,1,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,would n’t make an impact on its own,-1,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,food,for tea time,0,time,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,time,would n’t,0,,
joe-dough-6,Gula Melaka Pandan Cake ($6),"Visited Joe & Dough at Novena Square 2 around 4pm on a Friday afternoon and it was packed! There were tons of groups sitting around having a cuppa and some students studying. Thankfully, a solo diner left his table soon enough.
We decided to get the well-rated gula melaka pandan cake to share and two large hot drinks. The total bill was $20. After trying this cake, I can understand why it’s been receiving great reviews from the Burpple community. The combination of pandan, topped with a layer of gula melaka, and dessicated coconut is a match made in heaven. The pandan cake wouldn’t make an impact on its own. It’s not fluffy enough to be a chiffon cake, it’s pretty dense, and just a decent pandan cake. Somehow the sweetness, and grainy texture of the gula melaka paste together with the coconut flakes, help to elevate the cake to the next level and make it truly outstanding. Joe & Dough’s gula melaka pandan cake is a light dessert that’s great for tea time and wouldn’t leave you feeling too stuffed. :) I’d definitely like to have this cake again!",Melissa Chee,@melchee92,time,great for tea time and,1,time,time
joes-kitchen-thai-cuisine,Besties gathering for thai food!,"Greedy us really ordered too much! Green Curry, Tom Yam, Basil Pork, Omelette, Prawn Cake, Stuffed Chicken Wing for just three of us. So full!!! #joeskitchenthaicuisine #joeskitchen #bukitmerah #thaifood #sgigfoodies #sgfoodies #sgig #igsg #instasg #sgfood #openricesg #whati8today #burpple #onthetable #foodphotography #foodstagram",wendy lim,@sky4everwen,food,"green curry , tom yam ",0,food,
joes-kitchen-thai-cuisine,Besties gathering for thai food!,"Greedy us really ordered too much! Green Curry, Tom Yam, Basil Pork, Omelette, Prawn Cake, Stuffed Chicken Wing for just three of us. So full!!! #joeskitchenthaicuisine #joeskitchen #bukitmerah #thaifood #sgigfoodies #sgfoodies #sgig #igsg #instasg #sgfood #openricesg #whati8today #burpple #onthetable #foodphotography #foodstagram",wendy lim,@sky4everwen,food,basil pork,0,food,
joes-kitchen-thai-cuisine,Besties gathering for thai food!,"Greedy us really ordered too much! Green Curry, Tom Yam, Basil Pork, Omelette, Prawn Cake, Stuffed Chicken Wing for just three of us. So full!!! #joeskitchenthaicuisine #joeskitchen #bukitmerah #thaifood #sgigfoodies #sgfoodies #sgig #igsg #instasg #sgfood #openricesg #whati8today #burpple #onthetable #foodphotography #foodstagram",wendy lim,@sky4everwen,food,prawn cake,0,food,
joes-kitchen-thai-cuisine,Besties gathering for thai food!,"Greedy us really ordered too much! Green Curry, Tom Yam, Basil Pork, Omelette, Prawn Cake, Stuffed Chicken Wing for just three of us. So full!!! #joeskitchenthaicuisine #joeskitchen #bukitmerah #thaifood #sgigfoodies #sgfoodies #sgig #igsg #instasg #sgfood #openricesg #whati8today #burpple #onthetable #foodphotography #foodstagram",wendy lim,@sky4everwen,food,stuffed chicken wing for just three of us,0,food,food
joo-chiat-ah-huat-wanton-noodle,It felt like a long time since I wanton noodled.,"In this teeny tiny food centre, there are three wanton mee stalls. Two of which only open in the evening and the more popular ones among the three.
◽◾
But this stall have their fair share of regulars. The noodles were not the springy sort. It was cooked slightly longer and had abit of a slippery mouthfeel. Charsiew was sweet and fatless. Chilli a tad spicy and salty. Soup was good. Not the best but I think I will stick to my usual haunt nearby.
#wantonnoodles #lunch #inmyhood #burpple #8dayseat #hungrygowhere #photographers #photooftheday #bestfoodphoto #instagood #foodphotography #instafoodsg #bloggers #singaporeinsiders #tagsforlikes #nomnom #madaboutsingapore2018 #tastesocietysg #joochiatahhuatwantonnoodles #igfooddaily",Kris Lim,@msginginly,food,fair share of regulars,1,,
joo-chiat-ah-huat-wanton-noodle,It felt like a long time since I wanton noodled.,"In this teeny tiny food centre, there are three wanton mee stalls. Two of which only open in the evening and the more popular ones among the three.
◽◾
But this stall have their fair share of regulars. The noodles were not the springy sort. It was cooked slightly longer and had abit of a slippery mouthfeel. Charsiew was sweet and fatless. Chilli a tad spicy and salty. Soup was good. Not the best but I think I will stick to my usual haunt nearby.
#wantonnoodles #lunch #inmyhood #burpple #8dayseat #hungrygowhere #photographers #photooftheday #bestfoodphoto #instagood #foodphotography #instafoodsg #bloggers #singaporeinsiders #tagsforlikes #nomnom #madaboutsingapore2018 #tastesocietysg #joochiatahhuatwantonnoodles #igfooddaily",Kris Lim,@msginginly,food,were not the springy sort,0,food,
joo-chiat-ah-huat-wanton-noodle,It felt like a long time since I wanton noodled.,"In this teeny tiny food centre, there are three wanton mee stalls. Two of which only open in the evening and the more popular ones among the three.
◽◾
But this stall have their fair share of regulars. The noodles were not the springy sort. It was cooked slightly longer and had abit of a slippery mouthfeel. Charsiew was sweet and fatless. Chilli a tad spicy and salty. Soup was good. Not the best but I think I will stick to my usual haunt nearby.
#wantonnoodles #lunch #inmyhood #burpple #8dayseat #hungrygowhere #photographers #photooftheday #bestfoodphoto #instagood #foodphotography #instafoodsg #bloggers #singaporeinsiders #tagsforlikes #nomnom #madaboutsingapore2018 #tastesocietysg #joochiatahhuatwantonnoodles #igfooddaily",Kris Lim,@msginginly,food,was good,1,,
jumbo-seafood-restaurant-6,We dunno what to have for dinner at dempsy.,Ended up in a sinful chilli crab situation. 😂😋 #burpple #singaporeinsiders #eatoutsg #takemymoney #needtocontrolcholesterol,Reiko Lee,@reikojinman,food,sinful chilli crab situation,1,food,food
jumbo-seafood-restaurant-6,Chilli Crab ($88),Was here for chilli crab with friends visiting Singapore. It is not bad but a bit pricey. The crab ($88) is suitable for 1-2 person which we were advised to have one more crab. We didn’t cause we enjoyed the mantou more than the crab!,M *,@mdikw,food,chilli crab with friends visiting singapore,0,food,
jumbo-seafood-restaurant-6,Chilli Crab ($88),Was here for chilli crab with friends visiting Singapore. It is not bad but a bit pricey. The crab ($88) is suitable for 1-2 person which we were advised to have one more crab. We didn’t cause we enjoyed the mantou more than the crab!,M *,@mdikw,food,( $ 88 ) is suitable for 1 - 2 person which we were advised to have one more,0,portion,portion
jumbo-seafood-restaurant-6,Jumbo Seafood.,"Located in many locations. This is actually linked to my previous post as I have received many queries on the Chilli Crab! This is the best companion for Chilli Crab, Fried Man Tou!! Crispy on the outside and best eaten when dipped in the mouth-watering Chilli Crab Sauce!! Slurppps! Definitely a must to order when you order the chilli crab! @jumboseafoodsg #hungryunicornsg #jumboseafood #jumboseafoodgallery #friedmantou #jumboseafoodrestaurant",HungryUnicorn SG,@hungryunicornsg,food,chilli crab,0,food,
jumbo-seafood-restaurant-6,Jumbo Seafood.,"Located in many locations. This is actually linked to my previous post as I have received many queries on the Chilli Crab! This is the best companion for Chilli Crab, Fried Man Tou!! Crispy on the outside and best eaten when dipped in the mouth-watering Chilli Crab Sauce!! Slurppps! Definitely a must to order when you order the chilli crab! @jumboseafoodsg #hungryunicornsg #jumboseafood #jumboseafoodgallery #friedmantou #jumboseafoodrestaurant",HungryUnicorn SG,@hungryunicornsg,food,", fried man tou ",0,food,
jumbo-seafood-restaurant-7,"Some say this is almost our national dish and I used to disagree but then again, the Chilli crabs here are consistently good!",Loved the oomph from the viscous gravy - perfect to go with some mantous to scoop up all the goodness!,make your calories count • food • photography,@mycc,food,viscous gravy - perfect to go with some mantous,1,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,easy to de - shell,1,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,with yam were nice where ate it hot,1,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,hor fun was good as,1,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,the dark sauce type which we like,1,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,spicy for us,0,food,food
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,fishes in spicy,0,food,
jumbo-seafood-restaurant-7,Seafood,"Placed takeaway order in advance and food were ready when I went to collect them. Most of the dishes ordered were their signatures and my family were happy with them. Chilli crabs were fresh and easy to de-shell. Scallop with yam were nice where ate it hot. When it out too long, tend to be oily. Seafood hor fun was good as it was the dark sauce type which we like. Mee goreng was considered spicy for us. Mocha pork ribs were nice. They were tender and not fatty. Salted fried prawns were right for me. Our cod fishes in spicy sauce and mushroom sauce were also good. A fulfilling feast for us!",Carol Tay,@coldtay,food,and mushroom,0,food,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,is a,0,,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,splash of sesame oil which,0,food,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,enhanced the flavour,1,food,food
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,soup more,0,food,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,sliced pork and minced,0,food,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,plus point,1,,
jurong-west-hawker-centre,you mian ($3.50) from Yue Lai Xiang Delights,"this is a unique bowl of you mian and apparently it has no MSG included. it does taste healthy in a good way.
you have the option to add a splash of sesame oil which I think it is a great idea because it enhanced the flavour of the soup more.
I personally enjoyed the generous amount of mani cai, sliced pork and minced pork. it taste good.
I also love the ikan bilis because it wasn't very salty as compared to typical ikan bilis in other you mian stalls. I love the less salty taste and the crunch is a plus point.
the texture of the noodles was decent as well. this one is definitely worth the try.",Yuli 🌷,@infinitize,food,was decent as well,1,,
jurong-west-hawker-centre,Nice Wanton Noodles,"$3.20 for a generous portion of noodles. Liked the sauce they put, and the wantons were also quite tasty!",Om Nom Nom,@om-nomnom,food,generous portion of noodles,1,portion,portion
