restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
blk-85-bedok-north-seng-hiang-bak-chor-mee,Soup(Small) 2.5nett,Wuu Yyiizzhhoouu,price,comforting option definitely worth,comforting option definitely worth,comfort option definit worth,comforting option definitely worth,comforting option definitely worth,comfort option definit worth,comforting option definitely worth,comfort option definit worth,comforting option definitely worth,1.0
blk-85-bedok-north-seng-hiang-bak-chor-mee,Soup(Small) 2.5nett,Wuu Yyiizzhhoouu,time,definitely worth,definitely worth,definit worth,definitely worth,definitely worth,definit worth,definitely worth,definit worth,definitely worth,1.0
botanico,Duck And Potatoes,Selina Thomas,food,potatoesi starter botanico fried potato cubes nice bite oily duck meat,potatoesi starter botanico fried potato cube nice bite oily duck meat,potatoesi starter botanico fri potato cube nice bite oili duck meat,potatoesi starter botanico fried potato cubes nice bite oily duck meat,potatoesi starter botanico fried potato cubes nice bite oily duck meat,potatoesi starter botanico fri potato cube nice bite oili duck meat,potatoesi starter botanico fried potato cube nice bite oily duck meat,potatoesi starter botanico fri potato cube nice bite oili duck meat,potatoesi starter botanico fried potato cube nice bite oily duck meat,1.0
botanico,"I am usually not a big fan of raw food but when this Seabass Ceviche ($17) was brought out onto the table, the medley of colours and different elements in the plate makes it very enticing to resist.",Julius Lim,food,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodles brings additional zing lightness fan raw food seabass ceviche brought table colours different elements plate makes enticing create harmony,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodle brings additional zing lightness fan raw food seabass ceviche brought table colour different element plate make enticing create harmony,assam laksa green chili shave ginger flower pair tamarind dress glass noodl bring addit zing light fan raw food seabass cevich brought tabl colour differ element plate make entic creat harmoni,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodles brings additional zing lightness fan raw food seabass ceviche brought table colours different elements plate makes enticing create harmony,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodles brings additional zing lightness fan raw food seabass ceviche brought table colours different elements plate makes enticing create harmony,assam laksa green chili shave ginger flower pair tamarind dress glass noodl bring addit zing light fan raw food seabass cevich brought tabl colour differ element plate make entic creat harmoni,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodle brings additional zing lightness fan raw food seabass ceviche brought table colour different element plate make enticing create harmony,assam laksa green chili shave ginger flower pair tamarind dress glass noodl bring addit zing light fan raw food seabass cevich brought tabl colour differ element plate make entic creat harmoni,assam laksa green chili shaved ginger flower paired tamarind dressed glass noodle brings additional zing lightness fan raw food seabass ceviche brought table colour different element plate make enticing create harmony,1.0
botanico,Light Hearty Brunch ,Tiffany Lim,food,botanic garden head botanico light breakfast polenta porridge filled generous slices bacon neutralise overall taste overall taste price,botanic garden head botanico light breakfast polenta porridge filled generous slice bacon neutralise overall taste overall taste price,botan garden head botanico light breakfast polenta porridg fill gener slice bacon neutralis overal tast overal tast price,botanic garden head botanico light breakfast polenta porridge filled generous slices bacon neutralise overall taste overall taste price,botanic garden head botanico light breakfast polenta porridge filled generous slices bacon neutralise overall taste overall taste price,botan garden head botanico light breakfast polenta porridg fill gener slice bacon neutralis overal tast overal tast price,botanic garden head botanico light breakfast polenta porridge filled generous slice bacon neutralise overall taste overall taste price,botan garden head botanico light breakfast polenta porridg fill gener slice bacon neutralis overal tast overal tast price,botanic garden head botanico light breakfast polenta porridge filled generous slice bacon neutralise overall taste overall taste price,0.0
botanico,Light Hearty Brunch ,Tiffany Lim,portion,filled generous berries topped,filled generous berry topped,fill gener berri top,filled generous berries topped,filled generous berries topped,fill gener berri top,filled generous berry topped,fill gener berri top,filled generous berry topped,1.0
botanico,"The Early Fatback: Japanese Scallops (Japanese scallops with topinambur puree and crisps, Iberico lardo and sea lettuce) from Botanico at The Garage, Singapore Botanic Gardens.",Shawn Loh,food,japanese scallops scallops topinambur puree crisps iberico lardo sea lettuce,japanese scallop scallop topinambur puree crisp iberico lardo sea lettuce,japanes scallop scallop topinambur pure crisp iberico lardo sea lettuc,japanese scallops scallops topinambur puree crisps iberico lardo sea lettuce,japanese scallops scallops topinambur puree crisps iberico lardo sea lettuce,japanes scallop scallop topinambur pure crisp iberico lardo sea lettuc,japanese scallop scallop topinambur puree crisp iberico lardo sea lettuce,japanes scallop scallop topinambur pure crisp iberico lardo sea lettuc,japanese scallop scallop topinambur puree crisp iberico lardo sea lettuce,0.0
botanico,"The Early Fatback: Seabass Ceviche with green chilli, pomegranate and shaved ginger flower, served with tamarind-dressed glass noodles and shrimp paste ice cream from Botanico (@botanicosg).",Shawn Loh,food,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodles shrimp paste ice cream,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodle shrimp paste ice cream,earli fatback seabass cevich green chilli pomegran shave ginger flower tamarind dress glass noodl shrimp past ice cream,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodles shrimp paste ice cream,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodles shrimp paste ice cream,earli fatback seabass cevich green chilli pomegran shave ginger flower tamarind dress glass noodl shrimp past ice cream,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodle shrimp paste ice cream,earli fatback seabass cevich green chilli pomegran shave ginger flower tamarind dress glass noodl shrimp past ice cream,early fatback seabass ceviche green chilli pomegranate shaved ginger flower tamarind dressed glass noodle shrimp paste ice cream,0.0
bread-street-kitchen-singapore,"And of course, the famous Beef Wellington.",Deborah L,food,famous beef,famous beef,famou beef,famous beef,famous beef,famou beef,famous beef,famou beef,famous beef,0.0
bread-street-kitchen-singapore,BSK Dry Age Beef Burger $29,K T,food,dry age beef burger monterey jack cheese smoked bacon ketchup,dry age beef burger monterey jack cheese smoked bacon ketchup,dri age beef burger monterey jack chees smoke bacon ketchup,dry age beef burger monterey jack cheese smoked bacon ketchup,dry age beef burger monterey jack cheese smoked bacon ketchup,dri age beef burger monterey jack chees smoke bacon ketchup,dry age beef burger monterey jack cheese smoked bacon ketchup,dri age beef burger monterey jack chees smoke bacon ketchup,dry age beef burger monterey jack cheese smoked bacon ketchup,0.0
bread-street-kitchen-singapore,Monkey Shoulder Cranachan Cheesecake with roasted balsamic 🍓; our favourite from today's dinner.,Alexis Ng,food,roasted balsamic favourite,roasted balsamic favourite,roast balsam favourit,roasted balsamic favourite,roasted balsamic favourite,roast balsam favourit,roasted balsamic favourite,roast balsam favourit,roasted balsamic favourite,1.0
bread-street-kitchen-singapore,One of the better fish & chips that I've had in my life.,Audrey Lee,food,better fish dip differently refreshing tartare sauce try burger,better fish dip differently refreshing tartare sauce try burger,better fish dip differ refresh tartar sauc tri burger,better fish dip differently refreshing tartare sauce try burger,better fish dip differently refreshing tartare sauce try burger,better fish dip differ refresh tartar sauc tri burger,better fish dip differently refreshing tartare sauce try burger,better fish dip differ refresh tartar sauc tri burger,better fish dip differently refreshing tartare sauce try burger,1.0
bread-street-kitchen-singapore,This blew my mind way more than my already-heightened expectations.,yomisz eats,ambience,good place,good place,good place,good place,good place,good place,good place,good place,good place,1.0
bread-street-kitchen-singapore,This blew my mind way more than my already-heightened expectations.,yomisz eats,food,tender not fatty veiny perfectly medium rare,tender not fatty veiny perfectly medium rare,tender not fatti veini perfectli medium rare,tender not fatty veiny perfectly medium rare,tender not fatty veiny perfectly medium rare,tender not fatti veini perfectli medium rare,tender not fatty veiny perfectly medium rare,tender not fatti veini perfectli medium rare,tender not fatty veiny perfectly medium rare,1.0
bread-yard,Iced Black with Milk ($4.5) - Drip Coffee,Marcus Lee,food,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,yard acid smooth strong roast aftertast blend el salvador supposedli fruiti sweet,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,yard acid smooth strong roast aftertast blend el salvador supposedli fruiti sweet,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,yard acid smooth strong roast aftertast blend el salvador supposedli fruiti sweet,yard acidic smooth strong roasted aftertaste blend el salvador supposedly fruity sweet,0.0
bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,food,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,cruffin want tri heard trip sweden glad matcha cruffin definit fill gener matcha ooz butteri pastri thoroughli enjoy blue pea yuan yang tast like white coffe pretti good drink pretti good drink,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,cruffin want tri heard trip sweden glad matcha cruffin definit fill gener matcha ooz butteri pastri thoroughli enjoy blue pea yuan yang tast like white coffe pretti good drink pretti good drink,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,cruffin want tri heard trip sweden glad matcha cruffin definit fill gener matcha ooz butteri pastri thoroughli enjoy blue pea yuan yang tast like white coffe pretti good drink pretti good drink,cruffins wanting try heard trip sweden glad matcha cruffin definitely filled generously matcha oozing buttery pastry thoroughly enjoyed blue pea yuan yang tasted like white coffee pretty good drink pretty good drink,1.0
bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,portion,right,right,right,right,right,right,right,right,right,1.0
bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,price,worth price,worth price,worth price,worth price,worth price,worth price,worth price,worth price,worth price,1.0
bread-yard,Matcha x Hazelnut Cruffins ,Clarissa Tan,service,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,help amaz servic ask staff help reheat amaz servic especi kelvin sorri hope,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,help amaz servic ask staff help reheat amaz servic especi kelvin sorri hope,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,help amaz servic ask staff help reheat amaz servic especi kelvin sorri hope,helpful amazing service asked staff help reheat amazing service especially kelvin sorry hope,1.0
bread-yard,Salted caramel latte,Belinda Yong,food,lattewas mentally preparing latte super sweet caramel drinks,lattewas mentally preparing latte super sweet caramel drink,lattewa mental prepar latt super sweet caramel drink,lattewas mentally preparing latte super sweet caramel drinks,lattewas mentally preparing latte super sweet caramel drinks,lattewa mental prepar latt super sweet caramel drink,lattewas mentally preparing latte super sweet caramel drink,lattewa mental prepar latt super sweet caramel drink,lattewas mentally preparing latte super sweet caramel drink,0.0
breadtalk-12,"Chestnut Ingot S$1.60
(Red bean paste with chestnut)",Vivienne Chua,food,red bean paste,red bean paste,red bean past,red bean paste,red bean paste,red bean past,red bean paste,red bean past,red bean paste,0.0
breadtalk-12,Crème Matcha,Yan Fang Lim,food,slight matcha taste red bean honey yuzu flavors regular,slight matcha taste red bean honey yuzu flavor regular,slight matcha tast red bean honey yuzu flavor regular,slight matcha taste red bean honey yuzu flavors regular,slight matcha taste red bean honey yuzu flavors regular,slight matcha tast red bean honey yuzu flavor regular,slight matcha taste red bean honey yuzu flavor regular,slight matcha tast red bean honey yuzu flavor regular,slight matcha taste red bean honey yuzu flavor regular,0.0
breadtalk-12,Cute neighbour asked what did I have for breakfast.,Vivienne Chua,food,yummy ham egg breadtalk huat coffee,yummy ham egg breadtalk huat coffee,yummi ham egg breadtalk huat coffe,yummy ham egg breadtalk huat coffee,yummy ham egg breadtalk huat coffee,yummi ham egg breadtalk huat coffe,yummy ham egg breadtalk huat coffee,yummi ham egg breadtalk huat coffe,yummy ham egg breadtalk huat coffee,1.0
breadtalk-12,"[Breakfast] didn't post this morning, it will look as though I ate a lot😛
Because Im pampered Lik this, I also had a chocolate donut S$1.50",Vivienne Chua,food,chocolate donut,chocolate donut,chocol donut,chocolate donut,chocolate donut,chocol donut,chocolate donut,chocol donut,chocolate donut,0.0
bun-master,Pineapple bun | daily fixes from bun master!,Phoebe MQ,food,daily fixes bun,daily fix bun,daili fix bun,daily fixes bun,daily fixes bun,daili fix bun,daily fix bun,daili fix bun,daily fix bun,0.0
bunies,Bread,Khaw Han Chung,food,buying bread stall admit garlic tasty,buying bread stall admit garlic tasty,buy bread stall admit garlic tasti,buying bread stall admit garlic tasty,buying bread stall admit garlic tasty,buy bread stall admit garlic tasti,buying bread stall admit garlic tasty,buy bread stall admit garlic tasti,buying bread stall admit garlic tasty,1.0
bunies,Bread,Khaw Han Chung,price,super affordable,super affordable,super afford,super affordable,super affordable,super afford,super affordable,super afford,super affordable,1.0
bunies,Curry Mini Bread,P Y,food,curry mini best tasting bread affordable stall conveniently located great flavours choose red bean cream cheese curry mini curry mini,curry mini best tasting bread affordable stall conveniently located great flavour choose red bean cream cheese curry mini curry mini,curri mini best tast bread afford stall conveni locat great flavour choos red bean cream chees curri mini curri mini,curry mini best tasting bread good affordable stall conveniently located great flavours choose red bean cream cheese curry mini curry mini,curry mini best tasting bread emojigood affordable stall conveniently located great flavours choose red bean cream cheese curry mini curry mini,curri mini best tast bread good afford stall conveni locat great flavour choos red bean cream chees curri mini curri mini,curry mini best tasting bread good affordable stall conveniently located great flavour choose red bean cream cheese curry mini curry mini,curri mini best tast bread emojigood afford stall conveni locat great flavour choos red bean cream chees curri mini curri mini,curry mini best tasting bread emojigood affordable stall conveniently located great flavour choose red bean cream cheese curry mini curry mini,1.0
bunies,Curry Mini Bread,P Y,price,best tasting bread affordable,best tasting bread affordable,best tast bread afford,best tasting bread good affordable,best tasting bread emojigood affordable,best tast bread good afford,best tasting bread good affordable,best tast bread emojigood afford,best tasting bread emojigood affordable,1.0
bunies,Curry Mini Bread,P Y,service,efficient staff attract senses friendly efficient staff,efficient staff attract sens friendly efficient staff,effici staff attract sens friendli effici staff,efficient staff attract senses friendly efficient staff,efficient staff attract senses friendly efficient staff,effici staff attract sens friendli effici staff,efficient staff attract sens friendly efficient staff,effici staff attract sens friendli effici staff,efficient staff attract sens friendly efficient staff,1.0
bunies,Curry Mini Bread,P Y,time,efficient staff,efficient staff,effici staff,efficient staff,efficient staff,effici staff,efficient staff,effici staff,efficient staff,1.0
bunies,Mini Cream Cheese Buns,Gracee TLM,food,mini cream cheese bunsrating buns joint good usual,mini cream cheese bunsrating bun joint good usual,mini cream chees bunsrat bun joint good usual,mini cream cheese bunsrating buns joint good usual,mini cream cheese bunsrating buns joint good usual,mini cream chees bunsrat bun joint good usual,mini cream cheese bunsrating bun joint good usual,mini cream chees bunsrat bun joint good usual,mini cream cheese bunsrating bun joint good usual,1.0
cafe-de-muse,"Bad, Really bad customer service",Kah Quek,ambience,bad place,bad place,bad place,bad place,bad place,bad place,bad place,bad place,bad place,-1.0
cafe-de-muse,"Bad, Really bad customer service",Kah Quek,service,feel staff,feel staff,feel staff,feel staff,feel staff,feel staff,feel staff,feel staff,feel staff,0.0
cafe-de-muse,Coco Waffle,The Commoners,food,ordered coco waffle whipped cream,ordered coco waffle whipped cream,order coco waffl whip cream,ordered coco waffle whipped cream,ordered coco waffle whipped cream,order coco waffl whip cream,ordered coco waffle whipped cream,order coco waffl whip cream,ordered coco waffle whipped cream,0.0
cafe-de-muse,Coco Waffle,The Commoners,service,hand disappointing,hand disappointing,hand disappoint,hand disappointing,hand disappointing,hand disappoint,hand disappointing,hand disappoint,hand disappointing,-1.0
cafe-de-muse,Coco Waffle with ice cream $20,Chetan Phøtøgråphy,ambience,great decor great decor great decor instagram friendly,great decor great decor great decor instagram friendly,great decor great decor great decor instagram friendli,great decor great decor great decor instagram friendly,great decor great decor great decor instagram friendly,great decor great decor great decor instagram friendli,great decor great decor great decor instagram friendly,great decor great decor great decor instagram friendli,great decor great decor great decor instagram friendly,1.0
cafe-de-muse,Coco Waffle with ice cream $20,Chetan Phøtøgråphy,food,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,ice cream nice tast waffl feel fresh nice tast waffl nice tast waffl,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,ice cream nice tast waffl feel fresh nice tast waffl nice tast waffl,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,ice cream nice tast waffl feel fresh nice tast waffl nice tast waffl,ice cream nice taste waffle feel fresh nice taste waffle nice taste waffle,1.0
cafe-de-muse,Coco Waffle with ice cream $20,Chetan Phøtøgråphy,price,worth money,worth money,worth money,worth money,worth money,worth money,worth money,worth money,worth money,1.0
cafe-de-muse,Coco Waffle with ice cream $20,Chetan Phøtøgråphy,service,bad staff not attentive,bad staff not attentive,bad staff not attent,bad staff not attentive,bad staff not attentive,bad staff not attent,bad staff not attentive,bad staff not attent,bad staff not attentive,-1.0
cafe-de-muse,Flat White ($6.50),Carrie Carrie,food,strong coffee taste bit bitter,strong coffee taste bit bitter,strong coffe tast bit bitter,strong coffee taste bit bitter,strong coffee taste bit bitter,strong coffe tast bit bitter,strong coffee taste bit bitter,strong coffe tast bit bitter,strong coffee taste bit bitter,0.0
cafe-de-muse,Flat White ($6.50),Carrie Carrie,portion,pretty small cup price,pretty small cup price,pretti small cup price,pretty small cup price,pretty small cup price,pretti small cup price,pretty small cup price,pretti small cup price,pretty small cup price,-1.0
cafe-de-muse,Last Resort,Jaster Ngui,ambience,great location capacity size,great location capacity size,great locat capac size,great location capacity size,great location capacity size,great locat capac size,great location capacity size,great locat capac size,great location capacity size,1.0
cafe-de-muse,Last Resort,Jaster Ngui,food,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,ice cream butter jam bad finish milk,-1.0
cafe-de-muse,Pumpkin Pasta [$24.05],Rachel T,food,pumpkin pasta piping hot puree basil think sun dried tomatoes no tomato based squid ink green tea truffle fries truffle fries,pumpkin pasta piping hot puree basil think sun dried tomato no tomato based squid ink green tea truffle fry truffle fry,pumpkin pasta pipe hot pure basil think sun dri tomato no tomato base squid ink green tea truffl fri truffl fri,pumpkin pasta piping hot puree basil think sun dried tomatoes no tomato based squid ink green tea truffle fries truffle fries,pumpkin pasta piping hot puree basil think sun dried tomatoes no tomato based squid ink green tea truffle fries truffle fries,pumpkin pasta pipe hot pure basil think sun dri tomato no tomato base squid ink green tea truffl fri truffl fri,pumpkin pasta piping hot puree basil think sun dried tomato no tomato based squid ink green tea truffle fry truffle fry,pumpkin pasta pipe hot pure basil think sun dri tomato no tomato base squid ink green tea truffl fri truffl fri,pumpkin pasta piping hot puree basil think sun dried tomato no tomato based squid ink green tea truffle fry truffle fry,0.0
cafe-de-muse,Rose Chamomile ($9.90 Per Pot),Carrie Carrie,food,loose leaves flowers strainer not tea bag no rose taste,loose leaf flower strainer not tea bag no rose taste,loos leav flower strainer not tea bag no rose tast,loose leaves flowers strainer not tea bag no rose taste,loose leaves flowers strainer not tea bag no rose taste,loos leav flower strainer not tea bag no rose tast,loose leaf flower strainer not tea bag no rose taste,loos leav flower strainer not tea bag no rose tast,loose leaf flower strainer not tea bag no rose taste,-1.0
cafe-de-muse,Rose Chamomile ($9.90 Per Pot),Carrie Carrie,portion,small pale pink,small pale pink,small pale pink,small pale pink,small pale pink,small pale pink,small pale pink,small pale pink,small pale pink,-1.0
cafe-de-muse,Strawberry Bingsu,Xing Wei Chua,food,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display actually pretty decent shavings distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scotts serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display counter,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display actually pretty decent shaving distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scott serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display counter,think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display actual pretti decent shave distinct flaki milki fragranc unnecessarili sweet soggi fresh cream isetan scott serv cafe grub think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display counter,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display actually pretty decent shavings distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scotts serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display counter,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display actually pretty decent shavings distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scotts serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cakes display counter,think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display actual pretti decent shave distinct flaki milki fragranc unnecessarili sweet soggi fresh cream isetan scott serv cafe grub think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display counter,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display actually pretty decent shaving distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scott serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display counter,think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display actual pretti decent shave distinct flaki milki fragranc unnecessarili sweet soggi fresh cream isetan scott serv cafe grub think pasta brunch western cuisin korean bingsu alongsid specialti coffe slice cake display counter,think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display actually pretty decent shaving distinct flaky milky fragrance unnecessarily sweet sogginess fresh cream isetan scott serving cafe grub think pasta brunch western cuisine korean bingsu alongside specialty coffee sliced cake display counter,1.0
cafe-de-muse,Strawberry Bingsu,Xing Wei Chua,price,reasonable price came reasonable price,reasonable price came reasonable price,reason price came reason price,reasonable price came reasonable price,reasonable price came reasonable price,reason price came reason price,reasonable price came reasonable price,reason price came reason price,reasonable price came reasonable price,1.0
cafe-de-muse,Strawberry Bingsu,Xing Wei Chua,time,dramatic appearance minute wait not sure waiting time took wayyyy long,dramatic appearance minute wait not sure waiting time took wayyyy long,dramat appear minut wait not sure wait time took wayyyi long,dramatic appearance minute wait not sure waiting time took wayyyy long,dramatic appearance minute wait not sure waiting time took wayyyy long,dramat appear minut wait not sure wait time took wayyyi long,dramatic appearance minute wait not sure waiting time took wayyyy long,dramat appear minut wait not sure wait time took wayyyi long,dramatic appearance minute wait not sure waiting time took wayyyy long,-1.0
carpenter-and-cook,#instacake #instagram #instaphoto #instagrammers #instafood #instasg #instafoodie #instagrapher #yummy #delicious #pastry #foodartstylesgf #lifeisdeliciousinsingapore #gf_singapore #8dayseatout you want cake?,Viline Teo,food,yummy delicious pastry,yummy delicious pastry,yummi delici pastri,yummy delicious pastry,yummy delicious pastry,yummi delici pastri,yummy delicious pastry,yummi delici pastri,yummy delicious pastry,1.0
carpenter-and-cook,All Time Favourite Tarts,Cherisology .,food,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,favourit tartspassionfruit meringu tart maldon sea salt caramel favourit tartspassionfruit meringu tart chocol maldon,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,favourit tartspassionfruit meringu tart maldon sea salt caramel favourit tartspassionfruit meringu tart chocol maldon,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,favourit tartspassionfruit meringu tart maldon sea salt caramel favourit tartspassionfruit meringu tart chocol maldon,favourite tartspassionfruit meringue tart maldon sea salt caramel favourite tartspassionfruit meringue tart chocolate maldon,1.0
carpenter-and-cook,Almond Croissant ($4.50),aggs & xi :D,food,taste better good good good,taste better good good good,tast better good good good,taste better good good good,taste better good good good,tast better good good good,taste better good good good,tast better good good good,taste better good good good,1.0
carpenter-and-cook,Amazing Mushroom and Red Pepper Quiche!,Lance Teo,food,red pepper,red pepper,red pepper,red pepper,red pepper,red pepper,red pepper,red pepper,red pepper,0.0
carpenter-and-cook,Bacon and mushroom quiche.,Huiyi Lee,food,mushroom quiche,mushroom quiche,mushroom quich,mushroom quiche,mushroom quiche,mushroom quich,mushroom quiche,mushroom quich,mushroom quiche,0.0
carpenter-and-cook,"Banana 🍌 & Strawberries Smoothie
.",umakemehungry :),food,strawberries smoothie,strawberry smoothie,strawberri smoothi,strawberries smoothie,strawberries smoothie,strawberri smoothi,strawberry smoothie,strawberri smoothi,strawberry smoothie,0.0
carpenter-and-cook,Caffè Mocha,Wen Qi,food,special,special,special,special,special,special,special,special,special,1.0
carpenter-and-cook,Caffè Mocha,Wen Qi,price,no additional gst service charge no additional gst service charge,no additional gst service charge no additional gst service charge,no addit gst servic charg no addit gst servic charg,no additional gst service charge no additional gst service charge,no additional gst service charge no additional gst service charge,no addit gst servic charg no addit gst servic charg,no additional gst service charge no additional gst service charge,no addit gst servic charg no addit gst servic charg,no additional gst service charge no additional gst service charge,1.0
carpenter-and-cook,Cappuccino,Derek Phang,food,limited,limited,limit,limited,limited,limit,limited,limit,limited,-1.0
carpenter-and-cook,Carpenter And Cook,k Meisian,food,average price avg taste,average price avg taste,averag price avg tast,average price avg taste,average price avg taste,averag price avg tast,average price avg taste,averag price avg tast,average price avg taste,0.0
carpenter-and-cook,Carpenter And Cook,k Meisian,price,average price,average price,averag price,average price,average price,averag price,average price,averag price,average price,0.0
carpenter-and-cook,Carpenter and Cook,Regine Ng,food,fantastic coffees good coffees good bitter liking,fantastic coffee good coffee good bitter liking,fantast coffe good coffe good bitter like,fantastic coffees good coffees good bitter liking,fantastic coffees good coffees good bitter liking,fantast coffe good coffe good bitter like,fantastic coffee good coffee good bitter liking,fantast coffe good coffe good bitter like,fantastic coffee good coffee good bitter liking,1.0
carpenter-and-cook,Carpenter and Cook,Regine Ng,service,fantastic,fantastic,fantast,fantastic,fantastic,fantast,fantastic,fantast,fantastic,1.0
carpenter-and-cook,Chocolate sea salt caramel tart,Celest Lim,ambience,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,laid vibe laid vibe laid vibe,0.0
