restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
mcdonalds-yew-tee-mrt,"#latergram from this morning, what i term as a good start to the day!",Shaun Sim,service,term good start,term good start,term good start,term good start,term good start,term good start,term good start,term good start,term good start,1.0
mcdonalds-yew-tee-mrt,"Always having #McDonalds #breakfast with S and this time round, we finally bought the #HotFudge to decorate my #hotcakes with hearts!",Joanne Tan,food,left heart super fail sweetandsalty chocolate,left heart super fail sweetandsalty chocolate,left heart super fail sweetandsalti chocol,left heart super fail sweetandsalty chocolate,left heart super fail sweetandsalty chocolate,left heart super fail sweetandsalti chocol,left heart super fail sweetandsalty chocolate,left heart super fail sweetandsalti chocol,left heart super fail sweetandsalty chocolate,-1.0
mcdonalds-yew-tee-mrt,😁 🐻 just feel like eating ice cream today.,Sakura Bear,food,eating ice cream,eating ice cream,eat ice cream,eating ice cream,eating ice cream,eat ice cream,eating ice cream,eat ice cream,eating ice cream,0.0
meatsmith-western-bbq,"If there is 1 non-seafood salted egg dish I’d eat over and over again, THIS IS IT - the salted egg chicken chop rice by Meatsmith Western BBQ at Gluttons Bay.",Jonathan Wong,food,seafood salted egg dish meatsmith western bbq gluttons prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallots home pickles salted egg,seafood salted egg dish meatsmith western bbq glutton prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallot home pickle salted egg,seafood salt egg dish meatsmith western bbq glutton promin forward shiok lack better adject caramel chicken thigh serv garlic fri rice crispi shallot home pickl salt egg,seafood salted egg dish meatsmith western bbq gluttons prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallots home pickles salted egg,seafood salted egg dish meatsmith western bbq gluttons prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallots home pickles salted egg,seafood salt egg dish meatsmith western bbq glutton promin forward shiok lack better adject caramel chicken thigh serv garlic fri rice crispi shallot home pickl salt egg,seafood salted egg dish meatsmith western bbq glutton prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallot home pickle salted egg,seafood salt egg dish meatsmith western bbq glutton promin forward shiok lack better adject caramel chicken thigh serv garlic fri rice crispi shallot home pickl salt egg,seafood salted egg dish meatsmith western bbq glutton prominent forward shiok lack better adjective caramelized chicken thigh served garlic fried rice crispy shallot home pickle salted egg,1.0
meatsmith-western-bbq,Salted Egg Chicken Chop $9,Jason Wong,food,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rivals tze char equivalent finished scrap spoonfuls salted egg chicken chop,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rival tze char equivalent finished scrap spoonful salted egg chicken chop,salt egg chicken chop ca wait devour meatsmith makansutra glutton bay smother categor stun easili rival tze char equival finish scrap spoon salt egg chicken chop,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rivals tze char equivalent finished scrap spoonfuls salted egg chicken chop,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rivals tze char equivalent finished scrap spoonfuls salted egg chicken chop,salt egg chicken chop ca wait devour meatsmith makansutra glutton bay smother categor stun easili rival tze char equival finish scrap spoon salt egg chicken chop,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rival tze char equivalent finished scrap spoonful salted egg chicken chop,salt egg chicken chop ca wait devour meatsmith makansutra glutton bay smother categor stun easili rival tze char equival finish scrap spoon salt egg chicken chop,salted egg chicken chop ca wait devour meatsmith makansutra glutton bay smothered categorically stunning easily rival tze char equivalent finished scrap spoonful salted egg chicken chop,1.0
meatsmith-western-bbq,Stuffed Suckling Pig $28,Jason Wong,food,suckling pig stuffed glutinous rice spit roasted lies tender meat fried egg sliced chilli shallots sauce better awesome housemade pickles,suckling pig stuffed glutinous rice spit roasted lie tender meat fried egg sliced chilli shallot sauce better awesome housemade pickle,suckl pig stuf glutin rice spit roast lie tender meat fri egg slice chilli shallot sauc better awesom housemad pickl,suckling pig stuffed glutinous rice spit roasted lies tender meat fried egg sliced chilli shallots sauce better awesome housemade pickles,suckling pig stuffed glutinous rice spit roasted lies tender meat fried egg sliced chilli shallots sauce better awesome housemade pickles,suckl pig stuf glutin rice spit roast lie tender meat fri egg slice chilli shallot sauc better awesom housemad pickl,suckling pig stuffed glutinous rice spit roasted lie tender meat fried egg sliced chilli shallot sauce better awesome housemade pickle,suckl pig stuf glutin rice spit roast lie tender meat fri egg slice chilli shallot sauc better awesom housemad pickl,suckling pig stuffed glutinous rice spit roasted lie tender meat fried egg sliced chilli shallot sauce better awesome housemade pickle,1.0
meatsmith-western-bbq,"You might recognise Chef Dave Pynt of Michelin One Star restaurant, Burnt Ends, but do you know he has recently opened a hawker stall?",Julius Lim,ambience,amazing day amazing day,amazing day amazing day,amaz day amaz day,amazing day amazing day,amazing day amazing day,amaz day amaz day,amazing day amazing day,amaz day amaz day,amazing day amazing day,1.0
meatsmith-western-bbq,"You might recognise Chef Dave Pynt of Michelin One Star restaurant, Burnt Ends, but do you know he has recently opened a hawker stall?",Julius Lim,food,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dishes sweet gets bit gelat bites garlic rice lacking seasoning flavour suckling pig chinese sausage,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dish sweet get bit gelat bite garlic rice lacking seasoning flavour suckling pig chinese sausage,grill chicken salt egg yolk interest combin grill meat local favourit sauc dish sweet get bit gelat bite garlic rice lack season flavour suckl pig chines sausag,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dishes sweet gets bit gelat bites garlic rice lacking seasoning flavour suckling pig chinese sausage,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dishes sweet gets bit gelat bites garlic rice lacking seasoning flavour suckling pig chinese sausage,grill chicken salt egg yolk interest combin grill meat local favourit sauc dish sweet get bit gelat bite garlic rice lack season flavour suckl pig chines sausag,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dish sweet get bit gelat bite garlic rice lacking seasoning flavour suckling pig chinese sausage,grill chicken salt egg yolk interest combin grill meat local favourit sauc dish sweet get bit gelat bite garlic rice lack season flavour suckl pig chines sausag,grilled chicken salted egg yolk interesting combination grill meat local favourite sauce dish sweet get bit gelat bite garlic rice lacking seasoning flavour suckling pig chinese sausage,0.0
meatsmith-western-bbq,cheep chopped,Christabel Tan,food,salted egg chicken chop consistency curry gravy look different flecked spices curry leaves garlic rice garlicky garlicky,salted egg chicken chop consistency curry gravy look different flecked spice curry leaf garlic rice garlicky garlicky,salt egg chicken chop consist curri gravi look differ fleck spice curri leav garlic rice garlicki garlicki,salted egg chicken chop consistency curry gravy look different flecked spices curry leaves garlic rice garlicky garlicky,salted egg chicken chop consistency curry gravy look different flecked spices curry leaves garlic rice garlicky garlicky,salt egg chicken chop consist curri gravi look differ fleck spice curri leav garlic rice garlicki garlicki,salted egg chicken chop consistency curry gravy look different flecked spice curry leaf garlic rice garlicky garlicky,salt egg chicken chop consist curri gravi look differ fleck spice curri leav garlic rice garlicki garlicki,salted egg chicken chop consistency curry gravy look different flecked spice curry leaf garlic rice garlicky garlicky,0.0
meruto-cheesecake,"Morning breakfast with creamy mouthwatering cheesecake from @meruto_cheesecake I taste it more like Chiffon cheese cake, soft, moist and not very sweet.",Joe Yang,food,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,creami mouthwat cheesecak merutocheesecak tast like chiffon chees cake soft merutocheesecak cheesecak,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,creami mouthwat cheesecak merutocheesecak tast like chiffon chees cake soft merutocheesecak cheesecak,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,creami mouthwat cheesecak merutocheesecak tast like chiffon chees cake soft merutocheesecak cheesecak,creamy mouthwatering cheesecake merutocheesecake taste like chiffon cheese cake soft merutocheesecake cheesecake,1.0
meruto-cheesecake,Won Over,Thiam Peng Tan,food,substantial castella fragrance,substantial castella fragrance,substanti castella fragranc,substantial castella fragrance,substantial castella fragrance,substanti castella fragranc,substantial castella fragrance,substanti castella fragranc,substantial castella fragrance,1.0
mimirestaurantsg,"#Throwback to dinner at the new @mimirestaurantsg, somewhat hidden on the second floor of @theriverhousesg - one of the oldest buildings along @clarkequaysg (built around the 1870s).",Celest Lim,food,duck sliders yin yang crab sauce guinness stout infused pork ribs deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,duck slider yin yang crab sauce guinness stout infused pork rib deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,duck slider yin yang crab sauc guin stout infus pork rib deep fri salt egg fri rice delect modern chines cuisin delect modern chines cuisin,duck sliders yin yang crab sauce guinness stout infused pork ribs deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,duck sliders yin yang crab sauce guinness stout infused pork ribs deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,duck slider yin yang crab sauc guin stout infus pork rib deep fri salt egg fri rice delect modern chines cuisin delect modern chines cuisin,duck slider yin yang crab sauce guinness stout infused pork rib deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,duck slider yin yang crab sauc guin stout infus pork rib deep fri salt egg fri rice delect modern chines cuisin delect modern chines cuisin,duck slider yin yang crab sauce guinness stout infused pork rib deep fried salted egg fried rice delectable modern chinese cuisine delectable modern chinese cuisine,1.0
mimirestaurantsg,"#Throwback to dinner at the new @mimirestaurantsg, somewhat hidden on the second floor of @theriverhousesg - one of the oldest buildings along @clarkequaysg (built around the 1870s).",Celest Lim,service,great service great service,great service great service,great servic great servic,great service great service,great service great service,great servic great servic,great service great service,great servic great servic,great service great service,1.0
mimirestaurantsg,Garden Of Mushrooms ($15).,Miss Ha ~,food,caught attention taste ordinary crushed oreo buns served oreos crumbs soil,caught attention taste ordinary crushed oreo bun served oreo crumb soil,caught attent tast ordinari crush oreo bun serv oreo crumb soil,caught attention taste ordinary crushed oreo buns served oreos crumbs soil,caught attention taste ordinary crushed oreo buns served oreos crumbs soil,caught attent tast ordinari crush oreo bun serv oreo crumb soil,caught attention taste ordinary crushed oreo bun served oreo crumb soil,caught attent tast ordinari crush oreo bun serv oreo crumb soil,caught attention taste ordinary crushed oreo bun served oreo crumb soil,1.0
mimirestaurantsg,Traditional Chinese Grub Taking A Leaf Out Of The Hipster Manual,Mel Lee,ambience,taking leaf hipster manualthe modern chinese tapas restaurant sits riverhouse aptly named secret mandarin,taking leaf hipster manualthe modern chinese tapa restaurant sits riverhouse aptly named secret mandarin,take leaf hipster manualth modern chines tapa restaur sit riverhous aptli name secret mandarin,taking leaf hipster manualthe modern chinese tapas restaurant sits riverhouse aptly named secret mandarin,taking leaf hipster manualthe modern chinese tapas restaurant sits riverhouse aptly named secret mandarin,take leaf hipster manualth modern chines tapa restaur sit riverhous aptli name secret mandarin,taking leaf hipster manualthe modern chinese tapa restaurant sits riverhouse aptly named secret mandarin,take leaf hipster manualth modern chines tapa restaur sit riverhous aptli name secret mandarin,taking leaf hipster manualthe modern chinese tapa restaurant sits riverhouse aptly named secret mandarin,0.0
mimirestaurantsg,"“Snout about Stout” - stout-marinated pork ribs with Guinness stout espuma 🤤
#poomsandpoms #foodies #sgfood #sgfoodies #sgeats #sgfoodporn #singaporefood #sgfoodtrend #eatmoresg #eatoutsg #foodinsing #yummyinmytummy #fatdieme #sgbars #bars #stfoodtrending #8dayseat #burpple #porkribs #guinnesstout #guinnessfood #mimirestaurantsg #clarkequay",Pooms and Poms,food,marinated pork ribs guinness stout espuma poomsandpoms foodies sgfood sgfoodies,marinated pork rib guinness stout espuma poomsandpoms foodie sgfood sgfoodies,marin pork rib guin stout espuma poomsandpom foodi sgfood sgfoodi,marinated pork ribs guinness stout espuma poomsandpoms foodies sgfood sgfoodies,marinated pork ribs guinness stout espuma poomsandpoms foodies sgfood sgfoodies,marin pork rib guin stout espuma poomsandpom foodi sgfood sgfoodi,marinated pork rib guinness stout espuma poomsandpoms foodie sgfood sgfoodies,marin pork rib guin stout espuma poomsandpom foodi sgfood sgfoodi,marinated pork rib guinness stout espuma poomsandpoms foodie sgfood sgfoodies,0.0
min-jiang-goodwood-park,Let it rain 'GOLD'!,Jasper The6and7,food,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat piles moist crunchy vegetables simple japanese garden feel,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat pile moist crunchy vegetable simple japanese garden feel,crispi salmon skin yusheng minjiang goodwoodparkhotel present cover neat pile moist crunchi veget simpl japanes garden feel,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat piles moist crunchy vegetables simple japanese garden feel,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat piles moist crunchy vegetables simple japanese garden feel,crispi salmon skin yusheng minjiang goodwoodparkhotel present cover neat pile moist crunchi veget simpl japanes garden feel,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat pile moist crunchy vegetable simple japanese garden feel,crispi salmon skin yusheng minjiang goodwoodparkhotel present cover neat pile moist crunchi veget simpl japanes garden feel,crispy salmon skin yusheng minjiang goodwoodparkhotel presented covered neat pile moist crunchy vegetable simple japanese garden feel,1.0
min-jiang-goodwood-park,Min Jiang Noodles,Kenneth Lee,food,min jiang dim sum crunch solid ingredients dumplings compared restaurants abalone crabs solid ingredients dumplings compared restaurants abalone crabs,min jiang dim sum crunch solid ingredient dumpling compared restaurant abalone crab solid ingredient dumpling compared restaurant abalone crab,min jiang dim sum crunch solid ingredi dumpl compar restaur abalon crab solid ingredi dumpl compar restaur abalon crab,min jiang dim sum crunch solid ingredients dumplings compared restaurants abalone crabs solid ingredients dumplings compared restaurants abalone crabs,min jiang dim sum crunch solid ingredients dumplings compared restaurants abalone crabs solid ingredients dumplings compared restaurants abalone crabs,min jiang dim sum crunch solid ingredi dumpl compar restaur abalon crab solid ingredi dumpl compar restaur abalon crab,min jiang dim sum crunch solid ingredient dumpling compared restaurant abalone crab solid ingredient dumpling compared restaurant abalone crab,min jiang dim sum crunch solid ingredi dumpl compar restaur abalon crab solid ingredi dumpl compar restaur abalon crab,min jiang dim sum crunch solid ingredient dumpling compared restaurant abalone crab solid ingredient dumpling compared restaurant abalone crab,0.0
min-jiang-goodwood-park,This looks like it is from a western restaurant but is in fact from Min Jiang!,The RantingPanda,food,fried pork knuckle slow baked honey butter ribs cny specials year available served homemade pickled cabbage,fried pork knuckle slow baked honey butter rib cny special year available served homemade pickled cabbage,fri pork knuckl slow bake honey butter rib cni special year avail serv homemad pickl cabbag,fried pork knuckle slow baked honey butter ribs cny specials year available served homemade pickled cabbage,fried pork knuckle slow baked honey butter ribs cny specials year available served homemade pickled cabbage,fri pork knuckl slow bake honey butter rib cni special year avail serv homemad pickl cabbag,fried pork knuckle slow baked honey butter rib cny special year available served homemade pickled cabbage,fri pork knuckl slow bake honey butter rib cni special year avail serv homemad pickl cabbag,fried pork knuckle slow baked honey butter rib cny special year available served homemade pickled cabbage,0.0
min-jiang-goodwood-park,"[Min Jiang] - Chilled Pumpkin Puree with Red Bean, Coconut Ice Cream and Gula Melaka ($16/portion).",SG Food On Foot,food,puree red bean coconut ice cream gula melaka,puree red bean coconut ice cream gula melaka,pure red bean coconut ice cream gula melaka,puree red bean coconut ice cream gula melaka,puree red bean coconut ice cream gula melaka,pure red bean coconut ice cream gula melaka,puree red bean coconut ice cream gula melaka,pure red bean coconut ice cream gula melaka,puree red bean coconut ice cream gula melaka,0.0
mona-lounge,Mona's Tea ($22).,Justin Teo,ambience,lovely place,lovely place,love place,lovely place,lovely place,love place,lovely place,love place,lovely place,1.0
mona-lounge,Mona's Tea ($22).,Justin Teo,food,cocktail combines expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,cocktail combine expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,cocktail combin expertis head bartend oolong px sherri salt egg chocol singapor craft chocolati fossa sweet chill public view,cocktail combines expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,cocktail combines expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,cocktail combin expertis head bartend oolong px sherri salt egg chocol singapor craft chocolati fossa sweet chill public view,cocktail combine expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,cocktail combin expertis head bartend oolong px sherri salt egg chocol singapor craft chocolati fossa sweet chill public view,cocktail combine expertise head bartender oolong px sherry salted egg chocolate singapore craft chocolatier fossa sweetness chill public view,1.0
mona-lounge,My Favourite Roast ($22).,Justin Teo,food,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,play head bartend edwin fort craft culinari encapsul char siu rice complet slice roast pork stapl chili sauc cut weight,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,play head bartend edwin fort craft culinari encapsul char siu rice complet slice roast pork stapl chili sauc cut weight,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,play head bartend edwin fort craft culinari encapsul char siu rice complet slice roast pork stapl chili sauc cut weight,playing head bartender edwin forte crafting culinary encapsulation char siu rice complete slice roasted pork staple chili sauce cut weight,1.0
mona-lounge,"OOL SPICE
It’s TGIF!",Makan Warrior,food,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humbl tea halia oolong infus gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humbl tea halia oolong infus gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humbl tea halia oolong infus gin calamansi fresh ginger pandan syrup,ool spice tgif not cocktail fix humble tea halia oolong infused gin calamansi fresh ginger pandan syrup,0.0
mona-lounge,Supper Sipper ($22).,Justin Teo,ambience,inspired tipples ambiance amp classic,inspired tipple ambiance amp classic,inspir tippl ambianc amp classic,inspired tipples ambiance amp classic,inspired tipples ambiance amp classic,inspir tippl ambianc amp classic,inspired tipple ambiance amp classic,inspir tippl ambianc amp classic,inspired tipple ambiance amp classic,1.0
mona-lounge,Supper Sipper ($22).,Justin Teo,food,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktails,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktail,bak kut teh broth bulleit rye balanc oolong syrup serv tiao start serv cocktail,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktails,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktails,bak kut teh broth bulleit rye balanc oolong syrup serv tiao start serv cocktail,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktail,bak kut teh broth bulleit rye balanc oolong syrup serv tiao start serv cocktail,bak kut teh broth bulleit rye balanced oolong syrup served tiao started serving cocktail,1.0
mona-lounge,The Songstress ($22).,Justin Teo,food,bulleit rye angostura bitters added chill come drink work,bulleit rye angostura bitter added chill come drink work,bulleit rye angostura bitter ad chill come drink work,bulleit rye angostura bitters added chill come drink work,bulleit rye angostura bitters added chill come drink work,bulleit rye angostura bitter ad chill come drink work,bulleit rye angostura bitter added chill come drink work,bulleit rye angostura bitter ad chill come drink work,bulleit rye angostura bitter added chill come drink work,1.0
monster-curry-suntec,Another all time favorite tonkotsu curry with extra cheese.,Priscilla Claudia,food,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branches,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branch,favorit tonkotsu curri extra adjust level spici favorit tonkotsu curri extra qualiti branch,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branches,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branches,favorit tonkotsu curri extra adjust level spici favorit tonkotsu curri extra qualiti branch,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branch,favorit tonkotsu curri extra adjust level spici favorit tonkotsu curri extra qualiti branch,favorite tonkotsu curry extra adjust level spiciness favorite tonkotsu curry extra quality branch,1.0
monster-curry-suntec,"Monster Curry Combo 🍛
Too much for 2 persons!",Gela Cervantes,food,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,includ pork katsu tempura fri dori shabu red sauc includ pork katsu tempura fri dori shabu,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,includ pork katsu tempura fri dori shabu red sauc includ pork katsu tempura fri dori shabu,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,includ pork katsu tempura fri dori shabu red sauc includ pork katsu tempura fri dori shabu,includes pork katsu tempura fried dory shabu red sauce includes pork katsu tempura fried dory shabu,0.0
monster-curry-suntec,Roast beef curry rice set at $13.80 until 31 July (U.P.,Jamin H,food,kind expected pink lowest spice,kind expected pink lowest spice,kind expect pink lowest spice,kind expected pink lowest spice bad,kind expected pink lowest spice emojibad,kind expect pink lowest spice bad,kind expected pink lowest spice bad,kind expect pink lowest spice emojibad,kind expected pink lowest spice emojibad,0.0
monster-curry-suntec,Signature Monster Curry,Panda Li,food,breaded chicken fish shrimp good breaded chicken fish shrimp,breaded chicken fish shrimp good breaded chicken fish shrimp,bread chicken fish shrimp good bread chicken fish shrimp,breaded chicken fish shrimp good breaded chicken fish shrimp,breaded chicken fish shrimp good breaded chicken fish shrimp,bread chicken fish shrimp good bread chicken fish shrimp,breaded chicken fish shrimp good breaded chicken fish shrimp,bread chicken fish shrimp good bread chicken fish shrimp,breaded chicken fish shrimp good breaded chicken fish shrimp,1.0
monster-curry-suntec,Signature Monster Curry,Panda Li,service,good,good,good,good,good,good,good,good,good,1.0
monster-curry-suntec,Too Much Even On An Empty Stomach,Geraldine Ang,food,katsu felt tongue tingle gelat ness comes soup drink dessert tongue tingle,katsu felt tongue tingle gelat ness come soup drink dessert tongue tingle,katsu felt tongu tingl gelat ness come soup drink dessert tongu tingl,katsu felt tongue tingle gelat ness comes soup drink dessert tongue tingle,katsu felt tongue tingle gelat ness comes soup drink dessert tongue tingle,katsu felt tongu tingl gelat ness come soup drink dessert tongu tingl,katsu felt tongue tingle gelat ness come soup drink dessert tongue tingle,katsu felt tongu tingl gelat ness come soup drink dessert tongu tingl,katsu felt tongue tingle gelat ness come soup drink dessert tongue tingle,-1.0
monster-curry-suntec,Too Much Even On An Empty Stomach,Geraldine Ang,portion,way,way,way,way,way,way,way,way,way,1.0
monster-curry-suntec,Too Much Even On An Empty Stomach,Geraldine Ang,price,half price,half price,half price,half price,half price,half price,half price,half price,half price,1.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,ambience,good,good,good,good,good,good,good,good,good,1.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,food,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spici japcha order meh mushroom dish sesam oil strong raw carroti tast better drop armi stew mushroom dish sesam oil strong raw carroti tast,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spici japcha order meh mushroom dish sesam oil strong raw carroti tast better drop armi stew mushroom dish sesam oil strong raw carroti tast,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,spici japcha order meh mushroom dish sesam oil strong raw carroti tast better drop armi stew mushroom dish sesam oil strong raw carroti tast,spicy japchae ordered meh mushroom dish sesame oil strong raw carroty taste better dropped army stew mushroom dish sesame oil strong raw carroty taste,-1.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,portion,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredients like mushrooms,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredient like mushroom,worth gener mix chicken non refil basi worth gener mix chicken veg lack ingredi like mushroom,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredients like mushrooms,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredients like mushrooms,worth gener mix chicken non refil basi worth gener mix chicken veg lack ingredi like mushroom,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredient like mushroom,worth gener mix chicken non refil basi worth gener mix chicken veg lack ingredi like mushroom,worth generous mix chicken non refillable basis worth generous mix chicken veg lacking ingredient like mushroom,0.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,price,tasty worth generous mix chicken,tasty worth generous mix chicken,tasti worth gener mix chicken,tasty worth generous mix chicken,tasty worth generous mix chicken,tasti worth gener mix chicken,tasty worth generous mix chicken,tasti worth gener mix chicken,tasty worth generous mix chicken,1.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,service,improvement customer service ummm real friendly female waitress stop better waitresses place,improvement customer service ummm real friendly female waitress stop better waitress place,improv custom servic ummm real friendli femal waitress stop better waitress place,improvement customer service ummm real friendly female waitress stop better waitresses place,improvement customer service ummm real friendly female waitress stop better waitresses place,improv custom servic ummm real friendli femal waitress stop better waitress place,improvement customer service ummm real friendly female waitress stop better waitress place,improv custom servic ummm real friendli femal waitress stop better waitress place,improvement customer service ummm real friendly female waitress stop better waitress place,0.0
muk-bang-korean-restaurant,Budae Jiggae,Rianne K,time,came mins later,came min later,came min later,came mins later,came mins later,came min later,came min later,came min later,came min later,1.0
