restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
polar-puff-cakes,Earl Grey Mango Mousse,Yan Fang Lim,portion,regular size,regular size,regular size,regular size,regular size,regular size,regular size,regular size,regular size,0.0
polar-puff-cakes,Mango Mixed Fruits,Yan Fang Lim,food,mixed fruitssoft vanilla sponge layered fresh cream covered mango slices sliced kiwis lesser sugar,mixed fruitssoft vanilla sponge layered fresh cream covered mango slice sliced kiwi lesser sugar,mix fruitssoft vanilla spong layer fresh cream cover mango slice slice kiwi lesser sugar,mixed fruitssoft vanilla sponge layered fresh cream covered mango slices sliced kiwis lesser sugar,mixed fruitssoft vanilla sponge layered fresh cream covered mango slices sliced kiwis lesser sugar,mix fruitssoft vanilla spong layer fresh cream cover mango slice slice kiwi lesser sugar,mixed fruitssoft vanilla sponge layered fresh cream covered mango slice sliced kiwi lesser sugar,mix fruitssoft vanilla spong layer fresh cream cover mango slice slice kiwi lesser sugar,mixed fruitssoft vanilla sponge layered fresh cream covered mango slice sliced kiwi lesser sugar,0.0
polar-puffs-cakes-2,Chicken Sausage Roll,Cheryl Fong,food,rollthe best,rollthe best,rollth best,rollthe best,rollthe best,rollth best,rollthe best,rollth best,rollthe best,1.0
polar-puffs-cakes-2,Orange Butter Cake,Jasmine L.,food,cakei love orange peels,cakei love orange peel,cakei love orang peel,cakei love orange peels,cakei love orange peels,cakei love orang peel,cakei love orange peel,cakei love orang peel,cakei love orange peel,1.0
polaris-gourmet,Xing Zhou Bee Hoon,Alicia Ho,food,lacked wok hei taste,lacked wok hei taste,lack wok hei tast,lacked wok hei taste,lacked wok hei taste,lack wok hei tast,lacked wok hei taste,lack wok hei tast,lacked wok hei taste,-1.0
por-kee-eating-house,Champagne Pork Short Ribs • S$22++,Kenneth Lee,food,champagne pork short ribs infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,champagne pork short rib infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,champagn pork short rib infam pictur beauti glaze mix sweet salti bone tender easi bite white rice perfect,champagne pork short ribs infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,champagne pork short ribs infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,champagn pork short rib infam pictur beauti glaze mix sweet salti bone tender easi bite white rice perfect,champagne pork short rib infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,champagn pork short rib infam pictur beauti glaze mix sweet salti bone tender easi bite white rice perfect,champagne pork short rib infamous pictured beautiful glaze mix sweet salty bone tender easy bite white rice perfect,1.0
por-kee-eating-house,Champagne Pork Short Ribs • S$22++,Kenneth Lee,price,wary price portions,wary price portion,wari price portion,wary price portions,wary price portions,wari price portion,wary price portion,wari price portion,wary price portion,-1.0
por-kee-eating-house,Champagne Short ribs,Kenn Weng,food,short ribs nan,short rib nan,short rib nan,short ribs nan,short ribs nan,short rib nan,short rib nan,short rib nan,short rib nan,0.0
poulet-at-kallang-wave-sport-hub,Halibut En Papillote,Hungry Shark,food,serve fish cooked paper white wine,serve fish cooked paper white wine,serv fish cook paper white wine,serve fish cooked paper white wine,serve fish cooked paper white wine,serv fish cook paper white wine,serve fish cooked paper white wine,serv fish cook paper white wine,serve fish cooked paper white wine,0.0
poulet-at-kallang-wave-sport-hub,The rotisserie chicken from Poulet in Chardonnay mushroom sauce.,Ian Low,food,nicely roasted aromatics tender meat sauce sweet dryness white wine,nicely roasted aromatics tender meat sauce sweet dryness white wine,nice roast aromat tender meat sauc sweet dryness white wine,nicely roasted aromatics tender meat sauce sweet dryness white wine,nicely roasted aromatics tender meat sauce sweet dryness white wine,nice roast aromat tender meat sauc sweet dryness white wine,nicely roasted aromatics tender meat sauce sweet dryness white wine,nice roast aromat tender meat sauc sweet dryness white wine,nicely roasted aromatics tender meat sauce sweet dryness white wine,1.0
procacci-at-customs-house,From yesterday's media tasting....new brunch menu.,Kris Lim,food,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,smoke salmon fri egg ricotta chees ciabatta toast procacci delizia mortadella parma ham,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,smoke salmon fri egg ricotta chees ciabatta toast procacci delizia mortadella parma ham,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,smoke salmon fri egg ricotta chees ciabatta toast procacci delizia mortadella parma ham,smoked salmon fried egg ricotta cheese ciabatta toast procacci delizia mortadella parma ham,0.0
procacci-at-customs-house,"Fumo Salmone ($20++)
Smoked Salmon, Fried Egg, Ricotta Cheese, Ciabatta Toast
Available only on Saturday Brunch from 11am - 2.30pm.",Doreen Tan,food,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,smoke salmon fri egg ricotta chees ciabatta toast avail saturday,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,smoke salmon fri egg ricotta chees ciabatta toast avail saturday,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,smoke salmon fri egg ricotta chees ciabatta toast avail saturday,smoked salmon fried egg ricotta cheese ciabatta toast available saturday,0.0
procacci-at-customs-house,"Pollo Grigliato ($20++)
Grilled Chicken Breast, Fried Egg, Crispy Bacon, Ciabatta Toast
Available only on Saturday Brunch from 11am - 2.30pm.",Doreen Tan,food,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,grill chicken breast fri egg crispi bacon ciabatta toast avail saturday,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,grill chicken breast fri egg crispi bacon ciabatta toast avail saturday,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,grill chicken breast fri egg crispi bacon ciabatta toast avail saturday,grilled chicken breast fried egg crispy bacon ciabatta toast available saturday,0.0
procacci-at-customs-house,"Uova Strapazatte con Funghi ($20++)
Scrambled Eggs, Sauté Mushroom, Rustica Toast, Sauté Spinach
Available only on Saturday Brunch.",Doreen Tan,food,scrambled eggs saut mushroom rustica toast,scrambled egg saut mushroom rustica toast,scrambl egg saut mushroom rustica toast,scrambled eggs saut mushroom rustica toast,scrambled eggs saut mushroom rustica toast,scrambl egg saut mushroom rustica toast,scrambled egg saut mushroom rustica toast,scrambl egg saut mushroom rustica toast,scrambled egg saut mushroom rustica toast,0.0
procacci-at-customs-house,"Uovo Benedetto ($22++)
Poached Egg, Rustica Toast, Crispy Bacon, Hollandise Sauce, Caviar
Available only on Saturday Brunch from 11am - 2.30pm.",Doreen Tan,food,poached egg rustica toast crispy bacon hollandise sauce,poached egg rustica toast crispy bacon hollandise sauce,poach egg rustica toast crispi bacon hollandis sauc,poached egg rustica toast crispy bacon hollandise sauce,poached egg rustica toast crispy bacon hollandise sauce,poach egg rustica toast crispi bacon hollandis sauc,poached egg rustica toast crispy bacon hollandise sauce,poach egg rustica toast crispi bacon hollandis sauc,poached egg rustica toast crispy bacon hollandise sauce,0.0
pure-pandan,Banana Walnut Chiffon,✏epinosh 🍴,food,distinct banana taste topped nuttiness bite cake,distinct banana taste topped nuttiness bite cake,distinct banana tast top nutti bite cake,distinct banana taste topped nuttiness bite cake,distinct banana taste topped nuttiness bite cake,distinct banana tast top nutti bite cake,distinct banana taste topped nuttiness bite cake,distinct banana tast top nutti bite cake,distinct banana taste topped nuttiness bite cake,0.0
pure-pandan,Panda Chiffon,Just A Fat Boi,food,light flavours natural ingredients,light flavour natural ingredient,light flavour natur ingredi,light flavours natural ingredients,light flavours natural ingredients,light flavour natur ingredi,light flavour natural ingredient,light flavour natur ingredi,light flavour natural ingredient,0.0
pure-pandan,Pure Pandan Chiffon Cake ($1.80/slice),timtam_tum ✨,ambience,scenic view gardens bay form,scenic view garden bay form,scenic view garden bay form,scenic view gardens bay form,scenic view gardens bay form,scenic view garden bay form,scenic view garden bay form,scenic view garden bay form,scenic view garden bay form,1.0
pure-pandan,Pure Pandan Chiffon Cake ($1.80/slice),timtam_tum ✨,food,pandan chiffon cake slightly savoury pandan tadpole jellies handmade soft delicious,pandan chiffon cake slightly savoury pandan tadpole jelly handmade soft delicious,pandan chiffon cake slightli savouri pandan tadpol jelli handmad soft delici,pandan chiffon cake slightly savoury pandan tadpole jellies handmade soft delicious,pandan chiffon cake slightly savoury pandan tadpole jellies handmade soft delicious,pandan chiffon cake slightli savouri pandan tadpol jelli handmad soft delici,pandan chiffon cake slightly savoury pandan tadpole jelly handmade soft delicious,pandan chiffon cake slightli savouri pandan tadpol jelli handmad soft delici,pandan chiffon cake slightly savoury pandan tadpole jelly handmade soft delicious,1.0
pure-pandan,Signature Pandan Chiffon,✏epinosh 🍴,food,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,chiffon coconut infus not robust prefer bangawan solo airi textur subtl pandan fragranc mouth,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,chiffon coconut infus not robust prefer bangawan solo airi textur subtl pandan fragranc mouth,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,chiffon coconut infus not robust prefer bangawan solo airi textur subtl pandan fragranc mouth,chiffon coconut infused not robust prefer bangawan solo airy texture subtle pandan fragrance mouthful,0.0
real-food-oasia,Dumpling Soup With Brown Rice Vermicelli,Victoria Hii,food,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,brown rice vermicelli nan,0.0
real-food-oasia,Mushroom Aglio Olio,Emmie Zee,food,aglio oliospicy,aglio oliospicy,aglio oliospici,aglio oliospicy,aglio oliospicy,aglio oliospici,aglio oliospicy,aglio oliospici,aglio oliospicy,0.0
real-food-oasia,Steamed Vegetable Dumplings,Wan Ling Yeo,food,dumplingsfor figure carrots mushrooms celery lightly coated sesame oil dish tasted clean compromising taste,dumplingsfor figure carrot mushroom celery lightly coated sesame oil dish tasted clean compromising taste,dumplingsfor figur carrot mushroom celeri lightli coat sesam oil dish tast clean compromis tast,dumplingsfor figure carrots mushrooms celery good lightly coated sesame oil dish tasted clean compromising taste,dumplingsfor figure carrots mushrooms celery emojigood lightly coated sesame oil dish tasted clean compromising taste,dumplingsfor figur carrot mushroom celeri good lightli coat sesam oil dish tast clean compromis tast,dumplingsfor figure carrot mushroom celery good lightly coated sesame oil dish tasted clean compromising taste,dumplingsfor figur carrot mushroom celeri emojigood lightli coat sesam oil dish tast clean compromis tast,dumplingsfor figure carrot mushroom celery emojigood lightly coated sesame oil dish tasted clean compromising taste,0.0
real-food-oasia,Steamed Vegetable Dumplings,Wan Ling Yeo,portion,packed,packed,pack,packed,packed,pack,packed,pack,packed,1.0
real-food-oasia,Steamed Vegetable Dumplings,Wan Ling Yeo,price,little pricey,little pricey,littl pricey,little pricey,little pricey,littl pricey,little pricey,littl pricey,little pricey,-1.0
real-food-oasia,Vegan Baked Brown Rice,ni eats,food,brown ricetaste good,brown ricetaste good,brown ricetast good,brown ricetaste good,brown ricetaste good,brown ricetast good,brown ricetaste good,brown ricetast good,brown ricetaste good,1.0
red-house-seafood-restaurant,Chilli crab@ red house prinsep #love #instagood #photooftheday #ilovefood #foodaddict #pretty #tasty #instalike #happy #foodpic #smile #beautiful #food #cooking #picoftheday #foodporn #yummy #eat #sogood #bestoftheday #amazing #delicious #singapore #sgfood #colorful #style #tagforlikes #seafood #crab #chillicrab,Seth Lui,food,not spicy based sauce spice,not spicy based sauce spice,not spici base sauc spice,not spicy based sauce spice,not spicy based sauce spice,not spici base sauc spice,not spicy based sauce spice,not spici base sauc spice,not spicy based sauce spice,-1.0
red-house-seafood-restaurant,Pricey But Good,Zee H,food,truffle mushroom dumpling liu sha bao fillings items fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn fillings items fresh,truffle mushroom dumpling liu sha bao filling item fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn filling item fresh,truffl mushroom dumpl liu sha bao fill item fresh skin good sourish chilli shred crab meat goodlov truffl mushroom dumpl liu sha bao prawn fill item fresh,truffle mushroom dumpling liu sha bao fillings items fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn fillings items fresh,truffle mushroom dumpling liu sha bao fillings items fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn fillings items fresh,truffl mushroom dumpl liu sha bao fill item fresh skin good sourish chilli shred crab meat goodlov truffl mushroom dumpl liu sha bao prawn fill item fresh,truffle mushroom dumpling liu sha bao filling item fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn filling item fresh,truffl mushroom dumpl liu sha bao fill item fresh skin good sourish chilli shred crab meat goodlov truffl mushroom dumpl liu sha bao prawn fill item fresh,truffle mushroom dumpling liu sha bao filling item fresh skin good sourish chilli shredded crab meat goodloved truffle mushroom dumpling liu sha bao prawn filling item fresh,1.0
red-house-seafood-restaurant,Pricey But Good,Zee H,service,attentive,attentive,attent,attentive,attentive,attent,attentive,attent,attentive,1.0
red-house-seafood-restaurant,Spicy Seafood Combination,Gwen Cheng,food,combinationseafood scallops prawns sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavours deeply embedded,combinationseafood scallop prawn sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavour deeply embedded,combinationseafood scallop prawn sotong fish fri sambal chilli past coconut milk seafood fresh spici gravi amaz satur curri like flavour deepli embed,combinationseafood scallops prawns sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavours deeply embedded,combinationseafood scallops prawns sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavours deeply embedded,combinationseafood scallop prawn sotong fish fri sambal chilli past coconut milk seafood fresh spici gravi amaz satur curri like flavour deepli embed,combinationseafood scallop prawn sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavour deeply embedded,combinationseafood scallop prawn sotong fish fri sambal chilli past coconut milk seafood fresh spici gravi amaz satur curri like flavour deepli embed,combinationseafood scallop prawn sotongs fish fried sambal chilli paste coconut milk seafood fresh spicy gravy amazing saturated curry like flavour deeply embedded,1.0
reddot-brewhouse-boat-quay,Arrived early for an event on Tuesday.,Feliza Ong,food,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,half pint monster green lager beer,0.0
reddot-brewhouse-boat-quay,It's St Patrick's Day and the whole of Boat Quay is packed with people!,Siming T,food,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,lager got reddot lime wheat right english ale,0.0
refuel-cafe,Banana Pancake w Bacon,Mia C,food,banana pancake pancake costs additional sides,banana pancake pancake cost additional side,banana pancak pancak cost addit side,banana pancake pancake costs additional sides,banana pancake pancake costs additional sides,banana pancak pancak cost addit side,banana pancake pancake cost additional side,banana pancak pancak cost addit side,banana pancake pancake cost additional side,0.0
refuel-cafe,Banana Pancake w Bacon,Mia C,price,pretty good value money,pretty good value money,pretti good valu money,pretty good value money,pretty good value money,pretti good valu money,pretty good value money,pretti good valu money,pretty good value money,1.0
ricciotti-pizza-pasta-grill-1,A Tiramisu of such substance provides a great ending to every meal!,Alex Chua,food,substance provides great,substance provides great,substanc provid great,substance provides great,substance provides great,substanc provid great,substance provides great,substanc provid great,substance provides great,1.0
ricciotti-pizza-pasta-grill-1,"Freshly made, delicious pizzas at #Ricciotti!",Eleanor Tay,food,delicious pizzas,delicious pizza,delici pizza,delicious pizzas,delicious pizzas,delici pizza,delicious pizza,delici pizza,delicious pizza,1.0
ricciotti-pizza-pasta-grill-1,Italian Cuppa,Ashlyn Julia,food,small meringue cookie,small meringue cookie,small meringu cooki,small meringue cookie,small meringue cookie,small meringu cooki,small meringue cookie,small meringu cooki,small meringue cookie,0.0
roots-mediterranean,Christmas is nearing our doorsteps.,Eat Dreamlove,food,juicy wellington fillet pizza lobster sweet treats,juicy wellington fillet pizza lobster sweet treat,juici wellington fillet pizza lobster sweet treat,juicy wellington fillet pizza lobster sweet treats,juicy wellington fillet pizza lobster sweet treats,juici wellington fillet pizza lobster sweet treat,juicy wellington fillet pizza lobster sweet treat,juici wellington fillet pizza lobster sweet treat,juicy wellington fillet pizza lobster sweet treat,1.0
roots-mediterranean,Christmas is nearing our doorsteps.,Eat Dreamlove,price,special price,special price,special price,special price,special price,special price,special price,special price,special price,1.0
roots-mediterranean,"Hearty & Wholesome Mediterranean Fare at Roots Mediterranean @rootsmediterranean
_
Launched in August 2019, @rootsmediterranean is a casual restaurant specialising in Mediterranean fare combining Italian, Spanish, Greek & Levantine cuisines.",Alex Loh,ambience,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,ideal meet place healthi breakfast ideal meet place healthi breakfast,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,ideal meet place healthi breakfast ideal meet place healthi breakfast,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,ideal meet place healthi breakfast ideal meet place healthi breakfast,ideal meeting place healthy breakfast ideal meeting place healthy breakfast,1.0
roots-mediterranean,"Hearty & Wholesome Mediterranean Fare at Roots Mediterranean @rootsmediterranean
_
Launched in August 2019, @rootsmediterranean is a casual restaurant specialising in Mediterranean fare combining Italian, Spanish, Greek & Levantine cuisines.",Alex Loh,food,fresh ingredients original recipes metre long pizza grilled pepper spicy salami parmesan shavings feta cheese kalamata olives cherry tomatoes roots mediterranean rootsmediterranean spanish fresh ingredients original recipes epicurean dinner wines freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquettes fried halloumi semi confit cherry tomatoes octopus gallego spicy sauce tuna bresaola new potatoes topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,fresh ingredient original recipe metre long pizza grilled pepper spicy salami parmesan shaving feta cheese kalamata olive cherry tomato root mediterranean rootsmediterranean spanish fresh ingredient original recipe epicurean dinner wine freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquette fried halloumi semi confit cherry tomato octopus gallego spicy sauce tuna bresaola new potato topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,fresh ingredi origin recip metr long pizza grill pepper spici salami parmesan shave feta chees kalamata oliv cherri tomato root mediterranean rootsmediterranean spanish fresh ingredi origin recip epicurean dinner wine freshli bake italian flat bread roast eggplant dip icon middl eastern bread ham chees croquett fri halloumi semi confit cherri tomato octopu gallego spici sauc tuna bresaola new potato top red snapper truffl cevich marin raw fish fillet skinni pizza beef carpaccio crispi flatbread smoke salmon sour cream,fresh ingredients original recipes metre long pizza grilled pepper spicy salami parmesan shavings feta cheese kalamata olives cherry tomatoes roots mediterranean rootsmediterranean spanish fresh ingredients original recipes epicurean dinner wines freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquettes fried halloumi semi confit cherry tomatoes octopus gallego spicy sauce tuna bresaola new potatoes topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,fresh ingredients original recipes metre long pizza grilled pepper spicy salami parmesan shavings feta cheese kalamata olives cherry tomatoes roots mediterranean rootsmediterranean spanish fresh ingredients original recipes epicurean dinner wines freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquettes fried halloumi semi confit cherry tomatoes octopus gallego spicy sauce tuna bresaola new potatoes topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,fresh ingredi origin recip metr long pizza grill pepper spici salami parmesan shave feta chees kalamata oliv cherri tomato root mediterranean rootsmediterranean spanish fresh ingredi origin recip epicurean dinner wine freshli bake italian flat bread roast eggplant dip icon middl eastern bread ham chees croquett fri halloumi semi confit cherri tomato octopu gallego spici sauc tuna bresaola new potato top red snapper truffl cevich marin raw fish fillet skinni pizza beef carpaccio crispi flatbread smoke salmon sour cream,fresh ingredient original recipe metre long pizza grilled pepper spicy salami parmesan shaving feta cheese kalamata olive cherry tomato root mediterranean rootsmediterranean spanish fresh ingredient original recipe epicurean dinner wine freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquette fried halloumi semi confit cherry tomato octopus gallego spicy sauce tuna bresaola new potato topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,fresh ingredi origin recip metr long pizza grill pepper spici salami parmesan shave feta chees kalamata oliv cherri tomato root mediterranean rootsmediterranean spanish fresh ingredi origin recip epicurean dinner wine freshli bake italian flat bread roast eggplant dip icon middl eastern bread ham chees croquett fri halloumi semi confit cherri tomato octopu gallego spici sauc tuna bresaola new potato top red snapper truffl cevich marin raw fish fillet skinni pizza beef carpaccio crispi flatbread smoke salmon sour cream,fresh ingredient original recipe metre long pizza grilled pepper spicy salami parmesan shaving feta cheese kalamata olive cherry tomato root mediterranean rootsmediterranean spanish fresh ingredient original recipe epicurean dinner wine freshly baked italian flat bread roasted eggplant dip iconic middle eastern breaded ham cheese croquette fried halloumi semi confit cherry tomato octopus gallego spicy sauce tuna bresaola new potato topped red snapper truffle ceviche marinated raw fish fillet skinny pizza beef carpaccio crispy flatbread smoked salmon sour cream,1.0
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,Ivan Teh,food,mashed sesame seeds lemon juice extra virgin olive oil sweet savoury flavour pairs bread liked,mashed sesame seed lemon juice extra virgin olive oil sweet savoury flavour pair bread liked,mash sesam seed lemon juic extra virgin oliv oil sweet savouri flavour pair bread like,mashed sesame seeds lemon juice extra virgin olive oil sweet savoury flavour pairs bread liked,mashed sesame seeds lemon juice extra virgin olive oil sweet savoury flavour pairs bread liked,mash sesam seed lemon juic extra virgin oliv oil sweet savouri flavour pair bread like,mashed sesame seed lemon juice extra virgin olive oil sweet savoury flavour pair bread liked,mash sesam seed lemon juic extra virgin oliv oil sweet savouri flavour pair bread like,mashed sesame seed lemon juice extra virgin olive oil sweet savoury flavour pair bread liked,1.0
royal-thai-2,Boat Noodles (Beef),Toad Tai,food,beef hidden gem located new kap mall flavourful broth paired chewy rice noodles fried garlic beef slices,beef hidden gem located new kap mall flavourful broth paired chewy rice noodle fried garlic beef slice,beef hidden gem locat new kap mall flavour broth pair chewi rice noodl fri garlic beef slice,beef hidden gem located new kap mall flavourful broth paired chewy rice noodles fried garlic beef slices,beef hidden gem located new kap mall flavourful broth paired chewy rice noodles fried garlic beef slices,beef hidden gem locat new kap mall flavour broth pair chewi rice noodl fri garlic beef slice,beef hidden gem located new kap mall flavourful broth paired chewy rice noodle fried garlic beef slice,beef hidden gem locat new kap mall flavour broth pair chewi rice noodl fri garlic beef slice,beef hidden gem located new kap mall flavourful broth paired chewy rice noodle fried garlic beef slice,1.0
royal-thai-2,Boat Noodles (Beef),Toad Tai,portion,hefty,hefty,hefti,hefty,hefty,hefti,hefty,hefti,hefty,1.0
royal-thai-2,Boat Noodles (Beef),Toad Tai,service,service slow quiet,service slow quiet,servic slow quiet,service slow quiet,service slow quiet,servic slow quiet,service slow quiet,servic slow quiet,service slow quiet,-1.0
royal-thai-2,Chicken Pad Thai($8.50),Bernadette Laurent,food,chicken pad thai day pieces lean soft right sweetness,chicken pad thai day piece lean soft right sweetness,chicken pad thai day piec lean soft right sweet,chicken pad thai day pieces lean soft right sweetness,chicken pad thai day pieces lean soft right sweetness,chicken pad thai day piec lean soft right sweet,chicken pad thai day piece lean soft right sweetness,chicken pad thai day piec lean soft right sweet,chicken pad thai day piece lean soft right sweetness,1.0
royal-thai-2,Chicken Pad Thai($8.50),Bernadette Laurent,portion,generous serving presentation gorgeous right,generous serving presentation gorgeous right,gener serv present gorgeou right,generous serving presentation gorgeous right,generous serving presentation gorgeous right,gener serv present gorgeou right,generous serving presentation gorgeous right,gener serv present gorgeou right,generous serving presentation gorgeous right,1.0
royal-thai-2,Chicken Pad Thai($8.50),Bernadette Laurent,service,excellent service great food,excellent service great food,excel servic great food,excellent service great food,excellent service great food,excel servic great food,excellent service great food,excel servic great food,excellent service great food,1.0
royal-thai-2,Hearty Boat Noodles,Laura N,food,authentic boat noodles pick beef pork protein different,authentic boat noodle pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodles pick beef pork protein different,authentic boat noodles pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodle pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodle pick beef pork protein different,1.0
royal-thai-2,Pork and Beef Boat Noodles,Zoe Chai,food,pork beef noodles amazing dish broth flavour sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodle amazing dish broth flavour sweet savoury sour rolled mindblowingly tender melt away mouth,pork beef noodl amaz dish broth flavour sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodles amazing dish broth flavour good sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodles amazing dish broth flavour emojigood sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodl amaz dish broth flavour good sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodle amazing dish broth flavour good sweet savoury sour rolled mindblowingly tender melt away mouth,pork beef noodl amaz dish broth flavour emojigood sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodle amazing dish broth flavour emojigood sweet savoury sour rolled mindblowingly tender melt away mouth,1.0
royal-thai-2,Pork and Beef Boat Noodles,Zoe Chai,portion,normal sized generous,normal sized generous,normal size gener,normal sized generous,normal sized generous,normal size gener,normal sized generous,normal size gener,normal sized generous,1.0
royal-thai-2,"Thai boat noodles, choice of Pork or Beef ($3.90/small, $6.90/regular)",Miss Ha ~,food,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,1.0
