restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
royal-thai-2,Chicken Pad Thai($8.50),Bernadette Laurent,service,excellent service great food,excellent service great food,excel servic great food,excellent service great food,excellent service great food,excel servic great food,excellent service great food,excel servic great food,excellent service great food,1.0
royal-thai-2,Hearty Boat Noodles,Laura N,food,authentic boat noodles pick beef pork protein different,authentic boat noodle pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodles pick beef pork protein different,authentic boat noodles pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodle pick beef pork protein different,authent boat noodl pick beef pork protein differ,authentic boat noodle pick beef pork protein different,1.0
royal-thai-2,Pork and Beef Boat Noodles,Zoe Chai,food,pork beef noodles amazing dish broth flavour sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodle amazing dish broth flavour sweet savoury sour rolled mindblowingly tender melt away mouth,pork beef noodl amaz dish broth flavour sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodles amazing dish broth flavour good sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodles amazing dish broth flavour emojigood sweet savoury sour rolled mindblowingly tender melts away mouth,pork beef noodl amaz dish broth flavour good sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodle amazing dish broth flavour good sweet savoury sour rolled mindblowingly tender melt away mouth,pork beef noodl amaz dish broth flavour emojigood sweet savouri sour roll mindblowingli tender melt away mouth,pork beef noodle amazing dish broth flavour emojigood sweet savoury sour rolled mindblowingly tender melt away mouth,1.0
royal-thai-2,Pork and Beef Boat Noodles,Zoe Chai,portion,normal sized generous,normal sized generous,normal size gener,normal sized generous,normal sized generous,normal size gener,normal sized generous,normal size gener,normal sized generous,1.0
royal-thai-2,"Thai boat noodles, choice of Pork or Beef ($3.90/small, $6.90/regular)",Miss Ha ~,food,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodles pork little savoury sweet makes chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,thai boat noodl pork littl savouri sweet make chew enjoy slice pig liver sin powderi cook perfect time nice textur undercook,thai boat noodle pork little savoury sweet make chewing enjoyable sliced pig liver sinful powdery cooked perfect timing nice texture undercooked,1.0
royal-thai-2,"Thai boat noodles, choice of Pork or Beef ($3.90/small, $6.90/regular)",Miss Ha ~,portion,ingredients include,ingredient include,ingredi includ,ingredients include,ingredients include,ingredi includ,ingredient include,ingredi includ,ingredient include,0.0
royz-et-vous-specialty-coffee,Affogato (SGD $8.90) @ Royz Et Vous.,Ivan Teh,food,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,smooth premium vanilla ice cream dous stiff strong shot hous blend espresso coffe pretti good,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,smooth premium vanilla ice cream dous stiff strong shot hous blend espresso coffe pretti good,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,smooth premium vanilla ice cream dous stiff strong shot hous blend espresso coffe pretti good,smooth premium vanilla ice cream doused stiff strong shot house blend espresso coffee pretty good,1.0
royz-et-vous-specialty-coffee,Crayfish and prawn pasta - super spicy please 🙆🏻✨ #burpple,Felicia Pwk,food,prawn pasta super spicy,prawn pasta super spicy,prawn pasta super spici,prawn pasta super spicy,prawn pasta super spicy,prawn pasta super spici,prawn pasta super spicy,prawn pasta super spici,prawn pasta super spicy,0.0
s11-51-amk,Economical Rice,Thiam Peng Tan,food,splurged pork chop omelette cabbage,splurged pork chop omelette cabbage,splurg pork chop omelett cabbag,splurged pork chop omelette cabbage,splurged pork chop omelette cabbage,splurg pork chop omelett cabbag,splurged pork chop omelette cabbage,splurg pork chop omelett cabbag,splurged pork chop omelette cabbage,0.0
s11-51-amk,Ma La Xiang Guo,Thiam Peng Tan,food,went noodles instead rice,went noodle instead rice,went noodl instead rice,went noodles instead rice,went noodles instead rice,went noodl instead rice,went noodle instead rice,went noodl instead rice,went noodle instead rice,0.0
s11-51-amk,"Pork Ribs Mee Kia ($5)
When simplicity is more glorious than luxury.",Blanche Tan,food,mee kia simplicity glorious,mee kia simplicity glorious,mee kia simplic gloriou,mee kia simplicity glorious,mee kia simplicity glorious,mee kia simplic gloriou,mee kia simplicity glorious,mee kia simplic gloriou,mee kia simplicity glorious,1.0
s11-51-amk,Simple Bak Chor Mee with Braised Pork Ribs.,Benly Ng,food,braised pork,braised pork,brais pork,braised pork,braised pork,brais pork,braised pork,brais pork,braised pork,0.0
s11-51-amk,Simple Bak Chor Mee with Braised Pork Ribs.,Benly Ng,portion,ingredients,ingredient,ingredi,ingredients,ingredients,ingredi,ingredient,ingredi,ingredient,1.0
s11-51-amk,Simple Bak Chor Mee with Braised Pork Ribs.,Benly Ng,price,ingredients cent,ingredient cent,ingredi cent,ingredients cent,ingredients cent,ingredi cent,ingredient cent,ingredi cent,ingredient cent,1.0
s11-food-house-1,"All days comfort food.😋😋😋
.",Yang Xunsheng,food,sgfoodblogger noodles economicalnoodles longbeans ngohhiang,sgfoodblogger noodle economicalnoodles longbeans ngohhiang,sgfoodblogg noodl economicalnoodl longbean ngohhiang,sgfoodblogger noodles economicalnoodles longbeans ngohhiang,sgfoodblogger noodles economicalnoodles longbeans ngohhiang,sgfoodblogg noodl economicalnoodl longbean ngohhiang,sgfoodblogger noodle economicalnoodles longbeans ngohhiang,sgfoodblogg noodl economicalnoodl longbean ngohhiang,sgfoodblogger noodle economicalnoodles longbeans ngohhiang,0.0
s11-food-house-1,Chicken Rice,Mui Mui,food,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,ricepric drumstick eng ah best fragrant chicken bit bland tender la plu point,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,ricepric drumstick eng ah best fragrant chicken bit bland tender la plu point,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,ricepric drumstick eng ah best fragrant chicken bit bland tender la plu point,riceprice drumstick eng ah best fragrant chicken bit bland tender la plus point,1.0
s11-food-house-1,Chicken Rice,Mui Mui,portion,generous,generous,gener,generous,generous,gener,generous,gener,generous,1.0
s11-food-house-1,Mala Xiang Guo,Chen Robin,ambience,love place,love place,love place,love place,love place,love place,love place,love place,love place,1.0
s11-food-house-1,Mala Xiang Guo,Chen Robin,price,bad reasonable price,bad reasonable price,bad reason price,bad reasonable price,bad reasonable price,bad reason price,bad reasonable price,bad reason price,bad reasonable price,1.0
s11-food-house-1,Mala Xiang Guo,Chen Robin,time,wait long,wait long,wait long,wait long,wait long,wait long,wait long,wait long,wait long,-1.0
s11-food-house-1,"When we woke up to a rainy morning and he asked if I wanted prata.😌👌🏻 Here we have cheese, plain and egg prata!",Lirong Sun,food,cheese plain egg red bean pau,cheese plain egg red bean pau,chees plain egg red bean pau,cheese plain egg red bean pau,cheese plain egg red bean pau,chees plain egg red bean pau,cheese plain egg red bean pau,chees plain egg red bean pau,cheese plain egg red bean pau,0.0
s11-food-house-1,"When we woke up to a rainy morning and he asked if I wanted prata.😌👌🏻 Here we have cheese, plain and egg prata!",Lirong Sun,portion,piece,piece,piec,piece,piece,piec,piece,piec,piece,1.0
s11-food-house-1,Yishun // Hokkien Prawn Mee,Eatssentially .,food,meeprice smallest portion fried pork lard usual sambal smallest portion,meeprice smallest portion fried pork lard usual sambal smallest portion,meepric smallest portion fri pork lard usual sambal smallest portion,meeprice smallest portion fried pork lard usual sambal smallest portion,meeprice smallest portion fried pork lard usual sambal smallest portion,meepric smallest portion fri pork lard usual sambal smallest portion,meeprice smallest portion fried pork lard usual sambal smallest portion,meepric smallest portion fri pork lard usual sambal smallest portion,meeprice smallest portion fried pork lard usual sambal smallest portion,0.0
s11-food-house-1,Yishun // Hokkien Prawn Mee,Eatssentially .,portion,smallest portion expected generous,smallest portion expected generous,smallest portion expect gener,smallest portion expected generous,smallest portion expected generous,smallest portion expect gener,smallest portion expected generous,smallest portion expect gener,smallest portion expected generous,0.0
s11-food-house-1,Yishun // Hokkien Prawn Mee,Eatssentially .,time,waiting time close,waiting time close,wait time close,waiting time close,waiting time close,wait time close,waiting time close,wait time close,waiting time close,0.0
saint-pierre,"SAINT PIERRE
---------------
HONEY CHERRY TOMATO FARCI
---------------
Be swept by the torching of the cherry tomato @saintpierresg by your table-side.",Gwendolyn 000 .,food,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,cherri tomato explos tongu stuf vanilla onion pickl ginger candi haw smokey tast,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,cherri tomato explos tongu stuf vanilla onion pickl ginger candi haw smokey tast,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,cherri tomato explos tongu stuf vanilla onion pickl ginger candi haw smokey tast,cherry tomato explosion tongue stuffed vanilla onion pickled ginger candied haw smokey taste,0.0
saint-pierre,Saturday brunch #eggsbenedict #bellotaham #brioche #saintpierre #sentosa #food #foodporn #yummy #singapore,Rachel Khan,food,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,brunch eggsbenedict bellotaham,0.0
saint-pierre,Waffle x foiegras mousse #waffles #brunch #foodporn,Phoebe MQ,food,foiegras mousse waffles brunch foodpornwaffle,foiegras mousse waffle brunch foodpornwaffle,foiegra mouss waffl brunch foodpornwaffl,foiegras mousse waffles brunch foodpornwaffle,foiegras mousse waffles brunch foodpornwaffle,foiegra mouss waffl brunch foodpornwaffl,foiegras mousse waffle brunch foodpornwaffle,foiegra mouss waffl brunch foodpornwaffl,foiegras mousse waffle brunch foodpornwaffle,0.0
saizeriya-at-eastpoint-mall,Asari Mushroom Soup Spaghetti,Kevin M,food,soup spaghettilightly salted base chewy spaghetti,soup spaghettilightly salted base chewy spaghetti,soup spaghettilightli salt base chewi spaghetti,soup spaghettilightly salted base chewy spaghetti,soup spaghettilightly salted base chewy spaghetti,soup spaghettilightli salt base chewi spaghetti,soup spaghettilightly salted base chewy spaghetti,soup spaghettilightli salt base chewi spaghetti,soup spaghettilightly salted base chewy spaghetti,0.0
saizeriya-at-eastpoint-mall,Bacon & Mushroom Risotto,Yan Fang Lim,food,risottomore salty,risottomore salty,risottomor salti,risottomore salty,risottomore salty,risottomor salti,risottomore salty,risottomor salti,risottomore salty,0.0
saizeriya-at-eastpoint-mall,Bacon & Mushroom Risotto,Yan Fang Lim,portion,portion,portion,portion,portion,portion,portion,portion,portion,portion,0.0
saizeriya-at-eastpoint-mall,Caesar Salad,Anna Marie Geran,food,romaine lettuce tomatoes dressed parmesan cheese thousand island dressing dissapointed type salad,romaine lettuce tomato dressed parmesan cheese thousand island dressing dissapointed type salad,romain lettuc tomato dress parmesan chees thousand island dress dissapoint type salad,romaine lettuce tomatoes dressed parmesan cheese thousand island dressing dissapointed type salad,romaine lettuce tomatoes dressed parmesan cheese thousand island dressing dissapointed type salad,romain lettuc tomato dress parmesan chees thousand island dress dissapoint type salad,romaine lettuce tomato dressed parmesan cheese thousand island dressing dissapointed type salad,romain lettuc tomato dress parmesan chees thousand island dress dissapoint type salad,romaine lettuce tomato dressed parmesan cheese thousand island dressing dissapointed type salad,-1.0
saizeriya-at-eastpoint-mall,Saizeriya Steak and Pizza,Chloe Tan,food,pizzacheap affordable western food satisfying western food,pizzacheap affordable western food satisfying western food,pizzacheap afford western food satisfi western food,pizzacheap affordable western food satisfying western food,pizzacheap affordable western food satisfying western food,pizzacheap afford western food satisfi western food,pizzacheap affordable western food satisfying western food,pizzacheap afford western food satisfi western food,pizzacheap affordable western food satisfying western food,0.0
saizeriya-at-eastpoint-mall,Salmon Doria and Spaghetti,Chloe Tan,food,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,salmon doria spaghetticreami love gener portion chees sooooo sin,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,salmon doria spaghetticreami love gener portion chees sooooo sin,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,salmon doria spaghetticreami love gener portion chees sooooo sin,salmon doria spaghetticreamy loved generous portion cheese sooooo sinful,1.0
saizeriya-at-eastpoint-mall,Salmon Doria and Spaghetti,Chloe Tan,portion,generous portion cheese,generous portion cheese,gener portion chees,generous portion cheese,generous portion cheese,gener portion chees,generous portion cheese,gener portion chees,generous portion cheese,1.0
sakunthalas-restaurant,Ate up a storm at traditional #Indian restaurant last Friday and totally enjoyed ourselves!,Alexis Cheong,food,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,brought like chickentikkamasala palakpan garlic butter naan great eat week,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,brought like chickentikkamasala palakpan garlic butter naan great eat week,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,brought like chickentikkamasala palakpan garlic butter naan great eat week,brought like chickentikkamasala palakpaneer garlic butter naan great eat week,1.0
sakunthalas-restaurant,Chicken Kothu Prata,I Want Good Food,food,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,kothu pratacrowd casual indian restaur short walk citi squar mall tri order lassi,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,kothu pratacrowd casual indian restaur short walk citi squar mall tri order lassi,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,kothu pratacrowd casual indian restaur short walk citi squar mall tri order lassi,kothu pratacrowded casual indian restaurant short walk city square mall try order lassi,1.0
sakunthalas-restaurant,"Naan, Palak Paneer",Vanessa S,food,palak,palak,palak,palak,palak,palak,palak,palak,palak,0.0
sakunthalas-restaurant,Prawn Meal Set ($11.50) - Non-vegetarian Set Meal,Kugel Kaffee,food,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,meal set opt prawn white rice curri veget curd good bite not complet blown away tast,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,meal set opt prawn white rice curri veget curd good bite not complet blown away tast,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,meal set opt prawn white rice curri veget curd good bite not complet blown away tast,meal set opt prawn white rice curry vegetable curd good bite not completely blown away taste,1.0
sakunthalas-restaurant,Prawn Meal Set ($11.50) - Non-vegetarian Set Meal,Kugel Kaffee,portion,good portion vegetables,good portion vegetable,good portion veget,good portion vegetables,good portion vegetables,good portion veget,good portion vegetable,good portion veget,good portion vegetable,1.0
saltwater,Crabmeat linguine with creamy tomato sauce.,Melissa Hong,food,creamy tomato,creamy tomato,creami tomato,creamy tomato,creamy tomato,creami tomato,creamy tomato,creami tomato,creamy tomato,0.0
sandbank,BEST TRUFFLE FRIES,jing ting,food,enjoyed fat fries believe better love parmesan shavings light seaweed seasoning came mushroom soup,enjoyed fat fry believe better love parmesan shaving light seaweed seasoning came mushroom soup,enjoy fat fri believ better love parmesan shave light seawe season came mushroom soup,enjoyed fat fries believe better love parmesan shavings light seaweed seasoning came mushroom soup,enjoyed fat fries believe better love parmesan shavings light seaweed seasoning came mushroom soup,enjoy fat fri believ better love parmesan shave light seawe season came mushroom soup,enjoyed fat fry believe better love parmesan shaving light seaweed seasoning came mushroom soup,enjoy fat fri believ better love parmesan shave light seawe season came mushroom soup,enjoyed fat fry believe better love parmesan shaving light seaweed seasoning came mushroom soup,1.0
sandbank,Fresh oyster sandwich,Nicholas Tan,food,oysters juicy succulent meat sandwiched focaccia spicy remoulade sauce goes seafood dishes mayonnaise adds right,oyster juicy succulent meat sandwiched focaccia spicy remoulade sauce go seafood dish mayonnaise add right,oyster juici succul meat sandwich focaccia spici remoulad sauc goe seafood dish mayonnais add right,oysters juicy succulent meat sandwiched focaccia spicy remoulade sauce goes seafood dishes mayonnaise adds right,oysters juicy succulent meat sandwiched focaccia spicy remoulade sauce goes seafood dishes mayonnaise adds right,oyster juici succul meat sandwich focaccia spici remoulad sauc goe seafood dish mayonnais add right,oyster juicy succulent meat sandwiched focaccia spicy remoulade sauce go seafood dish mayonnaise add right,oyster juici succul meat sandwich focaccia spici remoulad sauc goe seafood dish mayonnais add right,oyster juicy succulent meat sandwiched focaccia spicy remoulade sauce go seafood dish mayonnaise add right,1.0
sandbank,late lunch with da man.,Nicole Lee,food,seared salmon clams wine,seared salmon clam wine,sear salmon clam wine,seared salmon clams wine,seared salmon clams wine,sear salmon clam wine,seared salmon clam wine,sear salmon clam wine,seared salmon clam wine,0.0
sandbank,pizza 🍕,jing ting,food,love flat pizza hate bready crust pull insane enjoyable,love flat pizza hate bready crust pull insane enjoyable,love flat pizza hate breadi crust pull insan enjoy,love flat pizza hate bready crust pull insane enjoyable,love flat pizza hate bready crust pull insane enjoyable,love flat pizza hate breadi crust pull insan enjoy,love flat pizza hate bready crust pull insane enjoyable,love flat pizza hate breadi crust pull insan enjoy,love flat pizza hate bready crust pull insane enjoyable,1.0
satay-club-lau-pa-sat,30 Sticks Of Satay Keeps The Doctors Away,Saiful S,food,satay maintains prominence salty,satay maintains prominence salty,satay maintain promin salti,satay maintains prominence salty,satay maintains prominence salty,satay maintain promin salti,satay maintains prominence salty,satay maintain promin salti,satay maintains prominence salty,0.0
saturday-house,"Food Is Okay, Won’t Come Specially For It",HY Png,food,sambal fish serving small,sambal fish serving small,sambal fish serv small,sambal fish serving small,sambal fish serving small,sambal fish serv small,sambal fish serving small,sambal fish serv small,sambal fish serving small,0.0
saturday-house,"Food Is Okay, Won’t Come Specially For It",HY Png,portion,sambal fish serving small,sambal fish serving small,sambal fish serv small,sambal fish serving small,sambal fish serving small,sambal fish serv small,sambal fish serving small,sambal fish serv small,sambal fish serving small,-1.0
saturday-house,"I've never seen a meatloaf on a brunch menu before, and hence I ordered it ($13.50+).",Clara Bean,food,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,meatloaf good post meatloaf,1.0
saturday-house,"I've never seen a meatloaf on a brunch menu before, and hence I ordered it ($13.50+).",Clara Bean,service,good post,good post,good post,good post,good post,good post,good post,good post,good post,-1.0
saturday-house,spaghetti Arrabbiata with prawns.,belly tubby,food,arrabbiata,arrabbiata,arrabbiata,arrabbiata,arrabbiata,arrabbiata,arrabbiata,arrabbiata,arrabbiata,0.0
seng-kee-mushroom-minced-meat-noodle,Breakfast at this highly-patronised bak chor mee stall!,Kelsey Kong,food,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stalls pretty tasty,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stall pretty tasty,dig bowl bcm soup oop dri version wanton mee nice bite overcook like stall pretti tasti,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stalls pretty tasty,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stalls pretty tasty,dig bowl bcm soup oop dri version wanton mee nice bite overcook like stall pretti tasti,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stall pretty tasty,dig bowl bcm soup oop dri version wanton mee nice bite overcook like stall pretti tasti,dig bowl bcm soup oops dry version wanton mee nice bite overcooked like stall pretty tasty,1.0
seng-kee-mushroom-minced-meat-noodle,Chinese Ramen...?,Charmaine Sim,food,bowl filled ingredients minced meat pork slices rich fish maw super shiok,bowl filled ingredient minced meat pork slice rich fish maw super shiok,bowl fill ingredi minc meat pork slice rich fish maw super shiok,bowl filled ingredients minced meat pork slices rich fish maw super shiok,bowl filled ingredients minced meat pork slices rich fish maw super shiok,bowl fill ingredi minc meat pork slice rich fish maw super shiok,bowl filled ingredient minced meat pork slice rich fish maw super shiok,bowl fill ingredi minc meat pork slice rich fish maw super shiok,bowl filled ingredient minced meat pork slice rich fish maw super shiok,1.0
seng-kee-mushroom-minced-meat-noodle,Chinese Ramen...?,Charmaine Sim,portion,filled ingredients,filled ingredient,fill ingredi,filled ingredients,filled ingredients,fill ingredi,filled ingredient,fill ingredi,filled ingredient,1.0
seng-kee-mushroom-minced-meat-noodle,Craving for this right now!,The RantingPanda,food,called singapore style ramen expect rich fish maw broth instead pork chicken bones,called singapore style ramen expect rich fish maw broth instead pork chicken bone,call singapor style ramen expect rich fish maw broth instead pork chicken bone,called singapore style ramen expect rich fish maw broth instead pork chicken bones,called singapore style ramen expect rich fish maw broth instead pork chicken bones,call singapor style ramen expect rich fish maw broth instead pork chicken bone,called singapore style ramen expect rich fish maw broth instead pork chicken bone,call singapor style ramen expect rich fish maw broth instead pork chicken bone,called singapore style ramen expect rich fish maw broth instead pork chicken bone,0.0
seng-kee-mushroom-minced-meat-noodle,Craving for this right now!,The RantingPanda,time,brace long queue,brace long queue,brace long queue,brace long queue,brace long queue,brace long queue,brace long queue,brace long queue,brace long queue,-1.0
seng-kee-mushroom-minced-meat-noodle,Fish Maw Noodle Soup,Triffany Lim,food,fish maw soupa rare weekday leave finally travel serangoon gardens shop closes braised mushrooms egg sliced pork seaweed,fish maw soupa rare weekday leave finally travel serangoon garden shop close braised mushroom egg sliced pork seaweed,fish maw soupa rare weekday leav final travel serangoon garden shop close brais mushroom egg slice pork seawe,fish maw soupa rare weekday leave finally travel serangoon gardens shop closes braised mushrooms egg sliced pork seaweed,fish maw soupa rare weekday leave finally travel serangoon gardens shop closes braised mushrooms egg sliced pork seaweed,fish maw soupa rare weekday leav final travel serangoon garden shop close brais mushroom egg slice pork seawe,fish maw soupa rare weekday leave finally travel serangoon garden shop close braised mushroom egg sliced pork seaweed,fish maw soupa rare weekday leav final travel serangoon garden shop close brais mushroom egg slice pork seawe,fish maw soupa rare weekday leave finally travel serangoon garden shop close braised mushroom egg sliced pork seaweed,0.0
seng-kee-mushroom-minced-meat-noodle,The famous seng kee bak chor mee.,John Hsu,food,pork slices minced painstakingly boiled hours extract extra depth umami big chunks fish maw happily soaking soup burst flavor mouthful,pork slice minced painstakingly boiled hour extract extra depth umami big chunk fish maw happily soaking soup burst flavor mouthful,pork slice minc painstakingli boil hour extract extra depth umami big chunk fish maw happili soak soup burst flavor mouth,pork slices minced painstakingly boiled hours extract extra depth umami big chunks fish maw happily soaking soup burst flavor mouthful,pork slices minced painstakingly boiled hours extract extra depth umami big chunks fish maw happily soaking soup burst flavor mouthful,pork slice minc painstakingli boil hour extract extra depth umami big chunk fish maw happili soak soup burst flavor mouth,pork slice minced painstakingly boiled hour extract extra depth umami big chunk fish maw happily soaking soup burst flavor mouthful,pork slice minc painstakingli boil hour extract extra depth umami big chunk fish maw happili soak soup burst flavor mouth,pork slice minced painstakingly boiled hour extract extra depth umami big chunk fish maw happily soaking soup burst flavor mouthful,1.0
seng-kee-mushroom-minced-meat-noodle,The famous seng kee bak chor mee.,John Hsu,portion,generous big chunks fish maw happily soaking soup burst,generous big chunk fish maw happily soaking soup burst,gener big chunk fish maw happili soak soup burst,generous big chunks fish maw happily soaking soup burst,generous big chunks fish maw happily soaking soup burst,gener big chunk fish maw happili soak soup burst,generous big chunk fish maw happily soaking soup burst,gener big chunk fish maw happili soak soup burst,generous big chunk fish maw happily soaking soup burst,1.0
shake-mee-jem,Ban mian.,Siew Hing Lam,time,long queue,long queue,long queue,long queue,long queue,long queue,long queue,long queue,long queue,-1.0
shake-mee-jem,Kolo Mee (White),Valent Richie,food,tasty pork meat taste white black ordinary wanton noodle,tasty pork meat taste white black ordinary wanton noodle,tasti pork meat tast white black ordinari wanton noodl,tasty pork meat taste white black ordinary wanton noodle,tasty pork meat taste white black ordinary wanton noodle,tasti pork meat tast white black ordinari wanton noodl,tasty pork meat taste white black ordinary wanton noodle,tasti pork meat tast white black ordinari wanton noodl,tasty pork meat taste white black ordinary wanton noodle,1.0
shake-mee-jem,Kolo Mee (White),Valent Richie,portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,bit small buy portion,-1.0
shake-mee-jem,Shake!,Maureen Ow,food,shredded pork pickled tuber mustard roasted seaweed sesame,shredded pork pickled tuber mustard roasted seaweed sesame,shred pork pickl tuber mustard roast seawe sesam,shredded pork pickled tuber mustard roasted seaweed sesame,shredded pork pickled tuber mustard roasted seaweed sesame,shred pork pickl tuber mustard roast seawe sesam,shredded pork pickled tuber mustard roasted seaweed sesame,shred pork pickl tuber mustard roast seawe sesam,shredded pork pickled tuber mustard roasted seaweed sesame,0.0
shake-mee-jem,[Shake Mee] - I suspect the Creation Pork Pan Mee ($3.90) is influenced from the Taiwanese braised pork rice.,SG Food On Foot,food,suspect creation pork pan mee substituted noodle kai lan cracker,suspect creation pork pan mee substituted noodle kai lan cracker,suspect creation pork pan mee substitut noodl kai lan cracker,suspect creation pork pan mee substituted noodle kai lan cracker,suspect creation pork pan mee substituted noodle kai lan cracker,suspect creation pork pan mee substitut noodl kai lan cracker,suspect creation pork pan mee substituted noodle kai lan cracker,suspect creation pork pan mee substitut noodl kai lan cracker,suspect creation pork pan mee substituted noodle kai lan cracker,0.0
shake-mee-jem,[Shake Mee] - a new concept from Face to Face at JEM's koufu foodcourt.,SG Food On Foot,food,shake noodles sauce good toss consuming jaiklocal hawkerfood noodle,shake noodle sauce good toss consuming jaiklocal hawkerfood noodle,shake noodl sauc good toss consum jaikloc hawkerfood noodl,shake noodles sauce good toss consuming jaiklocal hawkerfood noodle,shake noodles sauce good toss consuming jaiklocal hawkerfood noodle,shake noodl sauc good toss consum jaikloc hawkerfood noodl,shake noodle sauce good toss consuming jaiklocal hawkerfood noodle,shake noodl sauc good toss consum jaikloc hawkerfood noodl,shake noodle sauce good toss consuming jaiklocal hawkerfood noodle,1.0
shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),Victoria Cheung,food,concrete share friend alls good worth,concrete share friend alls good worth,concret share friend all good worth,concrete share friend alls good worth,concrete share friend alls good worth,concret share friend all good worth,concrete share friend alls good worth,concret share friend all good worth,concrete share friend alls good worth,1.0
shake-shack-suntec-city,Matcha Strawberry Concrete ($6.90),Victoria Cheung,price,good worth try ba,good worth try ba,good worth tri ba,good worth try ba,good worth try ba,good worth tri ba,good worth try ba,good worth tri ba,good worth try ba,1.0
shake-shack-suntec-city,ShackMeister,Khaw Han Chung,food,best burger flavour,best burger flavour,best burger flavour,best burger flavour,best burger flavour,best burger flavour,best burger flavour,best burger flavour,best burger flavour,1.0
